circ_mv,turnover,amount,first_seal_minutes,is_early_seal,open_times,date,symbol,is_limit_up,label
10070899712,8.4726,825667968.0,780,0,0,20250812,000006,1,0
3394409984,10.2519,336336992.0,591,1,0,20250808,000010,1,1
3730929920,22.3942,805625984.0,653,0,2,20250811,000010,1,0
3806170112,6.48454,239458000.0,619,0,0,20250901,000010,1,0
5033110016,4.69768,228824992.0,684,0,0,20250811,000011,1,1
5538520064,9.10574,478120992.0,781,0,0,20250812,000011,1,0
3449159936,9.14452,314932992.0,570,1,8,20250812,000014,1,0
8653540352,15.1498,1284130048.0,665,0,8,20250811,000016,1,0
9771150336,10.9585,1035840000.0,609,0,0,20250825,000016,1,0
6883200000,11.4786,763652992.0,656,0,0,20250807,000026,1,0
7109349888,3.95455,274870016.0,571,1,0,20250811,000026,1,1
7820649984,15.4248,1139730048.0,648,0,0,20250812,000026,1,0
29496100864,1.74353,485328000.0,900,0,0,20250826,000029,1,0
12998500352,2.84151,357884992.0,788,0,0,20250827,000061,1,1
14305099776,4.40331,622105024.0,573,1,2,20250828,000061,1,0
30491000832,3.63579,1105670016.0,571,1,0,20250818,000062,1,0
56447799296,17.0558,9276919808.0,852,0,3,20250813,000066,1,0
4066949888,2.52464,100389000.0,588,1,0,20250815,000068,1,0
7606369792,14.6542,1101139968.0,591,1,6,20250807,000070,1,0
8041780224,9.8431,765353984.0,644,0,0,20250811,000070,1,0
8877060096,16.9193,1447779968.0,843,0,0,20250813,000070,1,1
9765659648,18.4579,1697730048.0,892,0,0,20250814,000070,1,0
9339129856,8.62062,788958016.0,585,1,0,20250825,000070,1,1
10272199680,22.4671,2213189888.0,834,0,1,20250826,000070,1,0
10788599808,17.9544,1893660032.0,606,0,0,20250828,000070,1,0
3564430080,16.0684,550172032.0,844,0,2,20250902,000407,1,0
4892290048,12.5822,613268992.0,570,1,11,20250812,000417,1,1
5383079936,14.0757,747427968.0,565,1,1,20250813,000417,1,0
11405299712,5.3285,601520000.0,574,1,0,20250820,000420,1,0
8973670400,4.10694,368195008.0,570,1,0,20250808,000501,1,0
9296360448,13.829,1243660032.0,662,0,1,20250815,000501,1,0
3227460096,18.9537,597579008.0,621,0,3,20250807,000510,1,0
5260049920,22.0521,1129760000.0,616,0,1,20250804,000533,1,0
8617929728,12.013,1018430016.0,574,1,1,20250804,000534,1,0
8588060160,11.5079,942316992.0,791,0,0,20250808,000534,1,0
14478600192,9.21581,1286009984.0,646,0,0,20250807,000536,1,0
15390400512,5.16366,782771968.0,573,1,0,20250820,000536,1,0
3172999936,9.63663,297407008.0,599,1,0,20250814,000545,1,0
15418900480,7.30405,1051070016.0,783,0,0,20250825,000555,1,0
6836340224,8.28959,559190976.0,578,1,1,20250812,000561,1,1
7522379776,11.1207,803560000.0,578,1,0,20250813,000561,1,1
8274610176,19.6451,1607330048.0,570,1,3,20250814,000561,1,0
9532350464,22.6477,2078349952.0,580,1,1,20250818,000561,1,0
39436201984,5.36311,2067309952.0,580,1,0,20250902,000564,1,0
5310349824,10.4076,538702976.0,610,0,0,20250825,000576,1,0
3133370112,8.90698,268050000.0,627,0,0,20250811,000590,1,0
7411409920,8.07012,585934016.0,576,1,0,20250827,000592,1,0
4492100096,7.76151,342903008.0,600,1,0,20250828,000599,1,0
12767599616,4.57358,572369024.0,598,1,0,20250901,000603,1,0
122880999424,4.73017,5610399744.0,824,0,4,20250819,000617,1,0
137418997760,2.31517,3178639872.0,570,1,2,20250821,000617,1,1
151199006720,5.75622,8109130240.0,805,0,0,20250822,000617,1,0
9627180032,10.7445,1004150016.0,649,0,0,20250811,000628,1,0
10927599616,8.61981,925214016.0,596,1,0,20250818,000628,1,0
11790000128,11.8099,1354320000.0,621,0,0,20250822,000628,1,0
42426499072,7.74676,3228140032.0,634,0,0,20250806,000630,1,0
8494239744,2.40128,203970000.0,565,1,0,20250820,000650,1,1
9346329600,1.85069,172972000.0,565,1,0,20250821,000650,1,0
45305401344,5.2969,2356630016.0,589,1,1,20250901,000661,1,1
49837199360,5.52888,2734170112.0,571,1,3,20250902,000661,1,0
7072829952,12.249,829531008.0,792,0,0,20250805,000665,1,0
6094580224,28.7576,1717570048.0,601,0,2,20250807,000670,1,0
13758100480,10.173,1367990016.0,595,1,0,20250822,000676,1,0
16135400448,6.12043,972425984.0,576,1,2,20250901,000676,1,0
16327999488,3.20066,510225984.0,597,1,0,20250825,000682,1,0
8188700160,12.0431,955854016.0,670,0,0,20250813,000700,1,1
9005729792,23.1639,2049479936.0,606,0,8,20250814,000700,1,0
9556540416,12.7171,1170940032.0,606,0,2,20250820,000700,1,0
2247729920,29.8494,661308032.0,590,1,11,20250808,000702,1,0
5161419776,22.9423,1153420032.0,782,0,1,20250822,000710,1,0
5046750208,11.8918,577449024.0,686,0,0,20250820,000721,1,0
23806699520,5.49461,1280940032.0,580,1,0,20250825,000737,1,0
6385140224,8.14903,506631008.0,636,0,0,20250821,000753,1,0
7217979904,5.18519,363687008.0,578,1,0,20250825,000753,1,0
2862520064,8.45326,236534000.0,618,0,0,20250818,000782,1,0
7026449920,8.3509,575432000.0,584,1,0,20250818,000796,1,0
7878139904,13.0057,994979968.0,585,1,0,20250829,000796,1,0
18746800128,9.75705,1800739968.0,598,1,7,20250819,000799,1,1
20621400064,10.403,2080320000.0,586,1,4,20250820,000799,1,0
8764460032,5.70021,480836992.0,669,0,0,20250901,000813,1,0
17370200064,13.2435,2231820032.0,607,0,0,20250822,000818,1,0
7667910144,13.7141,997219968.0,891,0,0,20250811,000823,1,0
3064120064,9.23405,273647008.0,623,0,0,20250901,000826,1,0
56265900032,15.5721,8653320192.0,577,1,9,20250828,000831,1,1
61890400256,8.54498,5200739840.0,577,1,3,20250829,000831,1,0
14053199872,18.3746,2506439936.0,623,0,5,20250902,000837,1,0
11994699776,5.61685,649340992.0,827,0,0,20250829,000839,1,0
41240801280,1.70348,679916032.0,819,0,0,20250808,000877,1,0
46786998272,2.62328,1192610048.0,662,0,9,20250822,000877,1,1
51479900160,2.65404,1323350016.0,672,0,0,20250825,000877,1,0
7525940224,9.95856,733316992.0,578,1,0,20250811,000880,1,0
28298399744,6.90155,1906380032.0,626,0,0,20250818,000887,1,0
1879320064,12.6024,227584000.0,827,0,0,20250806,000890,1,0
3781649920,11.8014,437884000.0,576,1,0,20250818,000892,1,0
11677599744,14.5764,1671309952.0,585,1,1,20250805,000901,1,1
12842900480,18.2281,2262599936.0,667,0,3,20250806,000901,1,0
13529400320,9.65827,1275020032.0,576,1,1,20250808,000901,1,1
14886299648,6.82383,995484032.0,573,1,0,20250811,000901,1,0
16817899520,11.1177,1821299968.0,577,1,0,20250813,000901,1,0
5565879808,6.84269,368052000.0,596,1,0,20250829,000920,1,0
7468029952,5.89452,422124992.0,645,0,0,20250901,000936,1,0
9837540352,9.41546,917424000.0,577,1,3,20250813,000962,1,0
18369599488,16.6305,3007640064.0,644,0,7,20250815,000970,1,0
96974299136,11.1266,10300499968.0,831,0,0,20250820,000977,1,0
11219999744,10.3945,1121799936.0,858,0,2,20250805,000980,1,0
14238799872,8.9092,1255600000.0,575,1,5,20250901,000980,1,0
22070999040,19.1343,4138170112.0,586,1,5,20250828,000981,1,0
22927200256,14.6699,3270269952.0,621,0,3,20250901,000981,1,1
25210400768,11.7752,2926609920.0,573,1,2,20250902,000981,1,0
75635195904,11.8195,8846789632.0,574,1,5,20250901,000988,1,0
8496439808,11.4171,931601984.0,654,0,0,20250814,000989,1,0
1836470016,4.32716,77140800.0,648,0,0,20250818,001202,1,0
9754109952,11.8192,1125689984.0,589,1,3,20250825,001212,1,0
1906889984,33.6552,610246016.0,863,0,0,20250821,001221,1,0
2634820096,7.66659,200992000.0,570,1,12,20250828,001222,1,0
1295100032,11.6034,148172000.0,581,1,0,20250821,001223,1,0
9156200448,9.07858,812937024.0,629,0,0,20250901,001267,1,0
2433289984,9.65017,226804992.0,654,0,0,20250815,001269,1,0
1022310016,22.9439,226168992.0,838,0,0,20250808,001278,1,0
1766809984,13.1114,223268992.0,623,0,0,20250826,001296,1,1
1943570048,36.5693,662625984.0,883,0,5,20250827,001296,1,0
1907449984,15.1349,279819008.0,580,1,0,20250901,001296,1,0
4955369984,31.0776,1485959936.0,780,0,0,20250807,001298,1,0
5303600128,20.3672,1052620032.0,587,1,0,20250818,001298,1,0
5969249792,28.5672,1630930048.0,633,0,0,20250822,001298,1,0
9733820416,10.9243,1029080000.0,787,0,1,20250829,001301,1,0
1422899968,42.2504,579337024.0,854,0,0,20250804,001306,1,0
1713840000,31.7361,515504992.0,879,0,0,20250819,001306,1,0
1513010048,25.4992,371961984.0,648,0,0,20250822,001317,1,0
5898449920,7.33935,422267008.0,603,0,1,20250825,001330,1,1
6489350144,6.89404,440135008.0,573,1,2,20250826,001330,1,0
1085920000,5.59416,60748000.0,565,1,0,20250804,001331,1,0
7110969856,19.4082,1337949952.0,819,0,2,20250818,001339,1,0
8360180224,11.8755,952177984.0,596,1,0,20250825,001339,1,0
1417650048,9.85098,135027008.0,644,0,0,20250826,001358,1,0
2426139904,12.7855,301480992.0,580,1,0,20250815,001359,1,0
2622789888,23.4797,580624000.0,882,0,0,20250825,001359,1,0
2010009984,8.176,160610000.0,575,1,0,20250806,001380,1,1
2210660096,24.405,535084992.0,578,1,0,20250807,001380,1,0
974099968,30.9574,291528992.0,781,0,0,20250813,001400,1,0
1120499968,16.1254,178724992.0,601,0,0,20250818,001400,1,0
9426910208,3.86752,359500992.0,580,1,0,20250820,002004,1,0
32413800448,9.93186,3146929920.0,625,0,0,20250811,002008,1,0
6159450112,12.8,759862976.0,887,0,0,20250804,002009,1,0
12466899968,8.81641,1080240000.0,658,0,6,20250815,002011,1,0
15755100160,20.8709,3100740096.0,662,0,0,20250805,002017,1,0
17820200960,27.7208,4626880000.0,883,0,0,20250807,002017,1,0
20227600384,23.0362,4418959872.0,820,0,4,20250818,002017,1,0
13111100416,7.75926,982832000.0,794,0,0,20250804,002020,1,0
3155960064,6.17653,190602000.0,578,1,0,20250902,002021,1,0
3959689984,3.61404,142756000.0,570,1,0,20250805,002022,1,0
4088250112,12.6286,508062016.0,578,1,3,20250807,002022,1,0
5723109888,14.7403,821571968.0,687,0,1,20250804,002026,1,0
58469998592,2.51563,1443309952.0,803,0,5,20250901,002028,1,0
4983889920,4.19527,200460000.0,800,0,0,20250806,002029,1,0
17254899712,17.4828,2890520064.0,815,0,0,20250902,002031,1,0
5194699776,11.3189,565566976.0,670,0,0,20250812,002040,1,0
8894560256,7.55882,641998976.0,659,0,0,20250806,002042,1,0
11183699968,4.96684,537841024.0,604,0,0,20250804,002046,1,1
12301500416,13.485,1640880000.0,572,1,6,20250805,002046,1,1
13530099712,7.074,934086016.0,572,1,1,20250806,002046,1,1
14885199872,7.88079,1166230016.0,565,1,5,20250807,002046,1,1
16372100096,24.7657,3945999872.0,584,1,10,20250808,002046,1,0
17642899456,12.7446,2179640064.0,614,0,2,20250818,002046,1,1
19409299456,9.2925,1761760000.0,583,1,3,20250819,002046,1,0
19363399680,10.3654,1964749952.0,630,0,6,20250829,002048,1,0
7493640192,4.91176,355711008.0,636,0,0,20250811,002052,1,1
8245069824,2.62581,215968000.0,570,1,0,20250812,002052,1,1
9072329728,9.16222,829662976.0,565,1,6,20250813,002052,1,0
10396000256,9.62098,961779968.0,592,1,0,20250815,002052,1,1
11436900352,1.52962,174942000.0,565,1,0,20250818,002052,1,1
12581300224,16.6776,2090659968.0,565,1,19,20250819,002052,1,0
