circ_mv,turnover,amount,first_seal_minutes,is_early_seal,open_times,date,symbol,is_limit_up,label
3516931634.72,2.166257381439209,76185788,565,1,0,20260209,000014,1,0
6466204890.0,6.464345455169678,403824432,646,0,0,20260209,000016,1,0
19589770200.0,0.9606262445449828,183000128,596,1,0,20260129,000029,1,0
15987916534.73,2.120657205581665,328628000,581,1,1,20260129,000031,1,0
23865592052.17,5.354550361633301,1253607008,667,0,0,20260203,000039,1,1
26259055478.81,7.248650550842285,1862921376,596,1,2,20260204,000039,1,0
1870713923.31,17.77808380126953,326167200,580,1,4,20260205,000056,1,1
2060496495.24,15.88803482055664,323149712,572,1,2,20260206,000056,1,0
2177980944.53,31.11727523803711,663588000,578,1,9,20260210,000056,1,0
12014938079.04,5.671030521392822,680426144,570,1,0,20260204,000070,1,0
14325503094.240002,4.376157760620117,619876032,570,1,0,20260210,000070,1,1
15756276045.96,1.1505757570266724,181287885,565,1,0,20260211,000070,1,1
15756276045.96,1.1505757570266724,181287885,565,1,0,20260212,000070,1,1
17329237614.0,19.591812133789062,3335788048,565,1,1,20260213,000070,1,0
11031052779.6,10.81623077392578,1120449904,787,0,0,20260126,000078,1,0
16709779870.91,5.188396453857422,851539040,573,1,1,20260210,000156,1,0
113027331892.88,4.4609198570251465,5017994752,573,1,21,20260126,000426,1,0
19899562856.23,9.151580810546877,1785762928,613,0,19,20260126,000506,1,1
21886733388.77,14.263795852661133,3024585152,598,1,10,20260127,000506,1,1
24078192480.73,7.673799514770508,1821235792,584,1,1,20260128,000506,1,1
26483225975.72,17.926738739013672,4610036224,565,1,9,20260129,000506,1,0
9997836184.16,7.674702167510986,741318320,620,0,0,20260211,000510,1,1
9997836184.16,7.674702167510986,741318320,620,0,0,20260212,000510,1,0
5083652288.64,3.9436423778533936,194530910,622,0,0,20260204,000517,1,0
7471027233.599999,11.432608604431152,826799840,869,0,2,20260209,000525,1,0
6314800128.0,2.6533079147338867,167551086,565,1,0,20260202,000533,1,1
6944910336.0,14.270943641662598,960917184,580,1,0,20260203,000533,1,1
7636661760.0,13.844118118286133,1042648640,571,1,3,20260204,000533,1,0
8225677824.0,12.984615325927734,1018208320,617,0,0,20260213,000533,1,0
15324093250.4,6.270500183105469,921456608,879,0,0,20260203,000534,1,0
51455739987.560005,28.11893653869629,13872226048,675,0,3,20260203,000547,1,0
3238493049.21,33.01277542114258,1012257840,793,0,7,20260129,000554,1,0
64733048499.420006,6.929229259490967,4255897440,824,0,0,20260210,000559,1,0
7512275101.77,15.049681663513184,1094876672,622,0,1,20260129,000560,1,0
8143937873.09,18.453140258789062,1458736368,637,0,1,20260204,000560,1,0
182526888222.09,2.650050640106201,4658942976,844,0,0,20260129,000568,1,0
5494448025.0,7.559122085571289,407779664,618,0,0,20260209,000571,1,0
3069879372.15,16.062711715698242,487259232,619,0,2,20260128,000573,1,0
20453187355.32,13.800308227539062,2726242640,608,0,0,20260127,000592,1,0
22655543671.67,12.26791763305664,2721060176,577,1,0,20260205,000592,1,0
6348736922.990001,12.814132690429688,785745936,811,0,0,20260126,000593,1,0
56623788000.00001,2.9403693675994877,1601254224,866,0,2,20260129,000596,1,0
5504862054.88,4.667200088500977,252041294,580,1,0,20260128,000599,1,0
37769481737.35,2.143385887145996,808481040,570,1,0,20260126,000603,1,0
44856676633.52,10.361719131469728,4431012096,870,0,2,20260128,000603,1,0
4672976584.320001,4.961575508117676,227309816,575,1,0,20260129,000607,1,0
17378905591.8,1.7872533798217771,310605072,565,1,0,20260128,000620,1,0
10736524972.25,14.585200309753418,1525769536,786,0,15,20260213,000628,1,0
39390990503.76,2.604092597961426,1006083584,579,1,0,20260126,000629,1,0
84129736447.5,10.01688289642334,8256639232,619,0,4,20260126,000630,1,0
93044145607.5,10.053581237792969,8998920704,671,0,0,20260128,000630,1,1
102404275225.5,14.32586669921875,14140077824,781,0,1,20260129,000630,1,0
26368331078.69,8.598540306091309,2170653408,847,0,0,20260205,000636,1,0
71876216668.74,6.901853561401367,4833625088,652,0,2,20260126,000657,1,0
76089700160.54,6.460564136505127,4778793472,792,0,0,20260211,000657,1,1
76089700160.54,6.460564136505127,4778793472,792,0,0,20260212,000657,1,0
6338513423.599999,5.996126174926758,357010960,891,0,0,20260127,000659,1,0
6222800196.8,10.961530685424805,667118256,633,0,4,20260211,000659,1,1
6222800196.8,10.961530685424805,667118256,633,0,4,20260212,000659,1,0
20619272377.07,21.18965148925781,4206780256,682,0,0,20260210,000681,1,0
22724290302.45,4.950897216796875,1092729616,604,0,0,20260204,000723,1,0
35614863592.0,11.5572509765625,3972982944,684,0,13,20260128,000737,1,1
39176349951.2,14.492568016052246,5375327488,672,0,0,20260129,000737,1,0
34628794746.329994,7.929727077484131,2665704480,798,0,2,20260127,000738,1,0
34010658265.86,3.651578903198242,1204497184,616,0,0,20260203,000738,1,0
8868074619.91,22.83987617492676,2004065744,604,0,3,20260126,000751,1,0
10024167018.69,17.18339729309082,1655170704,606,0,2,20260128,000751,1,0
17785505880.0,12.93797779083252,2226073920,640,0,9,20260128,000758,1,0
9959882811.12,11.942988395690918,1168926400,590,1,4,20260206,000767,1,0
10542332098.32,9.598443031311035,982425840,607,0,0,20260213,000767,1,0
4225408248.6,14.263107299804688,588166608,633,0,0,20260130,000798,1,0
18470592288.0,9.080048561096191,1619632912,814,0,3,20260129,000799,1,0
125989571782.83,3.312800884246826,4023741760,780,0,13,20260128,000807,1,0
16955597151.729998,4.668431758880615,764453200,782,0,0,20260203,000811,1,0
8743491451.8,2.3149960041046143,202357118,570,1,0,20260129,000813,1,0
9156614170.95,8.169636726379395,716411776,864,0,0,20260126,000815,1,0
9928356139.8,8.329607963562012,826364912,565,1,1,20260128,000815,1,0
10797434933.55,16.51964569091797,1753612976,588,1,4,20260210,000815,1,0
15546954189.18,8.527329444885254,1288618704,645,0,0,20260210,000818,1,0
5639079133.8,4.338044166564941,244080875,570,1,0,20260205,000822,1,0
10190147503.96,12.76231861114502,1279685952,593,1,2,20260213,000833,1,0
2803017174.3,5.589523792266846,151463073,617,0,0,20260204,000838,1,0
