序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
763,000670,盈方微,10.0437,7.56,659404032.0,5459129856,6346540032,12.4532,50693600.0,102457,102457,0,1/1,1,半导体,20250520,000670,盈方微,1,10.0437,5459129856,12.4532,659404032.0,102457,0
764,000677,恒天海龙,10.0719,6.12,1016520000.0,5287540224,5287540224,19.3923,57724800.0,093030,132012,4,2/2,2,化纤行业,20250520,000677,恒天海龙,2,10.0719,5287540224,19.3923,1016520000.0,093030,4
765,000695,滨海能源,9.96132,11.37,10509300.0,2520960000,2525819904,0.416876,181215008.0,092500,092500,0,2/2,2,造纸印刷,20250520,000695,滨海能源,2,9.96132,2520960000,0.416876,10509300.0,092500,0
766,000722,湖南发展,10.0,14.08,1414429952.0,6535349760,6535349760,22.441,102167000.0,143130,143130,0,2/2,2,电力行业,20250520,000722,湖南发展,2,10.0,6535349760,22.441,1414429952.0,143130,0
767,001206,依依股份,10.024,22.94,421302016.0,2438880000,4241459968,17.8956,78693696.0,100218,100218,0,1/1,1,美容护理,20250520,001206,依依股份,1,10.024,2438880000,17.8956,421302016.0,100218,0
768,001222,源飞宠物,9.97877,20.72,363647008.0,1627459968,3955239936,23.0473,55251500.0,094606,094930,3,2/2,2,家用轻工,20250520,001222,源飞宠物,2,9.97877,1627459968,23.0473,363647008.0,094606,3
769,001336,楚环科技,10.0049,22.32,93750800.0,637398016,1793939968,15.3657,70997200.0,141148,141148,0,1/1,1,专用设备,20250520,001336,楚环科技,1,10.0049,637398016,15.3657,93750800.0,141148,0
770,002103,广博股份,10.032,10.31,456112000.0,3887650048,5508349952,12.0325,111575000.0,095457,095457,0,1/1,1,家用轻工,20250520,002103,广博股份,1,10.032,3887650048,12.0325,456112000.0,095457,0
771,002105,信隆健康,9.9675,10.15,897177984.0,3699389952,3735810048,24.9295,36537000.0,093821,141700,1,3/3,3,交运设备,20250520,002105,信隆健康,3,9.9675,3699389952,24.9295,897177984.0,093821,1
772,002123,梦网科技,10.0346,15.9,2599600128.0,11448800256,12805799936,23.2727,136732000.0,101439,134042,1,1/1,1,通信服务,20250520,002123,梦网科技,1,10.0346,11448800256,23.2727,2599600128.0,101439,1
773,002161,远 望 谷,9.94475,5.97,374662016.0,4259350016,4416350208,9.06827,21789000.0,135509,135509,0,1/1,1,电子元件,20250520,002161,远 望 谷,1,9.94475,4259350016,9.06827,374662016.0,135509,0
774,002277,友阿股份,10.0529,6.24,461670016.0,8699639808,8699639808,5.36261,115643000.0,093118,093118,0,1/1,1,商业百货,20250520,002277,友阿股份,1,10.0529,8699639808,5.36261,461670016.0,093118,0
775,002292,奥飞娱乐,10.0225,9.77,1314630016.0,9944580096,14446900224,13.725,156956992.0,110924,110924,0,1/1,1,文化传媒,20250520,002292,奥飞娱乐,1,10.0225,9944580096,13.725,1314630016.0,110924,0
776,002297,博云新材,10.0127,8.68,536060000.0,4974550016,4974550016,11.019,100145000.0,093715,093715,0,1/1,1,航天航空,20250520,002297,博云新材,1,10.0127,4974550016,11.019,536060000.0,093715,0
777,002345,潮宏基,10.0488,11.28,606451008.0,9779810304,10022400000,6.30137,58976800.0,100327,101733,3,1/1,1,珠宝首饰,20250520,002345,潮宏基,1,10.0488,9779810304,6.30137,606451008.0,100327,3
778,002431,棕榈股份,10.0917,2.4,56029400.0,4350759936,4350759936,1.28781,97718896.0,092500,092500,0,2/2,2,工程建设,20250520,002431,棕榈股份,2,10.0917,4350759936,1.28781,56029400.0,092500,0
779,002456,欧菲光,9.96705,13.35,4737789952.0,43423899648,44231200768,11.3481,460819008.0,132827,132827,0,1/1,1,光学光电,20250520,002456,欧菲光,1,9.96705,43423899648,11.3481,4737789952.0,132827,0
780,002501,利源股份,10.1382,2.39,549046976.0,8484499968,8484499968,6.65832,73664096.0,101242,101242,0,1/1,1,有色金属,20250520,002501,利源股份,1,10.1382,8484499968,6.65832,549046976.0,101242,0
781,002510,天汽模,10.0,7.7,73494496.0,7737319936,7816569856,0.94987,678777024.0,092500,092500,0,3/3,3,汽车零部,20250520,002510,天汽模,3,10.0,7737319936,0.94987,73494496.0,092500,0
782,002522,浙江众成,10.0,5.06,359872000.0,4579400192,4583240192,8.10592,32739200.0,104730,105157,2,1/1,1,塑料制品,20250520,002522,浙江众成,1,10.0,4579400192,8.10592,359872000.0,104730,2
783,002570,贝因美,10.0671,6.56,1632089984.0,7084769792,7085080064,23.4065,91830200.0,093806,094318,2,1/1,1,食品饮料,20250520,002570,贝因美,1,10.0671,7084769792,23.4065,1632089984.0,093806,2
784,002573,清新环境,10.0515,4.27,146414000.0,6033489920,6082140160,2.48804,30326700.0,101545,101545,0,1/1,1,环保行业,20250520,002573,清新环境,1,10.0515,6033489920,2.48804,146414000.0,101545,0
785,002581,未名医药,10.0,8.69,110054000.0,3482880000,5733100032,3.27486,36356000.0,094803,094803,0,1/1,1,生物制品,20250520,002581,未名医药,1,10.0,3482880000,3.27486,110054000.0,094803,0
