序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
1,000068,华控赛格,10.0817,4.04,100389000.0,4066949888,4066949888,2.52464,73313200.0,094809,094809,0,1/1,1,环保行业,20250815,000068,华控赛格,1,10.0817,4066949888,2.52464,100389000.0,094809,0
2,000501,武商集团,10.0,12.1,1243660032.0,9296360448,9304810496,13.829,33323400.0,110215,140912,1,1/1,1,商业百货,20250815,000501,武商集团,1,10.0,9296360448,13.829,1243660032.0,110215,1
3,000970,中科三环,9.97089,15.11,3007640064.0,18369599488,18369599488,16.6305,3120220.0,104418,145636,7,1/1,1,小金属,20250815,000970,中科三环,1,9.97089,18369599488,16.6305,3007640064.0,104418,7
4,001269,欧晶科技,10.0152,29.0,226804992.0,2433289984,5579930112,9.65017,136650000.0,105454,105454,0,1/1,1,光伏设备,20250815,001269,欧晶科技,1,10.0152,2433289984,9.65017,226804992.0,105454,0
5,001359,平安电工,10.0105,52.31,301480992.0,2426139904,9703669760,12.7855,120672000.0,094006,094006,0,1/1,1,非金属材,20250815,001359,平安电工,1,10.0105,2426139904,12.7855,301480992.0,094006,0
6,002011,盾安环境,9.97567,13.56,1080240000.0,12466899968,14447299584,8.81641,7492290.0,105836,143542,6,1/1,1,家电行业,20250815,002011,盾安环境,1,9.97567,12466899968,8.81641,1080240000.0,105836,6
7,002052,同洲电子,9.99271,15.08,961779968.0,10396000256,11346799616,9.62098,160546000.0,095209,095209,0,4/5,1,家电行业,20250815,002052,同洲电子,1,9.99271,10396000256,9.62098,961779968.0,095209,0
8,002080,中材科技,10.0034,32.0,844481024.0,53700001792,53700001792,1.59268,281556000.0,093224,093612,1,1/1,1,玻璃玻纤,20250815,002080,中材科技,1,10.0034,53700001792,1.59268,844481024.0,093224,1
9,002158,汉钟精机,9.98884,19.71,760353984.0,10517300224,10539400192,7.44786,27773400.0,140221,145036,3,1/1,1,通用设备,20250815,002158,汉钟精机,1,9.98884,10517300224,7.44786,760353984.0,140221,3
10,002203,海亮股份,9.96705,13.35,1260930048.0,26701400064,27637700608,4.82832,17320300.0,130624,144206,6,1/1,1,有色金属,20250815,002203,海亮股份,1,9.96705,26701400064,4.82832,1260930048.0,130624,6
11,002272,川润股份,9.97046,14.89,970105024.0,5758009856,7219820032,17.3445,139367008.0,094506,094506,0,1/1,1,工程机械,20250815,002272,川润股份,1,9.97046,5758009856,17.3445,970105024.0,094506,0
12,002298,中电鑫龙,9.9897,10.68,1325069952.0,6981150208,7904379904,19.4796,201448992.0,093209,093442,2,3/4,1,电网设备,20250815,002298,中电鑫龙,1,9.9897,6981150208,19.4796,1325069952.0,093209,2
13,002364,中恒电气,10.0213,20.64,1176679936.0,11519299584,11632000000,10.6229,180914000.0,103530,103530,0,1/1,1,电源设备,20250815,002364,中恒电气,1,10.0213,11519299584,10.6229,1176679936.0,103530,0
14,002518,科士达,10.0,28.82,1028270016.0,16289000448,16779700224,6.53611,33018000.0,105630,105630,0,1/1,1,电源设备,20250815,002518,科士达,1,10.0,16289000448,6.53611,1028270016.0,105630,0
15,002536,飞龙股份,9.98886,29.62,4055920128.0,16125599744,17025200128,26.5284,18266700.0,144718,145603,5,4/8,3,汽车零部,20250815,002536,飞龙股份,3,9.98886,16125599744,26.5284,4055920128.0,144718,5
16,002549,凯美特气,10.0264,16.68,1629260032.0,11548600320,11598399488,14.5563,182400000.0,094024,094024,0,3/4,1,化学制品,20250815,002549,凯美特气,1,10.0264,11548600320,14.5563,1629260032.0,094024,0
17,002551,尚荣医疗,9.93228,4.87,246476992.0,2975650048,4117560064,8.37313,91824304.0,093054,093054,0,1/1,1,医疗器械,20250815,002551,尚荣医疗,1,9.93228,2975650048,8.37313,246476992.0,093054,0
18,002598,山东章鼓,10.0415,13.26,631696000.0,3740440064,4137629952,17.3378,169144992.0,093615,093615,0,2/2,2,通用设备,20250815,002598,山东章鼓,2,10.0415,3740440064,17.3378,631696000.0,093615,0
