序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
1,000592,平潭发展,9.97305,4.08,1300029952.0,7813579776,7881670144,16.9403,94570496.0,093203,093715,3,2/2,2,农牧饲渔,20251020,000592,平潭发展,2,9.97305,7813579776,16.9403,1300029952.0,093203,3
2,000620,盈新发展,9.7561,1.8,505963008.0,8409149952,10569299968,6.12621,27428900.0,095839,111712,1,1/1,1,房地产开,20251020,000620,盈新发展,1,9.7561,8409149952,6.12621,505963008.0,095839,1
3,000626,远大控股,10.041,10.74,956158016.0,5409920000,5441169920,18.6474,182004000.0,092500,100824,5,5/5,5,贸易行业,20251020,000626,远大控股,5,10.041,5409920000,18.6474,956158016.0,092500,5
4,000692,惠天热电,9.91736,3.99,219812992.0,2126000000,2126000000,10.6329,45545400.0,111715,113000,1,1/1,1,公用事业,20251020,000692,惠天热电,1,9.91736,2126000000,10.6329,219812992.0,111715,1
5,000852,石化机械,10.0313,7.02,206334000.0,6639090176,6710889984,3.25269,87607200.0,145515,145515,0,1/1,1,专用设备,20251020,000852,石化机械,1,10.0313,6639090176,3.25269,206334000.0,145515,0
6,000917,电广传媒,10.0637,8.64,551329024.0,12246800384,12247700480,4.64787,142344992.0,103715,103715,0,1/1,1,文化传媒,20251020,000917,电广传媒,1,10.0637,12246800384,4.64787,551329024.0,103715,0
7,001228,永泰运,10.0,26.18,193374000.0,2090860032,2719180032,9.46866,89287000.0,130909,130909,0,1/1,1,物流行业,20251020,001228,永泰运,1,10.0,2090860032,9.46866,193374000.0,130909,0
8,001267,汇绿生态,10.0203,16.25,417316000.0,9850090496,12758899712,4.23939,120648000.0,093000,094757,1,1/1,1,工程建设,20251020,001267,汇绿生态,1,10.0203,9850090496,4.23939,417316000.0,093000,1
9,001282,三联锻造,9.99576,25.97,535475008.0,2029939968,5770160128,27.5774,91057200.0,094457,094457,0,2/2,2,汽车零部,20251020,001282,三联锻造,2,9.99576,2029939968,27.5774,535475008.0,094457,0
10,001314,亿道信息,9.99215,56.03,370897984.0,2902700032,7991779840,12.7836,97010304.0,092500,094736,1,1/1,1,消费电子,20251020,001314,亿道信息,1,9.99215,2902700032,12.7836,370897984.0,092500,1
11,001330,博纳影业,10.0539,6.13,348344992.0,6531440128,8425800192,5.49554,71296200.0,112500,112500,0,1/1,1,文化传媒,20251020,001330,博纳影业,1,10.0539,6531440128,5.49554,348344992.0,112500,0
12,001379,腾达科技,10.0092,23.85,373104992.0,1605080064,4769999872,23.8706,28868000.0,095657,095657,0,2/4,1,通用设备,20251020,001379,腾达科技,1,10.0092,1605080064,23.8706,373104992.0,095657,0
13,002029,七 匹 狼,10.0578,9.52,224863008.0,6334660096,6711819776,3.58465,159302000.0,093027,093027,0,1/1,1,纺织服装,20251020,002029,七 匹 狼,1,10.0578,6334660096,3.58465,224863008.0,093027,0
14,002054,德美化工,9.94475,7.96,442686016.0,3059630080,3837639936,15.0189,42621200.0,100318,100548,1,2/3,1,化学制品,20251020,002054,德美化工,1,9.94475,3059630080,15.0189,442686016.0,100318,1
15,002067,景兴纸业,10.0164,6.7,829948992.0,8682999808,9602570240,9.78418,226672000.0,093821,093821,0,1/1,1,造纸印刷,20251020,002067,景兴纸业,1,10.0164,8682999808,9.78418,829948992.0,093821,0
16,002083,孚日股份,10.0,6.16,296284000.0,5829369856,5831300096,5.0827,140598000.0,092500,092500,0,2/2,2,纺织服装,20251020,002083,孚日股份,2,10.0,5829369856,5.0827,296284000.0,092500,0
17,002084,海鸥住工,10.1205,4.57,498905984.0,2945979904,2952480000,17.8481,98392496.0,111942,111942,0,4/8,1,装修装饰,20251020,002084,海鸥住工,1,10.1205,2945979904,17.8481,498905984.0,111942,0
18,002173,创新医疗,10.023,23.93,1953859968.0,9962170368,10559899648,20.0769,195867008.0,103903,103903,0,1/1,1,医疗服务,20251020,002173,创新医疗,1,10.023,9962170368,20.0769,1953859968.0,103903,0
19,002249,大洋电机,9.96055,11.15,1046729984.0,20402700288,27232999424,5.21286,160042000.0,093915,094142,1,1/1,1,电机,20251020,002249,大洋电机,1,9.96055,20402700288,5.21286,1046729984.0,093915,1
20,002278,神开股份,10.0432,10.19,360945984.0,3403429888,3708239872,10.9822,136092000.0,144506,144506,0,1/1,1,专用设备,20251020,002278,神开股份,1,10.0432,3403429888,10.9822,360945984.0,144506,0
21,002654,万润科技,10.0191,17.24,2224570112.0,14572000256,14572999680,15.8748,159772992.0,094639,094639,0,1/1,1,文化传媒,20251020,002654,万润科技,1,10.0191,14572000256,15.8748,2224570112.0,094639,0
22,002767,先锋电子,10.0097,22.75,411040000.0,2962020096,3412499968,14.0086,428947008.0,093130,093415,3,2/2,2,仪器仪表,20251020,002767,先锋电子,2,10.0097,2962020096,14.0086,411040000.0,093130,3
23,002796,世嘉科技,10.0,17.93,242654000.0,4046380032,4526009856,6.15211,148722000.0,100545,100545,0,1/1,1,专用设备,20251020,002796,世嘉科技,1,10.0,4046380032,6.15211,242654000.0,100545,0
24,002829,星网宇达,10.0086,25.61,265247008.0,3740310016,5321999872,7.18626,146178000.0,093336,093336,0,1/1,1,通信设备,20251020,002829,星网宇达,1,10.0086,3740310016,7.18626,265247008.0,093336,0
25,002861,瀛通通讯,10.0236,18.66,165854000.0,2802139904,3476059904,6.0302,119390000.0,095539,095539,0,1/1,1,消费电子,20251020,002861,瀛通通讯,1,10.0236,2802139904,6.0302,165854000.0,095539,0
26,002893,京能热力,10.0,12.87,557731008.0,2609760000,3393050112,21.9436,47181800.0,102330,110018,3,1/1,1,公用事业,20251020,002893,京能热力,1,10.0,2609760000,21.9436,557731008.0,102330,3
27,002935,天奥电子,10.0,16.5,204330000.0,6848999936,6997689856,2.98625,126971000.0,093000,093000,0,1/1,1,通信设备,20251020,002935,天奥电子,1,10.0,6848999936,2.98625,204330000.0,093000,0
28,003029,吉大正元,10.0207,26.57,396780992.0,4602910208,5144489984,8.79075,32141700.0,104942,105224,1,1/1,1,软件开发,20251020,003029,吉大正元,1,10.0207,4602910208,8.79075,396780992.0,104942,1
29,300120,经纬辉开,19.9611,12.32,1373500032.0,6498149888,7076530176,21.5726,113639000.0,093209,095030,2,1/1,1,光学光电,20251020,300120,经纬辉开,1,19.9611,6498149888,21.5726,1373500032.0,093209,2
30,300179,四方达,19.9829,14.05,1162269952.0,5277170176,6827019776,23.7944,132910000.0,133912,133912,0,1/1,1,通用设备,20251020,300179,四方达,1,19.9829,5277170176,23.7944,1162269952.0,133912,0
