序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
1,000045,深纺织Ａ,9.99116,12.44,308788000.0,5685349888,6301130240,5.6635,65431500.0,131315,131315,0,1/1,1,光学光电,20250917,000045,深纺织Ａ,1,9.99116,5685349888,5.6635,308788000.0,131315,0
2,000559,万向钱潮,9.97899,10.47,1051350016.0,34590601216,34590699520,3.05138,316742016.0,093057,093057,0,3/3,3,汽车零部,20250917,000559,万向钱潮,3,9.97899,34590601216,3.05138,1051350016.0,093057,0
3,000700,模塑科技,10.0177,12.41,1094520064.0,11392600064,11392600064,9.9733,99260896.0,133015,133015,0,2/2,2,汽车零部,20250917,000700,模塑科技,2,10.0177,11392600064,9.9733,1094520064.0,133015,0
4,000737,北方铜业,10.0289,15.25,4067450112.0,29044199424,29046900736,14.7107,68807104.0,144124,145215,1,2/4,1,有色金属,20250917,000737,北方铜业,1,10.0289,29044199424,14.7107,4067450112.0,144124,1
5,000981,山子高科,10.119,3.7,4383000064.0,35199401984,36990599168,12.6804,318988000.0,093309,095218,2,4/4,4,汽车零部,20250917,000981,山子高科,4,10.119,35199401984,12.6804,4383000064.0,093309,2
6,001234,泰慕士,10.0133,33.18,33770600.0,3036649984,3630350080,1.1121,415278016.0,092500,092500,0,3/3,3,纺织服装,20250917,001234,泰慕士,3,10.0133,3036649984,1.1121,33770600.0,092500,0
7,001267,汇绿生态,10.0242,18.22,727179008.0,10492199936,14287500288,7.09305,133404000.0,094851,094851,0,1/1,1,工程建设,20250917,001267,汇绿生态,1,10.0242,10492199936,7.09305,727179008.0,094851,0
8,001283,豪鹏科技,10.0,88.22,1052430016.0,7034899968,8816979968,15.6037,104859000.0,131200,131200,0,1/1,1,电池,20250917,001283,豪鹏科技,1,10.0,7034899968,15.6037,1052430016.0,131200,0
9,002059,云南旅游,9.96377,6.07,770028032.0,5967090176,6145480192,13.1236,81555296.0,092500,103254,1,1/1,1,旅游酒店,20250917,002059,云南旅游,1,9.96377,5967090176,13.1236,770028032.0,092500,1
10,002067,景兴纸业,9.96622,6.51,108530000.0,7860910080,8754400256,1.38063,355235008.0,092500,092500,0,2/2,2,造纸印刷,20250917,002067,景兴纸业,2,9.96622,7860910080,1.38063,108530000.0,092500,0
11,002126,银轮股份,9.99749,43.9,1368210048.0,34426101760,36647600128,4.02621,74063696.0,093712,093712,0,2/2,2,汽车零部,20250917,002126,银轮股份,2,9.99749,34426101760,4.02621,1368210048.0,093712,0
12,002148,北纬科技,10.0193,11.42,1042019968.0,5131210240,6383640064,21.0914,114323000.0,134112,134412,2,1/1,1,通信服务,20250917,002148,北纬科技,1,10.0193,5131210240,21.0914,1042019968.0,134112,2
13,002222,福晶科技,10.0047,46.4,978067008.0,21722200064,21819600896,4.59204,206192992.0,094645,094645,0,1/1,1,光学光电,20250917,002222,福晶科技,1,10.0047,21722200064,4.59204,978067008.0,094645,0
14,002245,蔚蓝锂芯,9.97745,19.51,3197509888.0,21167200256,22506500096,15.6042,101142000.0,104045,104045,0,1/1,1,电池,20250917,002245,蔚蓝锂芯,1,9.97745,21167200256,15.6042,3197509888.0,104045,0
15,002338,奥普光电,10.0079,55.62,592764992.0,13348800512,13348800512,4.55429,136496992.0,095309,095309,0,1/1,1,仪器仪表,20250917,002338,奥普光电,1,10.0079,13348800512,4.55429,592764992.0,095309,0
16,002423,中粮资本,10.0226,14.6,2714200064.0,33639899136,33639899136,8.28518,41341400.0,112236,144342,6,1/1,1,多元金融,20250917,002423,中粮资本,1,10.0226,33639899136,8.28518,2714200064.0,112236,6
17,002448,中原内配,10.0094,11.65,754252032.0,5307010048,6854969856,14.7285,128872000.0,134130,134130,0,1/1,1,汽车零部,20250917,002448,中原内配,1,10.0094,5307010048,14.7285,754252032.0,134130,0
18,002501,利源股份,10.0402,2.74,439467008.0,9717329920,9726999552,4.68973,80237904.0,100212,100212,0,1/1,1,有色金属,20250917,002501,利源股份,1,10.0402,9717329920,4.68973,439467008.0,100212,0
19,002514,宝馨科技,9.94318,7.74,881990016.0,4288229888,5573069824,21.4268,188636000.0,134409,134409,0,1/1,1,通用设备,20250917,002514,宝馨科技,1,9.94318,4288229888,21.4268,881990016.0,134409,0
20,002549,凯美特气,9.99391,18.05,1586610048.0,12497099776,12551000064,12.8636,131028000.0,093621,105336,1,1/1,1,化学制品,20250917,002549,凯美特气,1,9.99391,12497099776,12.8636,1586610048.0,093621,1
21,002562,兄弟科技,10.0152,7.25,842731008.0,5086080000,7711830016,16.6135,120350000.0,093124,093603,1,1/1,1,化学制品,20250917,002562,兄弟科技,1,10.0152,5086080000,16.6135,842731008.0,093124,1
22,002617,露笑科技,9.96948,10.81,1021870016.0,20446599168,20787699712,4.99862,379816992.0,093000,093000,0,1/1,1,光伏设备,20250917,002617,露笑科技,1,9.96948,20446599168,4.99862,1021870016.0,093000,0
23,002631,德尔未来,9.97921,5.29,140627008.0,4198000128,4217629952,3.4208,199744992.0,094933,094933,0,1/1,1,装修建材,20250917,002631,德尔未来,1,9.97921,4198000128,3.4208,140627008.0,094933,0
24,002677,浙江美大,10.0424,7.78,531360000.0,4161289984,5026279936,12.9489,72548896.0,093139,143803,2,1/1,1,家电行业,20250917,002677,浙江美大,1,10.0424,4161289984,12.9489,531360000.0,093139,2
25,002796,世嘉科技,10.0,20.79,667444992.0,4691809792,5247960064,14.3852,23726600.0,093639,095539,3,1/1,1,专用设备,20250917,002796,世嘉科技,1,10.0,4691809792,14.3852,667444992.0,093639,3
26,301013,利和兴,20.0,24.36,790051968.0,4609930240,5693980160,17.8975,92343904.0,094230,094639,2,1/1,1,专用设备,20250917,301013,利和兴,1,20.0,4609930240,17.8975,790051968.0,094230,2
