序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
1,000426,兴业银锡,10.0,39.16,4089779968.0,69517000704.0,69533900800.0,6.0724,31512100.0,142900,145503,1,1/1,1,有色金属,20260105,000426,兴业银锡,1,10.0,69517000704.0,6.0724,4089779968.0,142900,1
2,000516,国际医学,10.0233,4.72,267452992.0,10406899712.0,10567600128.0,2.62036,116226000.0,094251,094251,0,1/1,1,医疗服务,20260105,000516,国际医学,1,10.0233,10406899712.0,2.62036,267452992.0,094251,0
3,000792,盐湖股份,10.0142,30.98,5004939776.0,163931996160.0,163932995584.0,3.08468,217900000.0,104436,104651,1,1/1,1,化肥行业,20260105,000792,盐湖股份,1,10.0142,163931996160.0,3.08468,5004939776.0,104436,1
4,000859,国风新材,9.98024,11.13,1758029952.0,9971649536.0,9972219904.0,18.0448,95989296.0,094703,095830,3,1/1,1,塑料制品,20260105,000859,国风新材,1,9.98024,9971649536.0,18.0448,1758029952.0,094703,3
5,000952,广济药业,9.95732,7.73,207928992.0,2659089920.0,2680379904.0,8.10877,119167000.0,101218,101218,0,1/1,1,化学制药,20260105,000952,广济药业,1,9.95732,2659089920.0,8.10877,207928992.0,101218,0
6,001210,金房能源,9.98249,18.84,218707008.0,1795430016.0,2954350080.0,12.3475,6576970.0,103115,135036,1,1/1,1,公用事业,20260105,001210,金房能源,1,9.98249,1795430016.0,12.3475,218707008.0,103115,1
7,001225,和泰机电,10.0052,62.89,170832000.0,1323129984.0,4142360064.0,13.2606,67319000.0,132751,132751,0,1/1,1,通用设备,20260105,001225,和泰机电,1,10.0052,1323129984.0,13.2606,170832000.0,132751,0
8,001231,农心科技,9.98396,27.43,270608000.0,1368889984.0,2741349888.0,19.9343,7825780.0,093154,112639,7,2/2,2,农药兽药,20260105,001231,农心科技,2,9.98396,1368889984.0,19.9343,270608000.0,093154,7
9,001333,光华股份,10.0,23.65,110235000.0,1040600000.0,3027200000.0,10.7985,59697300.0,100103,100712,5,1/1,1,化学制品,20260105,001333,光华股份,1,10.0,1040600000.0,10.7985,110235000.0,100103,5
10,002072,凯瑞德,9.94475,7.96,118337000.0,2361230080.0,2926729984.0,5.13268,58604300.0,095354,095354,0,2/4,1,贸易行业,20260105,002072,凯瑞德,1,9.94475,2361230080.0,5.13268,118337000.0,095354,0
