序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
1,000506,招金黄金,10.0127,25.93,1821240064.0,24078200832.0,24089399296.0,7.6738,241764992.0,094412,095348,1,5/8,3,贵金属,20260128,000506,招金黄金,3,10.0127,24078200832.0,7.6738,1821240064.0,094412,1
2,000573,粤宏远Ａ,9.97732,4.85,487259008.0,3069880064.0,3095660032.0,16.0627,163084992.0,101918,112339,2,1/1,1,房地产开,20260128,000573,粤宏远Ａ,1,9.97732,3069880064.0,16.0627,487259008.0,101918,2
3,000599,青岛双星,9.95106,6.74,252040992.0,5504860160.0,5504960000.0,4.6672,43734400.0,094003,094003,0,1/1,1,橡胶制品,20260128,000599,青岛双星,1,9.95106,5504860160.0,4.6672,252040992.0,094003,0
4,000603,盛达资源,10.0065,67.28,4431009792.0,44856700928.0,46421098496.0,10.3617,38222400.0,143009,145045,2,3/4,1,有色金属,20260128,000603,盛达资源,1,10.0065,44856700928.0,10.3617,4431009792.0,143009,2
5,000620,盈新发展,10.0592,3.72,310604992.0,17378899968.0,21843200000.0,1.78725,407528000.0,092500,092500,0,1/1,1,房地产开,20260128,000620,盈新发展,1,10.0592,17378899968.0,1.78725,310604992.0,092500,0
6,000630,铜陵有色,10.0132,8.35,8998920192.0,93044097024.0,111969001472.0,10.0536,361646016.0,111136,111136,0,3/4,1,有色金属,20260128,000630,铜陵有色,1,10.0132,93044097024.0,10.0536,8998920192.0,111136,0
7,000737,北方铜业,10.0,18.7,3972979968.0,35614900224.0,35618201600.0,11.5573,70378304.0,112433,135018,13,1/1,1,有色金属,20260128,000737,北方铜业,1,10.0,35614900224.0,11.5573,3972979968.0,112433,13
8,000751,锌业股份,10.0619,7.11,1655170048.0,10024200192.0,11487099904.0,17.1834,117142000.0,100639,101312,2,3/4,1,有色金属,20260128,000751,锌业股份,1,10.0619,10024200192.0,17.1834,1655170048.0,100639,2
9,000758,中色股份,10.0245,9.0,2226070016.0,17785499648.0,17913999360.0,12.938,38005200.0,104003,134221,9,1/1,1,有色金属,20260128,000758,中色股份,1,10.0245,17785499648.0,12.938,2226070016.0,104003,9
10,000807,云铝股份,9.99092,36.33,4023739904.0,125990002688.0,125991002112.0,3.3128,26384300.0,130051,134524,13,1/1,1,有色金属,20260128,000807,云铝股份,1,9.99092,125990002688.0,3.3128,4023739904.0,130051,13
11,000815,美利云,10.0154,14.28,826364992.0,9928359936.0,9928359936.0,8.32961,134442000.0,092500,094442,1,2/3,1,通信服务,20260128,000815,美利云,1,10.0154,9928359936.0,8.32961,826364992.0,092500,1
12,000878,云南铜业,10.0205,26.79,4968209920.0,53676298240.0,60540100608.0,9.61488,34369100.0,143151,145251,4,1/1,1,有色金属,20260128,000878,云南铜业,1,10.0205,53676298240.0,9.61488,4968209920.0,143151,4
13,000962,东方钽业,9.99744,43.02,1311420032.0,21581600768.0,21719300096.0,6.28864,116811000.0,110615,110615,0,1/1,1,小金属,20260128,000962,东方钽业,1,9.99744,21581600768.0,6.28864,1311420032.0,110615,0
14,001337,四川黄金,10.0033,66.86,1698569984.0,19286200320.0,28081199104.0,8.95154,164468992.0,094824,095042,1,6/10,3,贵金属,20260128,001337,四川黄金,3,10.0033,19286200320.0,8.95154,1698569984.0,094824,1
15,001360,南矿集团,10.0037,29.58,410032992.0,2419089920.0,6034319872.0,17.7612,52436500.0,110533,110533,0,1/1,1,专用设备,20260128,001360,南矿集团,1,10.0037,2419089920.0,17.7612,410032992.0,110533,0
16,001376,百通能源,10.0197,22.29,120201000.0,4764550144.0,10273500160.0,2.52282,86429504.0,092500,092500,0,1/1,1,公用事业,20260128,001376,百通能源,1,10.0197,4764550144.0,2.52282,120201000.0,092500,0
17,002080,中材科技,9.99231,42.93,3590220032.0,72041799680.0,72041799680.0,5.16012,46743600.0,130112,144424,10,1/1,1,玻璃玻纤,20260128,002080,中材科技,1,9.99231,72041799680.0,5.16012,3590220032.0,130112,10
18,002114,罗平锌电,10.0193,11.42,530312992.0,3693120000.0,3693169920.0,15.0847,88698000.0,111439,111439,0,1/1,1,有色金属,20260128,002114,罗平锌电,1,10.0193,3693120000.0,15.0847,530312992.0,111439,0
19,002119,康强电子,10.0202,27.23,3907379968.0,10218999808.0,10218999808.0,38.8144,53147200.0,093042,142427,13,2/2,2,半导体,20260128,002119,康强电子,2,10.0202,10218999808.0,38.8144,3907379968.0,093042,13
20,002155,湖南黄金,10.0,30.58,108264000.0,47781601280.0,47785897984.0,0.226581,2603340032.0,092500,092500,0,3/3,3,贵金属,20260128,002155,湖南黄金,3,10.0,47781601280.0,0.226581,108264000.0,092500,0
21,002160,常铝股份,10.0813,6.77,747593984.0,6978039808.0,6991929856.0,11.0735,91461400.0,101915,102415,3,1/1,1,有色金属,20260128,002160,常铝股份,1,10.0813,6978039808.0,11.0735,747593984.0,101915,3
22,002169,智光电气,10.0255,12.95,291236000.0,9824830464.0,10136000512.0,3.01012,222122000.0,093130,093130,0,1/1,1,电网设备,20260128,002169,智光电气,1,10.0255,9824830464.0,3.01012,291236000.0,093130,0
23,002207,准油股份,9.95671,10.16,646140032.0,2649850112.0,2662479872.0,25.399,51967400.0,111839,131509,1,1/1,1,采掘行业,20260128,002207,准油股份,1,9.95671,2649850112.0,25.399,646140032.0,111839,1
24,002237,恒邦股份,10.0154,21.42,3147559936.0,25540300800.0,30630000640.0,12.8433,75075800.0,112621,133957,6,2/3,1,贵金属,20260128,002237,恒邦股份,1,10.0154,25540300800.0,12.8433,3147559936.0,112621,6
25,002342,巨力索具,9.99243,14.53,3307450112.0,13871599616.0,13948800000.0,26.063,154392992.0,143412,143412,0,8/15,1,通用设备,20260128,002342,巨力索具,1,9.99243,13871599616.0,26.063,3307450112.0,143412,0
26,002440,闰土股份,10.0307,10.75,734875008.0,10173400064.0,12083000320.0,7.26042,71993600.0,093221,095527,3,1/1,1,化学制品,20260128,002440,闰土股份,1,10.0307,10173400064.0,7.26042,734875008.0,093221,3
27,002455,百川股份,9.98613,7.93,497952992.0,4117489920.0,4712470016.0,12.1463,49110600.0,093027,095745,2,1/1,1,化学制品,20260128,002455,百川股份,1,9.98613,4117489920.0,12.1463,497952992.0,093027,2
28,002532,天山铝业,9.97877,20.72,2073059968.0,85094096896.0,95907397632.0,2.54228,8378750.0,135212,144233,8,1/1,1,有色金属,20260128,002532,天山铝业,1,9.97877,85094096896.0,2.54228,2073059968.0,135212,8
29,002578,闽发铝业,9.91379,5.1,762992000.0,4391929856.0,4787010048.0,17.8669,33017900.0,103727,111242,3,1/1,1,有色金属,20260128,002578,闽发铝业,1,9.91379,4391929856.0,17.8669,762992000.0,103727,3
30,002667,威领股份,9.98472,21.59,891646976.0,5108429824.0,5626169856.0,18.3383,1866020.0,130733,144909,12,3/4,1,能源金属,20260128,002667,威领股份,1,9.98472,5108429824.0,18.3383,891646976.0,130733,12
31,002716,湖南白银,9.97732,19.4,9415589888.0,45102198784.0,54767898624.0,21.6773,77777400.0,135100,135100,0,4/7,1,贵金属,20260128,002716,湖南白银,1,9.97732,45102198784.0,21.6773,9415589888.0,135100,0
32,002721,金一文化,10.0279,3.95,665545024.0,10504500224.0,10504500224.0,6.57771,114811000.0,101648,101648,0,2/4,1,珠宝首饰,20260128,002721,金一文化,1,10.0279,10504500224.0,6.57771,665545024.0,101648,0
33,002724,海洋王,10.043,7.67,286232992.0,4354930176.0,5917389824.0,6.7751,113225000.0,105830,105830,0,1/1,1,电子元件,20260128,002724,海洋王,1,10.043,4354930176.0,6.7751,286232992.0,105830,0
34,002842,翔鹭钨业,9.99237,28.84,1978210048.0,7742450176.0,9435650048.0,27.3219,9093250.0,145315,145315,0,2/3,1,小金属,20260128,002842,翔鹭钨业,1,9.99237,7742450176.0,27.3219,1978210048.0,145315,0
35,003042,中农联合,10.0,25.41,341219008.0,3236359936.0,3620420096.0,10.9293,349614016.0,093636,093636,0,4/4,4,农药兽药,20260128,003042,中农联合,4,10.0,3236359936.0,10.9293,341219008.0,093636,0
36,300139,晓程科技,20.0068,70.6,3989809920.0,16496300032.0,19344400384.0,25.665,153472000.0,105912,110403,2,2/3,1,贵金属,20260128,300139,晓程科技,1,20.0068,16496300032.0,25.665,3989809920.0,105912,2
37,300164,通源石油,20.0218,11.03,2760539904.0,6432820224.0,6490699776.0,45.9284,34871300.0,111542,140318,5,1/1,1,采掘行业,20260128,300164,通源石油,1,20.0218,6432820224.0,45.9284,2760539904.0,111542,5
38,300798,锦鸡股份,20.0501,9.58,745297024.0,3653880064.0,4491630080.0,21.3915,48009100.0,100112,100112,0,1/1,1,化学制品,20260128,300798,锦鸡股份,1,20.0501,3653880064.0,21.3915,745297024.0,100112,0
39,301177,迪阿股份,20.0,38.76,423924992.0,15504400384.0,15514600448.0,2.93798,143808992.0,140321,140321,0,1/1,1,珠宝首饰,20260128,301177,迪阿股份,1,20.0,15504400384.0,2.93798,423924992.0,140321,0
40,301500,飞南资源,20.0114,21.11,1019510016.0,3040910080.0,11862800384.0,35.8389,27459600.0,110218,110218,0,1/1,1,环保行业,20260128,301500,飞南资源,1,20.0114,3040910080.0,35.8389,1019510016.0,110218,0
41,600170,上海建工,10.0346,3.18,1891320064.0,28257300480.0,28257300480.0,6.94571,181424000.0,104430,104430,0,1/1,1,工程建设,20260128,600170,上海建工,1,10.0346,28257300480.0,6.94571,1891320064.0,104430,0
42,600219,南山铝业,9.94398,7.85,4854940160.0,90147102720.0,90147102720.0,5.54553,9490410.0,134639,145527,9,1/1,1,有色金属,20260128,600219,南山铝业,1,9.94398,90147102720.0,5.54553,4854940160.0,134639,9
43,600230,沧州大化,10.0053,20.78,566470016.0,8602109952.0,8602109952.0,6.83536,66101000.0,100052,100052,0,1/1,1,化学制品,20260128,600230,沧州大化,1,10.0053,8602109952.0,6.83536,566470016.0,100052,0
44,600262,北方股份,9.99375,35.22,453081984.0,5987400192.0,5987400192.0,8.01578,47063700.0,143814,143814,0,1/1,1,专用设备,20260128,600262,北方股份,1,9.99375,5987400192.0,8.01578,453081984.0,143814,0
45,600313,农发种业,10.0583,7.55,1258680064.0,8170599936.0,8170599936.0,15.736,43804300.0,095408,133633,5,1/1,1,农牧饲渔,20260128,600313,农发种业,1,10.0583,8170599936.0,15.736,1258680064.0,095408,5
46,600352,浙江龙盛,9.99254,14.75,1362160000.0,47986601984.0,47986601984.0,2.85406,253004000.0,093437,100001,1,1/1,1,化学制品,20260128,600352,浙江龙盛,1,9.99254,47986601984.0,2.85406,1362160000.0,093437,1
47,600459,贵研铂业,10.0083,26.6,2596160000.0,20208199680.0,20210900992.0,13.3689,3285630.0,140454,145636,12,1/1,1,小金属,20260128,600459,贵研铂业,1,10.0083,20208199680.0,13.3689,2596160000.0,140454,12
48,600489,中金黄金,10.0058,37.71,6715330048.0,182791995392.0,182791995392.0,3.7938,101800000.0,130431,135722,8,2/3,1,贵金属,20260128,600489,中金黄金,1,10.0058,182791995392.0,3.7938,6715330048.0,130431,8
49,600490,鹏欣资源,10.0394,11.18,2415830016.0,22277500928.0,24740100096.0,11.1797,11761400.0,130238,145508,10,1/1,1,有色金属,20260128,600490,鹏欣资源,1,10.0394,22277500928.0,11.1797,2415830016.0,130238,10
50,600531,豫光金铅,10.0049,22.54,3741280000.0,27256799232.0,27256799232.0,14.1714,170775008.0,101619,103346,8,4/4,4,有色金属,20260128,600531,豫光金铅,4,10.0049,27256799232.0,14.1714,3741280000.0,101619,8
51,600655,豫园股份,10.0189,5.82,281980000.0,22638899200.0,22654099456.0,1.26697,63030900.0,093556,093556,0,1/1,1,珠宝首饰,20260128,600655,豫园股份,1,10.0189,22638899200.0,1.26697,281980000.0,093556,0
52,600740,山西焦化,10.0,4.4,473753984.0,11273299968.0,11273299968.0,4.33189,75230400.0,135630,135630,0,1/1,1,煤炭行业,20260128,600740,山西焦化,1,10.0,11273299968.0,4.33189,473753984.0,135630,0
