序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
1,000017,深中华A,10.0529,8.32,185072000.0,3667640064,5734020096,5.22394,99458304.0,095345,095345,0,1/1,1,珠宝首饰,20251218,000017,深中华A,1,10.0529,3667640064,5.22394,185072000.0,095345,0
2,000411,英特集团,10.0167,13.18,268384992.0,4257959936,6878569984,6.52957,101191000.0,102357,102357,0,1/1,1,医药商业,20251218,000411,英特集团,1,10.0167,4257959936,6.52957,268384992.0,102357,0
3,000797,中国武夷,10.0559,3.94,578766976.0,6188060160,6188769792,9.7899,111027000.0,134509,134509,0,1/1,1,房地产开,20251218,000797,中国武夷,1,10.0559,6188060160,9.7899,578766976.0,134509,0
4,000863,三湘印象,10.0427,5.15,206770000.0,5992620032,6080600064,3.51229,53780100.0,093224,093224,0,1/1,1,房地产开,20251218,000863,三湘印象,1,10.0427,5992620032,3.51229,206770000.0,093224,0
5,000950,重药控股,9.9359,6.86,689006016.0,11855299584,11855299584,5.90092,118642000.0,093245,093706,1,4/7,1,医药商业,20251218,000950,重药控股,1,9.9359,11855299584,5.90092,689006016.0,093245,1
6,001255,博菲电气,10.0107,41.21,292024000.0,2928219904,3562609920,10.3657,492566016.0,093151,093151,0,3/3,3,化学原料,20251218,001255,博菲电气,3,10.0107,2928219904,10.3657,292024000.0,093151,0
7,001330,博纳影业,9.96948,10.81,2484849920.0,14858600448,14858600448,17.2193,47386400.0,102045,143530,6,5/9,1,文化传媒,20251218,001330,博纳影业,1,9.96948,14858600448,17.2193,2484849920.0,102045,6
8,001331,胜通能源,10.0,23.76,19741800.0,3988730112,6706019840,0.494941,610233024.0,092500,092500,0,5/5,5,物流行业,20251218,001331,胜通能源,5,10.0,3988730112,0.494941,19741800.0,092500,0
9,002044,美年健康,10.0548,6.02,3180509952.0,23322900480,23563800576,14.0791,240650000.0,101427,101427,0,2/2,2,医疗服务,20251218,002044,美年健康,2,10.0548,23322900480,14.0791,3180509952.0,101427,0
10,002103,广博股份,10.0446,9.86,215472992.0,3749090048,5267930112,5.75387,56065900.0,093000,093000,0,1/1,1,家用轻工,20251218,002103,广博股份,1,10.0446,3749090048,5.75387,215472992.0,093000,0
11,002149,西部材料,10.0096,34.29,3046030080.0,16738299904,16740899840,18.6178,105666000.0,095212,134924,2,5/10,1,小金属,20251218,002149,西部材料,1,10.0096,16738299904,18.6178,3046030080.0,095212,2
12,002188,中天服务,10.0486,6.79,450876992.0,1747490048,2221040128,27.4151,23914400.0,102645,132539,1,2/2,2,房地产服,20251218,002188,中天服务,2,10.0486,1747490048,27.4151,450876992.0,102645,1
13,002319,乐通股份,9.9903,11.34,126495000.0,2268000000,2375419904,5.78664,71258400.0,111257,111257,0,1/1,1,化学制品,20251218,002319,乐通股份,1,9.9903,2268000000,5.78664,126495000.0,111257,0
14,002329,皇氏集团,9.95146,4.53,613276992.0,2946259968,3770789888,21.7742,121548000.0,101148,101148,0,4/8,1,食品饮料,20251218,002329,皇氏集团,1,9.95146,2946259968,21.7742,613276992.0,101148,0
15,002338,奥普光电,10.0,57.2,395055008.0,13728000000,13728000000,2.87871,257691008.0,093000,093000,0,1/1,1,仪器仪表,20251218,002338,奥普光电,1,10.0,13728000000,2.87871,395055008.0,093000,0
16,002355,兴民智通,10.0352,6.25,467113984.0,3863539968,4178010112,12.242,23171200.0,094633,105215,3,1/1,1,汽车零部,20251218,002355,兴民智通,1,10.0352,3863539968,12.242,467113984.0,094633,3
17,002361,神剑股份,10.0741,7.43,471820992.0,6011780096,7066189824,7.91107,69180000.0,093327,093327,0,1/1,1,塑料制品,20251218,002361,神剑股份,1,10.0741,6011780096,7.91107,471820992.0,093327,0
18,002522,浙江众成,10.041,5.37,243226000.0,4859959808,4864039936,5.13784,80656304.0,094421,094421,0,1/1,1,塑料制品,20251218,002522,浙江众成,1,10.041,4859959808,5.13784,243226000.0,094421,0
19,002565,顺灏股份,10.0198,16.69,2544620032.0,17690499072,17691199488,14.6998,331759008.0,093521,093557,1,8/15,1,包装材料,20251218,002565,顺灏股份,1,10.0198,17690499072,14.6998,2544620032.0,093521,1
20,002614,奥佳华,10.0,7.7,261351008.0,3395760128,4800799744,7.99004,54899200.0,105018,105018,0,1/1,1,家电行业,20251218,002614,奥佳华,1,10.0,3395760128,7.99004,261351008.0,105018,0
21,002703,浙江世宝,10.0207,15.92,2773370112.0,9329890304,13096299520,30.8128,10802700.0,094827,145651,7,3/3,3,汽车零部,20251218,002703,浙江世宝,3,10.0207,9329890304,30.8128,2773370112.0,094827,7
22,002727,一心堂,10.0316,13.93,493300000.0,5534560256,8157470208,9.22644,65264200.0,140357,140357,0,1/1,1,医药商业,20251218,002727,一心堂,1,10.0316,5534560256,9.22644,493300000.0,140357,0
23,002772,众兴菌业,10.0077,14.29,254708992.0,5575040000,5619420160,4.72281,17289500.0,102145,102145,0,1/1,1,农牧饲渔,20251218,002772,众兴菌业,1,10.0077,5575040000,4.72281,254708992.0,102145,0
24,002788,鹭燕医药,9.96835,13.9,100458000.0,5306930176,5400379904,1.89295,229263008.0,092500,092500,0,2/2,2,医药商业,20251218,002788,鹭燕医药,2,9.96835,5306930176,1.89295,100458000.0,092500,0
25,002853,皮阿诺,10.0254,21.62,120747000.0,2782599936,3954639872,4.37513,80642600.0,093006,093006,0,4/4,3,装修建材,20251218,002853,皮阿诺,3,10.0254,2782599936,4.37513,120747000.0,093006,0
26,002865,钧达股份,9.99769,47.64,1663260032.0,10712599552,13938700288,16.0971,117305000.0,130630,130630,0,3/5,2,光伏设备,20251218,002865,钧达股份,2,9.99769,10712599552,16.0971,1663260032.0,130630,0
27,002910,庄园牧场,10.0177,12.41,471560992.0,2122880000,2426639872,22.8829,193796000.0,094903,095321,3,2/2,2,食品饮料,20251218,002910,庄园牧场,2,10.0177,2122880000,22.8829,471560992.0,094903,3
28,002969,嘉美包装,9.96016,5.52,8511900.0,5240249856,5274089984,0.162433,433979008.0,092500,092500,0,3/5,2,包装材料,20251218,002969,嘉美包装,2,9.96016,5240249856,0.162433,8511900.0,092500,0
29,002977,天箭科技,10.01,44.07,461211008.0,2935950080,5293689856,15.9621,85867800.0,093336,093948,1,1/1,1,通信设备,20251218,002977,天箭科技,1,10.01,2935950080,15.9621,461211008.0,093336,1
30,002985,北摩高科,10.0144,30.65,602755008.0,5384309760,10171299840,11.4396,114746000.0,103312,103312,0,1/1,1,航天航空,20251218,002985,北摩高科,1,10.0144,5384309760,11.4396,602755008.0,103312,0
31,300640,德艺文创,20.0542,8.86,728483008.0,1955840000,2755399936,39.2071,94050400.0,095051,095051,0,1/1,1,家用轻工,20251218,300640,德艺文创,1,20.0542,1955840000,39.2071,728483008.0,095051,0
32,300710,万隆光电,20.0155,30.88,114156000.0,2303030016,3072260096,4.95678,86217696.0,092500,092500,0,1/1,1,通信设备,20251218,300710,万隆光电,1,20.0155,2303030016,4.95678,114156000.0,092500,0
33,301017,漱玉平民,20.0266,18.04,808753024.0,4390150144,7312629760,20.0412,88788496.0,142142,142142,0,1/1,1,医药商业,20251218,301017,漱玉平民,1,20.0266,4390150144,20.0412,808753024.0,142142,0
34,301408,华人健康,20.0,21.84,1147100032.0,3257900032,8736220160,36.5889,79088400.0,095015,095112,1,1/1,1,医药商业,20251218,301408,华人健康,1,20.0,3257900032,36.5889,1147100032.0,095015,1
35,600137,浪莎股份,9.98327,19.72,100950000.0,1917129984,1917129984,5.39491,28284400.0,095027,095027,0,1/1,1,纺织服装,20251218,600137,浪莎股份,1,9.98327,1917129984,5.39491,100950000.0,095027,0
36,600191,华资实业,10.0251,13.17,272827008.0,6386549760,6386549760,4.46199,55501100.0,130628,130628,0,1/1,1,农牧饲渔,20251218,600191,华资实业,1,10.0251,6386549760,4.46199,272827008.0,130628,0
37,600250,南京商旅,10.0075,14.62,236270000.0,4540879872,4540879872,5.23526,155180992.0,093001,093001,0,5/9,2,贸易行业,20251218,600250,南京商旅,2,10.0075,4540879872,5.23526,236270000.0,093001,0
38,600280,中央商场,10.1176,4.68,585238976.0,5280609792,5280609792,11.3371,62498600.0,093452,093613,1,4/8,1,商业百货,20251218,600280,中央商场,1,10.1176,5280609792,11.3371,585238976.0,093452,1
39,600439,瑞贝卡,9.9631,2.98,175594000.0,3373319936,3373319936,5.34589,32653400.0,104505,104505,0,1/1,1,家用轻工,20251218,600439,瑞贝卡,1,9.9631,3373319936,5.34589,175594000.0,104505,0
