序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
1,000592,平潭发展,9.92736,4.54,1096579968.0,8694519808,8770289664,12.8085,141258000.0,093154,094427,1,4/6,2,农牧饲渔,20251024,000592,平潭发展,2,9.92736,8694519808,12.8085,1096579968.0,093154,1
2,000593,德龙汇能,9.97475,8.71,473607008.0,3122390016,3123680000,15.4666,8837170.0,094627,144906,2,1/1,1,燃气,20251024,000593,德龙汇能,1,9.97475,3122390016,15.4666,473607008.0,094627,2
3,000599,青岛双星,10.087,6.33,319396000.0,5169999872,5170079744,6.31472,48187600.0,100045,100045,0,1/1,1,橡胶制品,20251024,000599,青岛双星,1,10.087,5169999872,6.31472,319396000.0,100045,0
4,000620,盈新发展,10.0,2.64,36476600.0,12333400064,15501599744,0.295755,452372992.0,092500,092500,0,5/5,5,房地产开,20251024,000620,盈新发展,5,10.0,12333400064,0.295755,36476600.0,092500,0
5,000636,风华高科,9.98105,17.41,1992630016.0,20143599616,20143599616,10.1822,178159008.0,145415,145415,0,1/1,1,电子元件,20251024,000636,风华高科,1,9.98105,20143599616,10.1822,1992630016.0,145415,0
6,000637,茂化实华,10.0427,5.15,346575008.0,1877609984,2677360128,19.6684,105983000.0,135448,135448,0,3/4,1,石油行业,20251024,000637,茂化实华,1,10.0427,1877609984,19.6684,346575008.0,135448,0
7,000901,航天科技,9.98228,18.62,600672000.0,14862399488,14862499840,4.04156,279670016.0,092500,092500,0,1/1,1,汽车零部,20251024,000901,航天科技,1,9.98228,14862399488,4.04156,600672000.0,092500,0
8,001223,欧克科技,9.99802,55.67,145764000.0,1300009984,5196910080,11.5687,83584000.0,133309,133309,0,1/1,1,专用设备,20251024,001223,欧克科技,1,9.99802,1300009984,11.5687,145764000.0,133309,0
9,001231,农心科技,10.017,25.92,277260992.0,1293539968,2592000000,22.9453,48583000.0,102309,110533,2,2/2,2,农药兽药,20251024,001231,农心科技,2,10.017,1293539968,22.9453,277260992.0,102309,2
10,001267,汇绿生态,9.98317,19.61,893422976.0,11886799872,15397099520,7.9624,176440992.0,112051,112051,0,3/5,1,工程建设,20251024,001267,汇绿生态,1,9.98317,11886799872,7.9624,893422976.0,112051,0
11,001309,德明利,10.0,216.92,4873229824.0,34788900864,49216200704,14.5608,122253000.0,132015,132015,0,1/1,1,半导体,20251024,001309,德明利,1,10.0,34788900864,14.5608,4873229824.0,132015,0
12,001389,广合科技,10.0028,78.41,858297984.0,11780500480,33342699520,7.41973,72952704.0,105845,135142,1,1/1,1,电子元件,20251024,001389,广合科技,1,10.0028,11780500480,7.41973,858297984.0,105845,1
13,002046,国机精工,9.99271,30.16,918484992.0,15948199936,16173800448,5.90343,58203400.0,094654,094654,0,1/1,1,通用设备,20251024,002046,国机精工,1,9.99271,15948199936,5.90343,918484992.0,094654,0
14,002084,海鸥住工,9.97732,4.85,298961984.0,3126479872,3133370112,9.79903,158458000.0,093245,093245,0,6/12,1,装修装饰,20251024,002084,海鸥住工,1,9.97732,3126479872,9.79903,298961984.0,093245,0
15,002160,常铝股份,10.0806,5.46,1365980032.0,4332680192,5638989824,32.0846,29546400.0,093100,141721,10,2/2,2,有色金属,20251024,002160,常铝股份,2,10.0806,4332680192,32.0846,1365980032.0,093100,10
16,002213,大为股份,9.98108,23.25,988707008.0,4805620224,5520549888,21.2355,177795008.0,094821,094821,0,2/4,1,半导体,20251024,002213,大为股份,1,9.98108,4805620224,21.2355,988707008.0,094821,0
17,002457,青龙管业,10.0358,12.28,757438016.0,4093189888,4095219968,18.8528,39863300.0,104845,110248,4,1/1,1,装修建材,20251024,002457,青龙管业,1,10.0358,4093189888,18.8528,757438016.0,104845,4
