序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
1,000036,华联控股,10.0,5.28,1058289984.0,7398080000,7412160000,14.599,6194500.0,103945,144412,20,1/1,1,房地产开,20251117,000036,华联控股,1,10.0,7398080000,14.599,1058289984.0,103945,20
2,000090,天健集团,9.90991,4.88,1269840000.0,9118080000,9118499840,14.3105,11087200.0,095218,142003,29,1/1,1,房地产开,20251117,000090,天健集团,1,9.90991,9118080000,14.3105,1269840000.0,095218,29
3,000407,胜利股份,9.9278,6.09,51591800.0,5333510144,5359719936,0.967313,412494016.0,092500,092500,0,5/5,5,燃气,20251117,000407,胜利股份,5,9.9278,5333510144,0.967313,51591800.0,092500,0
4,000546,金圆股份,9.98249,6.28,238050000.0,4375309824,4883630080,5.6429,44906200.0,101809,101809,0,1/1,1,环保行业,20251117,000546,金圆股份,1,9.98249,4375309824,5.6429,238050000.0,101809,0
5,000547,航天发展,9.98937,10.35,221462000.0,16439400448,16544100352,1.34714,550700992.0,092500,092500,0,2/2,2,通信设备,20251117,000547,航天发展,2,9.98937,16439400448,1.34714,221462000.0,092500,0
6,000566,海南海药,10.0443,7.45,1870979968.0,8685920256,9665370112,22.0292,18804500.0,094351,112730,4,2/2,2,化学制药,20251117,000566,海南海药,2,10.0443,8685920256,22.0292,1870979968.0,094351,4
7,000592,平潭发展,10.0184,11.97,291640000.0,22923700224,23123400704,1.27222,733158976.0,092500,092500,0,14/22,3,农牧饲渔,20251117,000592,平潭发展,3,10.0184,22923700224,1.27222,291640000.0,092500,0
8,000620,盈新发展,10.0575,3.83,2007970048.0,17892800512,22489100288,11.602,107006000.0,094830,100939,2,13/21,2,房地产开,20251117,000620,盈新发展,2,10.0575,17892800512,11.602,2007970048.0,094830,2
9,000632,三木集团,10.0629,8.75,1788920064.0,4072960000,4073299968,45.1377,22895200.0,093906,144348,30,8/11,7,综合行业,20251117,000632,三木集团,7,10.0629,4072960000,45.1377,1788920064.0,093906,30
10,000663,永安林业,10.0245,9.0,311870016.0,2756709888,3030159872,12.1495,62009700.0,144139,144139,0,1/1,1,装修建材,20251117,000663,永安林业,1,10.0245,2756709888,12.1495,311870016.0,144139,0
11,000665,湖北广电,10.0763,7.21,431956992.0,8198629888,8198850048,5.36591,90766000.0,094021,094021,0,1/1,1,文化传媒,20251117,000665,湖北广电,1,10.0763,8198629888,5.36591,431956992.0,094021,0
12,000688,国城矿业,9.99207,27.74,1265129984.0,31218399232,31218499584,4.09402,90662000.0,093412,101130,2,4/6,1,有色金属,20251117,000688,国城矿业,1,9.99207,31218399232,4.09402,1265129984.0,093412,2
13,000695,滨海能源,9.99311,15.96,660668992.0,3540110080,3545469952,19.6996,63710700.0,100000,100000,0,1/1,1,造纸印刷,20251117,000695,滨海能源,1,9.99311,3540110080,19.6996,660668992.0,100000,0
14,000723,美锦能源,9.96241,5.85,2130749952.0,25718099968,25760399360,8.55316,22176900.0,134648,145500,7,1/1,1,煤炭行业,20251117,000723,美锦能源,1,9.96241,25718099968,8.55316,2130749952.0,134648,7
15,000797,中国武夷,9.92556,4.43,271500992.0,6957640192,6958439936,3.90474,146700000.0,092500,093012,1,2/3,1,房地产开,20251117,000797,中国武夷,1,9.92556,6957640192,3.90474,271500992.0,092500,1
16,000798,中水渔业,10.032,10.31,117972000.0,3771770112,3772000000,3.12775,214226000.0,092500,092500,0,2/2,2,农牧饲渔,20251117,000798,中水渔业,2,10.032,3771770112,3.12775,117972000.0,092500,0
17,000905,厦门港务,9.99131,12.66,894872000.0,9391290368,9391309824,9.92396,58891800.0,105757,105757,0,1/1,1,航运港口,20251117,000905,厦门港务,1,9.99131,9391290368,9.92396,894872000.0,105757,0
18,000973,佛塑科技,10.0,13.75,2387419904.0,13302099968,13302099968,18.6796,14741400.0,105421,133027,3,2/3,1,塑料制品,20251117,000973,佛塑科技,1,10.0,13302099968,18.6796,2387419904.0,105421,3
19,001203,大中矿业,10.0071,30.89,2126409984.0,39857000448,46582800384,5.42031,125895000.0,093045,101336,4,7/14,3,钢铁行业,20251117,001203,大中矿业,3,10.0071,39857000448,5.42031,2126409984.0,093045,4
20,001216,华瓷股份,9.97653,18.74,446308992.0,4604160000,4719980032,9.95767,379553984.0,094100,094357,3,2/2,2,装修建材,20251117,001216,华瓷股份,2,9.97653,4604160000,9.95767,446308992.0,094100,3
21,001229,魅视科技,10.0135,40.76,182580000.0,2147209984,4076000000,8.75738,57559600.0,094900,094900,0,1/1,1,计算机设,20251117,001229,魅视科技,1,10.0135,2147209984,8.75738,182580000.0,094900,0
22,002083,孚日股份,10.0346,12.72,77841504.0,12037300224,12041199616,0.646671,780078976.0,092500,092500,0,8/8,8,纺织服装,20251117,002083,孚日股份,8,10.0346,12037300224,0.646671,77841504.0,092500,0
23,002192,融捷股份,10.0093,59.35,2129609984.0,15378799616,15410499584,14.0816,59415300.0,093521,111736,1,2/3,1,能源金属,20251117,002192,融捷股份,1,10.0093,15378799616,14.0816,2129609984.0,093521,1
24,002198,嘉应制药,10.0522,8.43,328616000.0,4278060032,4278309888,7.6892,273784000.0,093003,093003,0,2/2,2,中药,20251117,002198,嘉应制药,2,10.0522,4278060032,7.6892,328616000.0,093003,0
25,002205,国统股份,9.98686,16.74,266264000.0,3111020032,3111020032,8.79445,128607000.0,094345,094345,0,1/1,1,水泥建材,20251117,002205,国统股份,1,9.98686,3111020032,8.79445,266264000.0,094345,0
26,002208,合肥城建,9.9665,13.13,1647619968.0,10544499712,10547200000,16.4808,207236000.0,141806,141806,0,3/6,1,房地产开,20251117,002208,合肥城建,1,9.9665,10544499712,16.4808,1647619968.0,141806,0
27,002218,拓日新能,10.0,5.06,1606360064.0,7045539840,7149879808,23.0355,54539700.0,093030,102748,9,1/1,1,光伏设备,20251117,002218,拓日新能,1,10.0,7045539840,23.0355,1606360064.0,093030,9
28,002240,盛新锂能,10.0122,35.93,3250800128.0,31125399552,32886499328,10.5981,360099008.0,093415,105115,5,2/3,1,能源金属,20251117,002240,盛新锂能,1,10.0122,31125399552,10.5981,3250800128.0,093415,5
