序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
1523,000010,美丽生态,10.0334,3.29,106777000.0,1812560000,3782360064,6.07682,48768600.0,094533,094533,0,1/1,1,工程建设,20250709,000010,美丽生态,1,10.0334,1812560000,6.07682,106777000.0,094533,0
1524,000514,渝 开 发,10.0529,6.24,1027769984.0,5265129984,5265129984,20.9098,8104930.0,133206,135633,3,3/3,3,房地产开,20250709,000514,渝 开 发,3,10.0529,5265129984,20.9098,1027769984.0,133206,3
1525,000607,华媒控股,10.101,5.45,286320000.0,4823430144,5546460160,5.97157,136291008.0,092500,150000,1,2/2,2,文化传媒,20250709,000607,华媒控股,2,10.101,4823430144,5.97157,286320000.0,092500,1
1526,000655,金岭矿业,10.0372,8.88,231750000.0,5286620160,5286620160,4.38793,60051600.0,093006,093006,0,2/2,2,钢铁行业,20250709,000655,金岭矿业,2,10.0372,5286620160,4.38793,231750000.0,093006,0
1527,000720,新能泰山,9.91957,4.1,216755008.0,5151779840,5151779840,4.25284,30871400.0,093436,095142,1,1/1,1,电网设备,20250709,000720,新能泰山,1,9.91957,5151779840,4.25284,216755008.0,093436,1
1528,000819,岳阳兴长,9.99363,17.28,572046016.0,6027310080,6388369920,9.75872,19713000.0,133536,144306,5,1/1,1,石油行业,20250709,000819,岳阳兴长,1,9.99363,6027310080,9.75872,572046016.0,133536,5
1529,000892,欢瑞世纪,10.0,5.17,653598016.0,3675020032,5071669760,18.3768,66421400.0,101036,130030,1,1/1,1,文化传媒,20250709,000892,欢瑞世纪,1,10.0,3675020032,18.3768,653598016.0,101036,1
1530,000987,越秀资本,10.0575,7.66,641532992.0,38411800576,38431199232,1.69093,123385000.0,093933,093933,0,1/1,1,多元金融,20250709,000987,越秀资本,1,10.0575,38411800576,1.69093,641532992.0,093933,0
1531,000989,九芝堂,10.0,11.0,1005950016.0,7635689984,9415360512,13.6736,97234304.0,101733,101733,0,1/1,1,中药,20250709,000989,九芝堂,1,10.0,7635689984,13.6736,1005950016.0,101733,0
1532,001203,大中矿业,10.0508,10.84,139534000.0,14010099712,16346999808,0.997889,97044000.0,093000,093000,0,1/1,1,钢铁行业,20250709,001203,大中矿业,1,10.0508,14010099712,0.997889,139534000.0,093000,0
1533,002121,科陆电子,10.058,5.69,586515968.0,7965559808,9450049536,7.49178,64528600.0,095639,095639,0,1/1,1,电网设备,20250709,002121,科陆电子,1,10.058,7965559808,7.49178,586515968.0,095639,0
1534,002212,天融信,10.0,8.47,1169350016.0,9887680512,9989969920,12.2138,34530500.0,130954,144703,2,1/1,1,软件开发,20250709,002212,天融信,1,10.0,9887680512,12.2138,1169350016.0,130954,2
1535,002218,拓日新能,9.97305,4.08,204762000.0,5680990208,5765120000,3.60435,99277400.0,092500,092500,0,2/2,2,光伏设备,20250709,002218,拓日新能,2,9.97305,5680990208,3.60435,204762000.0,092500,0
1536,002269,美邦服饰,10.0,2.09,879070016.0,5251129856,5251129856,17.414,29347800.0,131242,144951,3,1/1,1,纺织服装,20250709,002269,美邦服饰,1,10.0,5251129856,17.414,879070016.0,131242,3
1537,002295,精艺股份,9.96016,11.04,736264000.0,2763249920,2766799872,26.8479,12612100.0,093036,143039,36,4/6,2,有色金属,20250709,002295,精艺股份,2,9.96016,2763249920,26.8479,736264000.0,093036,36
1538,002342,巨力索具,9.98632,8.04,2858880000.0,7675709952,7718400000,38.4909,26516700.0,100251,145024,13,3/6,1,通用设备,20250709,002342,巨力索具,1,9.98632,7675709952,38.4909,2858880000.0,100251,13
1539,002356,赫美集团,10.1639,3.36,140782000.0,4405819904,4405819904,3.30082,64106700.0,100136,100136,0,1/1,1,贸易行业,20250709,002356,赫美集团,1,10.1639,4405819904,3.30082,140782000.0,100136,0
1540,002520,日发精机,9.94065,7.41,1199069952.0,5316230144,5559320064,23.0615,54948100.0,093645,105630,4,2/2,2,通用设备,20250709,002520,日发精机,2,9.94065,5316230144,23.0615,1199069952.0,093645,4
1541,002636,金安国纪,9.98542,15.09,108110000.0,10929899520,10985499648,0.989124,296244000.0,092500,092500,0,5/5,5,电子元件,20250709,002636,金安国纪,5,9.98542,10929899520,0.989124,108110000.0,092500,0
1542,002640,跨境通,10.101,5.45,2410650112.0,7614600192,8491330048,32.6903,181024000.0,101915,101915,0,1/1,1,贸易行业,20250709,002640,跨境通,1,10.101,7614600192,32.6903,2410650112.0,101915,0
1543,002951,金时科技,9.98093,17.3,188847008.0,7006470144,7006499840,2.71816,54022700.0,093036,093036,0,3/3,3,电源设备,20250709,002951,金时科技,3,9.98093,7006470144,2.71816,188847008.0,093036,0
1544,003015,日久光电,9.98279,19.17,1126279936.0,4742689792,5388049920,24.2107,62944700.0,101727,143918,3,1/1,1,光学光电,20250709,003015,日久光电,1,9.98279,4742689792,24.2107,1126279936.0,101727,3
1545,300371,汇中股份,20.017,14.09,340512992.0,1893840000,2835150080,18.3102,16789300.0,093324,104506,6,1/1,1,仪器仪表,20250709,300371,汇中股份,1,20.017,1893840000,18.3102,340512992.0,093324,6
1546,300778,新城市,20.0269,17.86,672254016.0,3636640000,3644509952,19.8757,82259800.0,131036,131036,0,1/1,1,工程咨询,20250709,300778,新城市,1,20.0269,3636640000,19.8757,672254016.0,131036,0
1547,300860,锋尚文化,19.9857,33.5,527967008.0,3748570112,6396199936,15.1131,105854000.0,130036,130036,0,1/1,1,文化传媒,20250709,300860,锋尚文化,1,19.9857,3748570112,15.1131,527967008.0,130036,0
1548,301120,新特电气,19.966,14.12,936097024.0,3086909952,5244749824,31.9349,55454000.0,100318,100836,1,1/1,1,电网设备,20250709,301120,新特电气,1,19.966,3086909952,31.9349,936097024.0,100318,1
1549,301217,铜冠铜箔,20.0237,20.26,2100550016.0,4639860224,16795899904,48.1913,8337900.0,103206,145015,3,1/1,1,电子元件,20250709,301217,铜冠铜箔,1,20.0237,4639860224,48.1913,2100550016.0,103206,3
1550,301378,通达海,20.0,35.52,507716000.0,1557980032,3431229952,33.2864,22729200.0,093824,095424,4,1/1,1,软件开发,20250709,301378,通达海,1,20.0,1557980032,33.2864,507716000.0,093824,4
1551,600148,长春一东,10.0176,25.04,540908032.0,3543569920,3543569920,15.4185,51840300.0,093031,140207,3,2/2,2,汽车零部,20250709,600148,长春一东,2,10.0176,3543569920,15.4185,540908032.0,093031,3
1552,600236,桂冠电力,10.0741,7.43,725393024.0,58566098944,58566098944,1.27374,4451650.0,132048,145038,5,1/1,1,电力行业,20250709,600236,桂冠电力,1,10.0741,58566098944,1.27374,725393024.0,132048,5
1553,600353,旭光电子,9.99207,13.87,1895110016.0,11495600128,11511799808,16.7526,14746000.0,094109,145614,1,1/1,1,电子元件,20250709,600353,旭光电子,1,9.99207,11495600128,16.7526,1895110016.0,094109,1
1554,600475,华光环能,9.99343,16.73,903424000.0,15774499840,15993299968,5.95502,34890700.0,111708,111708,0,5/5,5,电源设备,20250709,600475,华光环能,5,9.99343,15774499840,5.95502,903424000.0,111708,0
1555,600518,康美药业,9.89583,2.11,2071250048.0,29165199360,29252800512,7.33445,128915000.0,131426,141635,3,1/1,1,中药,20250709,600518,康美药业,1,9.89583,29165199360,7.33445,2071250048.0,131426,3
1556,600530,交大昂立,10.0239,9.22,281096992.0,7144759808,7144759808,4.10312,112913000.0,105920,105920,0,1/1,1,食品饮料,20250709,600530,交大昂立,1,10.0239,7144759808,4.10312,281096992.0,105920,0
1557,600537,亿晶光电,9.9723,3.97,968048000.0,4699350016,4699350016,21.0396,88833504.0,093706,094618,2,4/6,2,光伏设备,20250709,600537,亿晶光电,2,9.9723,4699350016,21.0396,968048000.0,093706,2
1558,600571,信雅达,10.0051,21.77,3190680064.0,9965249536,10151700480,33.4165,82764000.0,104011,130329,2,3/4,1,互联网服,20250709,600571,信雅达,1,10.0051,9965249536,33.4165,3190680064.0,104011,2
1559,600744,华银电力,10.0407,8.11,1773539968.0,16472399872,16472399872,10.9846,193118000.0,093543,094552,1,6/7,5,电力行业,20250709,600744,华银电力,5,10.0407,16472399872,10.9846,1773539968.0,093543,1
1560,600821,金开新能,9.94475,5.97,1194480000.0,11923699712,11923699712,10.1463,1851890.0,104342,145036,18,1/1,1,电力行业,20250709,600821,金开新能,1,9.94475,11923699712,10.1463,1194480000.0,104342,18
1561,600962,国投中鲁,10.0308,17.88,13819500.0,4688309760,4688309760,0.294764,256224000.0,092502,092502,0,3/3,3,食品饮料,20250709,600962,国投中鲁,3,10.0308,4688309760,0.294764,13819500.0,092502,0
1562,601519,大智慧,10.0386,14.25,1495699968.0,28345499648,28345499648,5.36122,288955008.0,093438,093438,0,2/2,2,软件开发,20250709,601519,大智慧,2,10.0386,28345499648,5.36122,1495699968.0,093438,0
1563,603081,大丰实业,10.0092,11.98,357969984.0,5192050176,5192050176,6.89474,69670896.0,092501,095240,1,1/1,1,专用设备,20250709,603081,大丰实业,1,10.0092,5192050176,6.89474,357969984.0,092501,1
1564,603093,南华期货,10.0144,22.96,1169469952.0,14007100416,14007100416,8.60545,8148500.0,105505,111702,1,1/1,1,多元金融,20250709,603093,南华期货,1,10.0144,14007100416,8.60545,1169469952.0,105505,1
1565,603726,朗迪集团,10.0,20.57,428752992.0,3784900096,3818850048,11.507,103156000.0,093559,093559,0,2/2,2,家电行业,20250709,603726,朗迪集团,2,10.0,3784900096,11.507,428752992.0,093559,0
1566,603778,国晟科技,10.1333,4.13,267386000.0,2655000064,2711930112,10.4196,26502000.0,100347,100347,0,1/1,1,光伏设备,20250709,603778,国晟科技,1,10.1333,2655000064,10.4196,267386000.0,100347,0
1567,603801,志邦家居,10.01,10.99,481948992.0,4773499904,4797199872,10.4537,79139800.0,112507,112949,1,1/1,1,装修建材,20250709,603801,志邦家居,1,10.01,4773499904,10.4537,481948992.0,112507,1
1568,605018,长华集团,9.97547,13.45,326483008.0,6322379776,6337990144,5.16475,63804100.0,092503,095636,1,1/1,1,汽车零部,20250709,605018,长华集团,1,9.97547,6322379776,5.16475,326483008.0,092503,1
1569,605058,澳弘电子,9.99654,31.8,341992992.0,4544979968,4544979968,7.76384,113202000.0,101549,101549,0,1/1,1,电子元件,20250709,605058,澳弘电子,1,9.99654,4544979968,7.76384,341992992.0,101549,0
1570,605122,四方新材,10.0281,15.69,68910000.0,2704229888,2704229888,2.54823,547848000.0,092500,092500,0,3/3,3,水泥建材,20250709,605122,四方新材,3,10.0281,2704229888,2.54823,68910000.0,092500,0
1571,605162,新中港,9.97096,11.36,767881024.0,4550049792,4550049792,17.9264,6486560.0,144035,144150,1,4/4,4,公用事业,20250709,605162,新中港,4,9.97096,4550049792,17.9264,767881024.0,144035,1
1572,605500,森林包装,10.0273,12.07,434921984.0,5001809920,5001809920,8.89975,70869200.0,093040,093328,3,5/5,5,造纸印刷,20250709,605500,森林包装,5,10.0273,5001809920,8.89975,434921984.0,093040,3
1573,688528,秦川物联,19.9809,12.55,130572000.0,2108400000,2108400000,6.5156,32497800.0,112550,112550,0,1/1,1,仪器仪表,20250709,688528,秦川物联,1,19.9809,2108400000,6.5156,130572000.0,112550,0
1574,688529,豪森智能,20.0228,21.1,316183008.0,3548509952,3548509952,9.63853,38227500.0,142641,142641,0,1/1,1,专用设备,20250709,688529,豪森智能,1,20.0228,3548509952,9.63853,316183008.0,142641,0
1575,688585,上纬新材,20.0514,9.34,10683900.0,3767399936,3767399936,0.283588,1528130048.0,092501,092501,0,1/1,1,塑料制品,20250709,688585,上纬新材,1,20.0514,3767399936,0.283588,10683900.0,092501,0
1576,831039,国义招标,29.9735,14.7,260359008.0,2261149952,2261149952,12.5817,21346200.0,131431,131728,1,1/1,1,专业服务,20250709,831039,国义招标,1,29.9735,2261149952,12.5817,260359008.0,131431,1
