序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
1,000006,深振业Ａ,10.0461,11.94,1283170048.0,16118800384,16118899712,8.40365,5434690.0,142527,145357,1,2/3,1,房地产开,20251010,000006,深振业Ａ,1,10.0461,16118800384,8.40365,1283170048.0,142527,1
2,000058,深 赛 格,9.95935,10.82,393534016.0,10654900224,13321600000,3.77677,26758900.0,095748,134039,2,1/1,1,商业百货,20251010,000058,深 赛 格,1,9.95935,10654900224,3.77677,393534016.0,095748,2
3,000753,漳州发展,10.0,7.92,422332000.0,7852530176,7852530176,5.47799,45689100.0,093921,095909,1,1/1,1,汽车服务,20251010,000753,漳州发展,1,10.0,7852530176,5.47799,422332000.0,093921,1
4,000819,岳阳兴长,10.0,20.13,552540032.0,7358170112,7438130176,7.59478,63713600.0,094809,094809,0,2/2,2,石油行业,20251010,000819,岳阳兴长,2,10.0,7358170112,7.59478,552540032.0,094809,0
5,000969,安泰科技,9.9866,16.41,1818530048.0,16954699776,17242300416,10.7938,156791008.0,092500,141948,3,2/2,2,通用设备,20251010,000969,安泰科技,2,9.9866,16954699776,10.7938,1818530048.0,092500,3
6,001206,依依股份,10.0,34.32,268143008.0,3648750080,6345560064,7.5651,36411600.0,130748,130748,0,1/1,1,美容护理,20251010,001206,依依股份,1,10.0,3648750080,7.5651,268143008.0,130748,0
7,002029,七 匹 狼,10.0121,9.12,349040992.0,6068499968,6429810176,5.9484,112581000.0,094557,094557,0,1/1,1,纺织服装,20251010,002029,七 匹 狼,1,10.0121,6068499968,5.9484,349040992.0,094557,0
8,002052,同洲电子,10.026,16.9,1001139968.0,11650599936,12716199936,8.88494,54025900.0,104500,105145,1,1/1,1,家电行业,20251010,002052,同洲电子,1,10.026,11650599936,8.88494,1001139968.0,104500,1
9,002082,万邦德,9.99181,13.43,347078016.0,7430190080,8214980096,4.85059,63387800.0,102912,102912,0,2/3,1,化学制药,20251010,002082,万邦德,1,9.99181,7430190080,4.85059,347078016.0,102912,0
10,002084,海鸥住工,9.95025,4.42,239120992.0,2849280000,2855569920,8.45864,66730600.0,093009,093009,0,2/2,2,装修装饰,20251010,002084,海鸥住工,2,9.95025,2849280000,8.45864,239120992.0,093009,0
11,002208,合肥城建,10.0358,9.21,851441984.0,7396409856,7398320128,12.227,50929600.0,112251,112251,0,1/1,1,房地产开,20251010,002208,合肥城建,1,10.0358,7396409856,12.227,851441984.0,112251,0
12,002291,遥望科技,9.95406,7.18,896859008.0,6240150016,6717219840,15.0068,209766000.0,130739,130739,0,1/1,1,互联网服,20251010,002291,遥望科技,1,9.95406,6240150016,15.0068,896859008.0,130739,0
13,002394,联发股份,10.0271,12.18,229156992.0,3937619968,3942670080,5.9621,22243100.0,094657,094657,0,1/1,1,纺织服装,20251010,002394,联发股份,1,10.0271,3937619968,5.9621,229156992.0,094657,0
14,002549,凯美特气,10.0089,24.84,2973929984.0,17198200832,17272399872,18.3188,351800000.0,135327,135327,0,1/1,1,化学制品,20251010,002549,凯美特气,1,10.0089,17198200832,18.3188,2973929984.0,135327,0
15,002631,德尔未来,10.076,5.79,262840000.0,4594780160,4616269824,5.86899,21952500.0,093454,093454,0,2/3,1,装修建材,20251010,002631,德尔未来,1,10.076,4594780160,5.86899,262840000.0,093454,0
16,002825,纳尔股份,10.041,10.74,252708000.0,2755279872,3668090112,9.41584,50523700.0,110657,110657,0,1/1,1,塑料制品,20251010,002825,纳尔股份,1,10.041,2755279872,9.41584,252708000.0,110657,0
17,002885,京泉华,10.0268,20.52,587843968.0,4738229760,5559220224,12.9235,72988000.0,110503,110503,0,1/1,1,消费电子,20251010,002885,京泉华,1,10.0268,4738229760,12.9235,587843968.0,110503,0
18,002910,庄园牧场,10.0368,11.95,306508000.0,2044189952,2336699904,15.1898,21559000.0,093445,101054,2,2/2,2,食品饮料,20251010,002910,庄园牧场,2,10.0368,2044189952,15.1898,306508000.0,093445,2
19,002919,名臣健康,9.98017,16.64,279532000.0,4399419904,4434990080,6.52887,109425000.0,133227,133227,0,1/1,1,游戏,20251010,002919,名臣健康,1,9.98017,4399419904,6.52887,279532000.0,133227,0
20,002941,新疆交建,9.98308,19.5,2009880064.0,14230099968,14230099968,14.3546,63915200.0,093945,133015,4,2/2,2,工程建设,20251010,002941,新疆交建,2,9.98308,14230099968,14.3546,2009880064.0,093945,4
21,300260,新莱应材,20.0044,54.65,4001900032.0,15719400448,22286600192,27.8785,143888992.0,135348,142024,2,1/1,1,通用设备,20251010,300260,新莱应材,1,20.0044,15719400448,27.8785,4001900032.0,135348,2
22,300692,中环环保,19.9774,10.63,300963008.0,4013900032,4536620032,7.69456,48415000.0,092500,093351,1,1/1,1,环保行业,20251010,300692,中环环保,1,19.9774,4013900032,7.69456,300963008.0,092500,1
23,300877,金春股份,20.0,35.1,260854000.0,4211960064,4212000000,6.58411,57793000.0,095745,095745,0,1/1,1,纺织服装,20251010,300877,金春股份,1,20.0,4211960064,6.58411,260854000.0,095745,0
24,301120,新特电气,20.0267,17.98,1106249984.0,3930779904,6678510080,29.9951,55827700.0,105842,105842,0,1/1,1,电网设备,20251010,301120,新特电气,1,20.0267,3930779904,29.9951,1106249984.0,105842,0
25,600078,澄星股份,10.0671,8.2,162416000.0,5433099776,5549870080,3.00419,75857400.0,093044,093044,0,2/2,2,化肥行业,20251010,600078,澄星股份,2,10.0671,5433099776,3.00419,162416000.0,093044,0
26,600167,联美控股,10.0,9.35,808276992.0,21157599232,21157599232,3.93286,10350300.0,102933,142554,10,5/9,1,公用事业,20251010,600167,联美控股,1,10.0,21157599232,3.93286,808276992.0,102933,10
27,600215,派斯林,10.0424,7.78,274934016.0,3554550016,3602099968,7.93785,40946500.0,103328,104140,1,1/1,1,通用设备,20251010,600215,派斯林,1,10.0424,3554550016,7.93785,274934016.0,103328,1
28,600234,科新发展,10.0423,10.41,89916304.0,2732839936,2732839936,3.37019,76379104.0,100839,100839,0,1/1,1,房地产开,20251010,600234,科新发展,1,10.0423,2732839936,3.37019,89916304.0,100839,0
29,600268,国电南自,10.0094,11.65,779409984.0,11775200256,11834900480,6.84288,83088496.0,103145,141130,1,1/1,1,电网设备,20251010,600268,国电南自,1,10.0094,11775200256,6.84288,779409984.0,103145,1
30,600322,津投城开,10.2041,2.7,167283008.0,2985390080,2985390080,5.68374,46013200.0,093608,093608,0,1/1,1,房地产开,20251010,600322,津投城开,1,10.2041,2985390080,5.68374,167283008.0,093608,0
31,600382,广东明珠,9.9359,6.86,60791800.0,4763639808,4763639808,1.27616,177614000.0,092501,092501,0,1/1,1,钢铁行业,20251010,600382,广东明珠,1,9.9359,4763639808,1.27616,60791800.0,092501,0
32,600403,大有能源,9.94898,4.31,211308000.0,10304400384,10304400384,2.10951,31228700.0,094853,094853,0,1/1,1,煤炭行业,20251010,600403,大有能源,1,9.94898,10304400384,2.10951,211308000.0,094853,0
33,600490,鹏欣资源,10.0551,7.99,1623510016.0,15921000448,17681000448,10.6033,40340700.0,103131,143034,12,1/1,1,有色金属,20251010,600490,鹏欣资源,1,10.0551,15921000448,10.6033,1623510016.0,103131,12
34,600545,卓郎智能,10.1754,3.14,426399008.0,5614040064,5614040064,7.64588,31461500.0,093252,101158,3,1/1,1,专用设备,20251010,600545,卓郎智能,1,10.1754,5614040064,7.64588,426399008.0,093252,3
35,600626,申达股份,10.0467,4.71,356752000.0,5218579968,6220709888,6.9083,11053400.0,093424,130353,7,1/1,1,汽车零部,20251010,600626,申达股份,1,10.0467,5218579968,6.9083,356752000.0,093424,7
36,600635,大众公用,10.0619,7.11,1339750016.0,17197600768,20991799296,7.9367,118341000.0,093435,093632,1,5/9,2,燃气,20251010,600635,大众公用,2,10.0619,17197600768,7.9367,1339750016.0,093435,1
37,600801,华新水泥,10.0109,20.22,911894976.0,27181299712,42037301248,3.4216,45354200.0,101348,134700,5,1/1,1,水泥建材,20251010,600801,华新水泥,1,10.0109,27181299712,3.4216,911894976.0,101348,5
38,600810,神马股份,9.98081,11.46,771931008.0,11692199936,11804800000,6.80724,54088700.0,105007,110346,5,1/1,1,化纤行业,20251010,600810,神马股份,1,9.98081,11692199936,6.80724,771931008.0,105007,5
