序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
1,000037,深南电A,10.0331,9.98,226044992.0,3382299904,6015569920,6.7869,279604992.0,095933,095933,0,1/1,1,电力行业,20251110,000037,深南电A,1,10.0331,3382299904,6.7869,226044992.0,095933,0
2,000069,华侨城Ａ,9.91736,2.66,675505984.0,18350299136,21380399104,3.73755,47110600.0,094818,102918,2,1/1,1,房地产开,20251110,000069,华侨城Ａ,1,9.91736,18350299136,3.73755,675505984.0,094818,2
3,000533,顺钠股份,9.95575,9.94,1528290048.0,6807929856,6866710016,23.4113,85638800.0,101148,101148,0,3/4,1,电网设备,20251110,000533,顺钠股份,1,9.95575,6807929856,23.4113,1528290048.0,101148,0
4,000620,盈新发展,10.1266,3.48,2215079936.0,16257699840,20433899520,13.7468,135130000.0,093118,130251,7,11/16,1,房地产开,20251110,000620,盈新发展,1,10.1266,16257699840,13.7468,2215079936.0,093118,7
5,000632,三木集团,9.91903,5.43,406956992.0,2527569920,2527770112,16.2821,104686000.0,093021,093239,2,3/6,2,综合行业,20251110,000632,三木集团,2,9.91903,2527569920,16.2821,406956992.0,093021,2
6,000686,东北证券,10.0324,10.2,2000720000.0,23872600064,23872600064,8.60674,98646800.0,133030,144724,3,1/1,1,证券,20251110,000686,东北证券,1,10.0324,23872600064,8.60674,2000720000.0,133030,3
7,000688,国城矿业,9.98948,20.92,581953984.0,23543199744,23543300096,2.48844,55875200.0,093036,134645,1,1/1,1,有色金属,20251110,000688,国城矿业,1,9.98948,23543199744,2.48844,581953984.0,093036,1
8,000695,滨海能源,9.96473,12.47,136842000.0,2765989888,2770180096,5.01674,83207296.0,093224,093224,0,1/1,1,造纸印刷,20251110,000695,滨海能源,1,9.96473,2765989888,5.01674,136842000.0,093224,0
9,000788,北大医药,10.017,6.48,278425984.0,3862000128,3862000128,7.40261,80765400.0,100509,100509,0,1/1,1,化学制药,20251110,000788,北大医药,1,10.017,3862000128,7.40261,278425984.0,100509,0
10,000799,酒鬼酒,9.99499,65.92,2062579968.0,21417400320,21419300864,9.97801,48582700.0,134315,134315,0,1/1,1,酿酒行业,20251110,000799,酒鬼酒,1,9.99499,21417400320,9.97801,2062579968.0,134315,0
11,000830,鲁西化工,9.98584,15.53,1211760000.0,29571700736,29574100992,4.10443,46613400.0,093006,135242,4,1/1,1,化学原料,20251110,000830,鲁西化工,1,9.98584,29571700736,4.10443,1211760000.0,093006,4
12,000949,新乡化纤,10.0,5.39,600745024.0,9162319872,9164779520,6.69504,81980096.0,104257,104257,0,1/1,1,化纤行业,20251110,000949,新乡化纤,1,10.0,9162319872,6.69504,600745024.0,104257,0
13,000993,闽东电力,10.0,15.29,982865024.0,6723740160,7002080256,15.395,69972896.0,100403,100403,0,4/5,1,电力行业,20251110,000993,闽东电力,1,10.0,6723740160,15.395,982865024.0,100403,0
14,001206,依依股份,9.9965,31.47,306179008.0,3345750016,5818610176,9.44308,108656000.0,103930,103930,0,1/1,1,美容护理,20251110,001206,依依股份,1,9.9965,3345750016,9.44308,306179008.0,103930,0
15,001209,洪兴股份,10.0152,29.0,412704992.0,2786739968,3814159872,14.9429,585534016.0,093027,093427,4,4/4,4,纺织服装,20251110,001209,洪兴股份,4,10.0152,2786739968,14.9429,412704992.0,093027,4
16,002083,孚日股份,10.0418,7.89,156010000.0,7466509824,7468980224,2.08946,161555008.0,092500,092500,0,3/3,3,纺织服装,20251110,002083,孚日股份,3,10.0418,7466509824,2.08946,156010000.0,092500,0
17,002136,安 纳 达,9.99296,15.63,748337984.0,3351940096,3360760064,22.99,24963900.0,100336,100442,1,2/2,2,化学原料,20251110,002136,安 纳 达,2,9.99296,3351940096,22.99,748337984.0,100336,1
18,002208,合肥城建,10.0,12.43,1191270016.0,9982340096,9984919552,12.6977,120179000.0,144330,144330,0,1/1,1,房地产开,20251110,002208,合肥城建,1,10.0,9982340096,12.6977,1191270016.0,144330,0
19,002213,大为股份,10.0076,29.13,1256220032.0,6020980224,6916709888,21.2442,63564600.0,093706,101033,1,1/1,1,半导体,20251110,002213,大为股份,1,10.0076,6020980224,21.2442,1256220032.0,093706,1
20,002225,濮耐股份,10.0694,6.34,426540992.0,6176280064,7349579776,7.12976,31497500.0,105254,105254,0,1/1,1,装修建材,20251110,002225,濮耐股份,1,10.0694,6176280064,7.12976,426540992.0,105254,0
21,002256,兆新股份,10.0295,3.73,466041984.0,7277579776,7437409792,6.58622,100160000.0,094233,094233,0,1/1,1,电网设备,20251110,002256,兆新股份,1,10.0295,7277579776,6.58622,466041984.0,094233,0
22,002374,中锐股份,10.1266,3.48,342551008.0,3776529920,3776529920,9.47409,71695800.0,103636,103636,0,1/1,1,包装材料,20251110,002374,中锐股份,1,10.1266,3776529920,9.47409,342551008.0,103636,0
23,002387,维信诺,10.0354,9.32,72880200.0,13001400320,13018099712,0.560558,394584992.0,092500,092500,0,1/1,1,光学光电,20251110,002387,维信诺,1,10.0354,13001400320,0.560558,72880200.0,092500,0
24,002426,胜利精密,10.0946,3.49,1706870016.0,11875099648,11875200000,14.7033,17737800.0,130503,143803,9,1/1,1,通用设备,20251110,002426,胜利精密,1,10.0946,11875099648,14.7033,1706870016.0,130503,9
25,002432,九安医疗,10.005,44.2,1773459968.0,19374999552,20549199872,9.38685,47747000.0,131827,135024,3,1/1,1,医疗器械,20251110,002432,九安医疗,1,10.005,19374999552,9.38685,1773459968.0,131827,3
26,002451,摩恩电气,10.0289,11.41,1589890048.0,5010690048,5028040192,32.5951,64165200.0,093457,095536,7,5/5,5,电网设备,20251110,002451,摩恩电气,5,10.0289,5010690048,32.5951,1589890048.0,093457,7
27,002636,金安国纪,10.0245,18.0,475652992.0,13037700096,13104000000,3.74088,97192400.0,093551,093551,0,2/4,1,电子元件,20251110,002636,金安国纪,1,10.0245,13037700096,3.74088,475652992.0,093551,0
28,002654,万润科技,10.0,17.16,2603680000.0,14504399872,14505400320,18.5098,169290000.0,144451,144451,0,1/1,1,文化传媒,20251110,002654,万润科技,1,10.0,14504399872,18.5098,2603680000.0,144451,0
29,002667,威领股份,10.0159,13.84,224992992.0,3274700032,3606589952,7.0116,262552000.0,094024,094024,0,1/1,1,能源金属,20251110,002667,威领股份,1,10.0159,3274700032,7.0116,224992992.0,094024,0
30,002759,天际股份,10.0,39.82,3617799936.0,19947499520,19965100032,18.264,178059008.0,093100,140027,6,4/8,2,电池,20251110,002759,天际股份,2,10.0,19947499520,18.264,3617799936.0,093100,6
31,002910,庄园牧场,10.0184,11.97,200804992.0,2047609984,2340610048,10.2178,60990700.0,112621,112621,0,1/1,1,食品饮料,20251110,002910,庄园牧场,1,10.0184,2047609984,10.2178,200804992.0,112621,0
32,002940,昂利康,10.0,41.47,478700000.0,7683369984,8365669888,6.31407,93682400.0,093318,093318,0,1/1,1,化学制药,20251110,002940,昂利康,1,10.0,7683369984,6.31407,478700000.0,093318,0
33,002961,瑞达期货,9.98686,25.11,583515008.0,11174800384,11174899712,5.4558,91307504.0,143230,143230,0,1/1,1,多元金融,20251110,002961,瑞达期货,1,9.98686,11174800384,5.4558,583515008.0,143230,0
34,300131,英唐智控,19.965,13.7,342439008.0,14279100416,15549800448,2.39819,272919008.0,092500,092500,0,1/1,1,消费电子,20251110,300131,英唐智控,1,19.965,14279100416,2.39819,342439008.0,092500,0
35,300437,清水源,19.9864,17.59,1346119936.0,3092509952,4440119808,46.3471,41267000.0,145636,145636,0,3/3,3,化学制品,20251110,300437,清水源,3,19.9864,3092509952,46.3471,1346119936.0,145636,0
36,300959,线上线下,20.0,120.0,994612992.0,6282630144,9644139520,17.7246,89260600.0,142333,142333,0,1/1,1,通信服务,20251110,300959,线上线下,1,20.0,6282630144,17.7246,994612992.0,142333,0
37,300997,欢乐家,19.978,21.86,565513984.0,8438119936,9563169792,7.09474,56267600.0,103221,103400,1,1/1,1,食品饮料,20251110,300997,欢乐家,1,19.978,8438119936,7.09474,565513984.0,103221,1
38,600067,冠城新材,10.0962,4.58,495923008.0,6373839872,6373839872,8.12804,51344700.0,104140,104140,0,1/1,1,电网设备,20251110,600067,冠城新材,1,10.0962,6373839872,8.12804,495923008.0,104140,0
39,600078,澄星股份,9.9665,13.13,1257040000.0,8699580416,8886549504,14.5328,55813000.0,092501,140922,3,3/3,3,化肥行业,20251110,600078,澄星股份,3,9.9665,8699580416,14.5328,1257040000.0,092501,3
40,600082,海泰发展,10.0204,5.38,299111008.0,3412720128,3476100096,9.05403,17792100.0,135522,142116,3,1/1,1,房地产开,20251110,600082,海泰发展,1,10.0204,3412720128,9.05403,299111008.0,135522,3
41,600103,青山纸业,10.0,4.07,1237330048.0,9004180480,9120159744,13.95,112565000.0,093948,095248,2,1/1,1,造纸印刷,20251110,600103,青山纸业,1,10.0,9004180480,13.95,1237330048.0,093948,2
42,600113,浙江东日,9.99319,48.43,429692992.0,19925600256,20397600768,2.23859,60698600.0,100908,100908,0,1/1,1,综合行业,20251110,600113,浙江东日,1,9.99319,19925600256,2.23859,429692992.0,100908,0
43,600258,首旅酒店,10.0136,16.15,1136850048.0,18033100800,18033100800,6.42598,2679280.0,133436,145633,9,1/1,1,旅游酒店,20251110,600258,首旅酒店,1,10.0136,18033100800,6.42598,1136850048.0,133436,9
44,600423,柳化股份,10.1266,4.35,367344000.0,3474319872,3474319872,10.7585,8779340.0,095255,141252,5,1/1,1,化学原料,20251110,600423,柳化股份,1,10.1266,3474319872,10.7585,367344000.0,095255,5
45,600429,三元股份,10.0604,5.47,257108000.0,8191640064,8216430080,3.21497,48543500.0,105746,110252,1,1/1,1,食品饮料,20251110,600429,三元股份,1,10.0604,8191640064,3.21497,257108000.0,105746,1
46,600678,四川金顶,9.99083,12.0,374359008.0,4187879936,4187879936,8.9391,191862000.0,092503,092503,0,2/2,2,水泥建材,20251110,600678,四川金顶,2,9.99083,4187879936,8.9391,374359008.0,092503,0
