序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
1,000029,深深房Ａ,10.01,33.08,485328000.0,29496100864,33465700352,1.74353,14225000.0,150000,150000,0,1/1,1,房地产开,20250826,000029,深深房Ａ,1,10.01,29496100864,1.74353,485328000.0,150000,0
2,000070,特发信息,9.99049,11.56,2213189888.0,10272199680,10407999488,22.4671,72527400.0,135418,140157,1,2/2,2,通信设备,20250826,000070,特发信息,2,9.99049,10272199680,22.4671,2213189888.0,135418,1
3,001296,长江材料,10.0,22.99,223268992.0,1766809984,3439099904,13.1114,157946000.0,102336,102336,0,1/1,1,非金属材,20250826,001296,长江材料,1,10.0,1766809984,13.1114,223268992.0,102336,0
4,001330,博纳影业,10.0179,6.15,440135008.0,6489350144,8453289984,6.89404,39654800.0,093327,094312,2,2/2,2,文化传媒,20250826,001330,博纳影业,2,10.0179,6489350144,6.89404,440135008.0,093327,2
5,001358,兴欣新材,10.0079,27.81,135027008.0,1417650048,3426190080,9.85098,30839200.0,104454,104454,0,1/1,1,化学原料,20250826,001358,兴欣新材,1,10.0079,1417650048,9.85098,135027008.0,104454,0
6,002082,万邦德,9.97475,8.71,397216000.0,4818860032,5327810048,8.58454,182767008.0,111612,111612,0,1/1,1,化学制药,20250826,002082,万邦德,1,9.97475,4818860032,8.58454,397216000.0,111612,0
7,002131,利欧股份,9.93789,5.31,7908440064.0,31061999616,35958099968,26.3903,500432000.0,135539,135539,0,1/1,1,互联网服,20250826,002131,利欧股份,1,9.93789,31061999616,26.3903,7908440064.0,135539,0
8,002145,中核钛白,10.0209,5.27,1365689984.0,19753400320,20061200384,7.12317,85906096.0,101627,101627,0,2/4,1,化学原料,20250826,002145,中核钛白,1,10.0209,19753400320,7.12317,1365689984.0,101627,0
9,002158,汉钟精机,10.0,25.74,1039539968.0,13734899712,13763800064,7.90383,103894000.0,130757,130757,0,5/8,1,通用设备,20250826,002158,汉钟精机,1,10.0,13734899712,7.90383,1039539968.0,130757,0
10,002194,武汉凡谷,9.99325,16.29,1288909952.0,8322460160,11130699776,16.4539,239836000.0,144754,144754,0,1/1,1,通信设备,20250826,002194,武汉凡谷,1,9.99325,8322460160,16.4539,1288909952.0,144754,0
11,002212,天融信,9.97067,11.25,3613250048.0,13127100416,13268899840,28.4093,121132000.0,094642,103409,8,3/4,1,软件开发,20250826,002212,天融信,1,9.97067,13127100416,28.4093,3613250048.0,094642,8
12,002217,合力泰,10.0592,3.72,2979589888.0,21130899456,27823400960,14.3119,120509000.0,093118,100809,6,4/5,3,光学光电,20250826,002217,合力泰,3,10.0592,21130899456,14.3119,2979589888.0,093118,6
13,002232,启明信息,9.99485,21.35,630208000.0,8722509824,8722509824,7.39556,144192000.0,093851,093851,0,1/1,1,互联网服,20250826,002232,启明信息,1,9.99485,8722509824,7.39556,630208000.0,093851,0
14,002241,歌尔股份,10.0129,34.06,7873820160.0,105051996160,118920003584,7.80961,209147008.0,132803,145648,1,1/1,1,消费电子,20250826,002241,歌尔股份,1,10.0129,105051996160,7.80961,7873820160.0,132803,1
15,002261,拓维信息,9.99727,40.27,5204899840.0,46152601600,50723201024,11.6047,698640000.0,093612,093612,0,1/1,1,软件开发,20250826,002261,拓维信息,1,9.99727,46152601600,11.6047,5204899840.0,093612,0
16,002272,川润股份,9.98456,21.37,4895620096.0,8259350016,10361799680,62.1423,15241100.0,130645,145648,10,5/8,1,工程机械,20250826,002272,川润股份,1,9.98456,8259350016,62.1423,4895620096.0,130645,10
