序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
1,000014,沙河股份,10.0261,21.07,618769024.0,5099910144,5099910144,12.9971,6393060.0,140021,145000,3,2/3,1,房地产开,20250923,000014,沙河股份,1,10.0261,5099910144,12.9971,618769024.0,140021,3
2,000559,万向钱潮,9.98004,11.02,3307180032.0,36526301184,36535300096,9.52823,206682000.0,104115,111721,2,5/7,1,汽车零部,20250923,000559,万向钱潮,1,9.98004,36526301184,9.52823,3307180032.0,104115,2
3,001234,泰慕士,9.98893,39.75,505612000.0,3637939968,4349190144,14.7045,280550016.0,094727,094906,1,6/7,1,纺织服装,20250923,001234,泰慕士,1,9.98893,3637939968,14.7045,505612000.0,094727,1
4,001309,德明利,9.99936,170.62,5040459776.0,27260801024,38711300096,19.0375,93228096.0,142830,144139,6,4/8,3,半导体,20250923,001309,德明利,3,9.99936,27260801024,19.0375,5040459776.0,142830,6
5,002040,南 京 港,10.0,10.89,554558016.0,5291890176,5313739776,10.7323,110850000.0,094736,094736,0,1/1,1,航运港口,20250923,002040,南 京 港,1,10.0,5291890176,10.7323,554558016.0,094736,0
6,002060,广东建工,10.0529,4.16,481359008.0,6501309952,15618299904,7.478,115652000.0,093321,093321,0,1/1,1,工程建设,20250923,002060,广东建工,1,10.0529,6501309952,7.478,481359008.0,093321,0
7,002130,沃尔核材,10.0,31.35,8042200064.0,35880398848,39497801728,23.1957,231388000.0,133333,141342,1,1/1,1,非金属材,20250923,002130,沃尔核材,1,10.0,35880398848,23.1957,8042200064.0,133333,1
8,002249,大洋电机,9.97178,11.69,4451619840.0,21390800896,28551899136,21.4236,101415000.0,100812,141448,4,4/8,2,电机,20250923,002249,大洋电机,2,9.97178,21390800896,21.4236,4451619840.0,100812,4
9,002402,和而泰,10.006,55.19,171456992.0,44473901056,51040100352,0.385523,912811008.0,092500,092500,0,3/4,2,消费电子,20250923,002402,和而泰,2,10.006,44473901056,0.385523,171456992.0,092500,0
10,002453,华软科技,9.95907,8.06,1000579968.0,4938869760,6547680256,20.5529,170615008.0,092500,093621,2,3/3,3,化学制品,20250923,002453,华软科技,3,9.95907,4938869760,20.5529,1000579968.0,092500,2
11,002513,蓝丰生化,10.0683,6.45,301096000.0,1710509952,2293390080,18.1704,133674000.0,093303,093400,1,2/2,2,农药兽药,20250923,002513,蓝丰生化,2,10.0683,1710509952,18.1704,301096000.0,093303,1
12,002515,金字火腿,9.94398,7.85,2012829952.0,9503210496,9503320064,21.2381,57804400.0,092500,101821,10,1/1,1,食品饮料,20250923,002515,金字火腿,1,9.94398,9503210496,21.2381,2012829952.0,092500,10
