序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
1,000159,国际实业,10.0173,6.37,189548992.0,3061890048.0,3061969920.0,6.34374,50050400.0,093636,093636,0,1/1,1,石油行业,20260108,000159,国际实业,1,10.0173,3061890048.0,6.34374,189548992.0,093636,0
2,000628,高新发展,10.0108,50.77,795609984.0,9759949824.0,17885300736.0,8.32358,75358600.0,094739,095239,2,1/1,1,工程建设,20260108,000628,高新发展,1,10.0108,9759949824.0,8.32358,795609984.0,094739,2
3,000901,航天科技,10.0,30.25,3705200128.0,24145399808.0,24145600512.0,16.0453,184720000.0,112909,112909,0,1/1,1,汽车零部,20260108,000901,航天科技,1,10.0,24145399808.0,16.0453,3705200128.0,112909,0
4,001208,华菱线缆,9.98839,28.41,1173090048.0,7483129856.0,18135500800.0,16.1498,191074000.0,093254,093318,1,1/1,1,电网设备,20260108,001208,华菱线缆,1,9.98839,7483129856.0,16.1498,1173090048.0,093254,1
5,001215,千味央厨,9.99021,44.92,295452000.0,4347489792.0,4364449792.0,7.02186,87598496.0,130209,130209,0,1/1,1,食品饮料,20260108,001215,千味央厨,1,9.99021,4347489792.0,7.02186,295452000.0,130209,0
6,001400,江顺科技,10.0032,103.26,313664992.0,1548899968.0,6195599872.0,20.7295,34065500.0,093554,095842,3,3/3,3,通用设备,20260108,001400,江顺科技,3,10.0032,1548899968.0,20.7295,313664992.0,093554,3
7,002023,海特高新,10.0219,15.04,1263020032.0,11142500352.0,11142500352.0,11.8923,62892400.0,142324,142542,2,1/1,1,航天航空,20260108,002023,海特高新,1,10.0219,11142500352.0,11.8923,1263020032.0,142324,2
8,002025,航天电器,10.007,62.99,4354149888.0,28588900352.0,28687300608.0,15.6499,11640500.0,103618,145639,10,2/3,1,电子元件,20260108,002025,航天电器,1,10.007,28588900352.0,15.6499,4354149888.0,103618,10
9,002173,创新医疗,9.98952,31.49,288447008.0,13109399552.0,13895999488.0,2.2003,714113024.0,092500,092500,0,4/4,4,医疗服务,20260108,002173,创新医疗,4,9.98952,13109399552.0,2.2003,288447008.0,092500,0
10,002195,岩山科技,9.95763,10.38,18993000448.0,58141097984.0,58860400640.0,34.0002,643505984.0,110833,110833,0,4/4,4,互联网服,20260108,002195,岩山科技,4,9.95763,58141097984.0,34.0002,18993000448.0,110833,0
11,002201,九鼎新材,9.99066,11.78,1367840000.0,7091840000.0,7676270080.0,19.7444,127586000.0,094700,112539,5,1/1,1,玻璃玻纤,20260108,002201,九鼎新材,1,9.99066,7091840000.0,19.7444,1367840000.0,094700,5
12,002202,金风科技,10.0,29.04,16759900160.0,97364500480.0,122695999488.0,18.138,566990016.0,143227,143227,0,5/9,3,风电设备,20260108,002202,金风科技,3,10.0,97364500480.0,18.138,16759900160.0,143227,0
13,002248,华东数控,10.0085,12.97,352147008.0,3988219904.0,3988219904.0,8.96113,127752000.0,093418,093418,0,1/1,1,通用设备,20260108,002248,华东数控,1,10.0085,3988219904.0,8.96113,352147008.0,093418,0
14,002250,联化科技,10.0068,16.16,1600220032.0,14462799872.0,14542000128.0,11.5305,41409400.0,132642,142306,2,1/1,1,农药兽药,20260108,002250,联化科技,1,10.0068,14462799872.0,11.5305,1600220032.0,132642,2
15,002279,久其软件,9.95146,9.06,952124032.0,7154930176.0,7811590144.0,13.9157,129655000.0,110321,110321,0,1/1,1,软件开发,20260108,002279,久其软件,1,9.95146,7154930176.0,13.9157,952124032.0,110321,0
16,002316,亚联发展,9.95763,5.19,123768000.0,1768480000.0,2040290048.0,7.12091,30572000.0,094424,094424,0,1/1,1,互联网服,20260108,002316,亚联发展,1,9.95763,1768480000.0,7.12091,123768000.0,094424,0
17,002324,普利特,10.0047,23.42,424839008.0,18180399104.0,26050899968.0,2.3368,451086016.0,092500,092500,0,5/10,4,塑料制品,20260108,002324,普利特,4,10.0047,18180399104.0,2.3368,424839008.0,092500,0
18,002342,巨力索具,10.0331,9.98,1665129984.0,9527810048.0,9580800000.0,18.3394,141160000.0,112324,112406,1,1/1,1,通用设备,20260108,002342,巨力索具,1,10.0331,9527810048.0,18.3394,1665129984.0,112324,1
19,002361,神剑股份,9.99306,15.85,4763740160.0,12824599552.0,15073899520.0,38.6387,43322600.0,143754,145321,4,10/14,1,塑料制品,20260108,002361,神剑股份,1,9.99306,12824599552.0,38.6387,4763740160.0,143754,4
20,002366,融发核电,9.96264,8.83,1550349952.0,11094599680.0,18374699008.0,14.4271,143176992.0,095321,095321,0,1/1,1,电源设备,20260108,002366,融发核电,1,9.96264,11094599680.0,14.4271,1550349952.0,095321,0
21,002510,天汽模,10.0282,7.79,569788032.0,7827760128.0,7907930112.0,7.40404,117587000.0,093506,093506,0,1/1,1,汽车零部,20260108,002510,天汽模,1,10.0282,7827760128.0,7.40404,569788032.0,093506,0
22,002519,银河电子,9.9768,9.48,1689539968.0,10606100480.0,10678599680.0,16.2526,214375008.0,092500,093551,1,4/4,4,通信设备,20260108,002519,银河电子,4,9.9768,10606100480.0,16.2526,1689539968.0,092500,1
23,002542,中化岩土,10.0592,3.72,463204992.0,6542629888.0,6718750208.0,7.17143,60201100.0,094442,100621,1,1/1,1,工程建设,20260108,002542,中化岩土,1,10.0592,6542629888.0,7.17143,463204992.0,094442,1
24,002554,惠博普,9.90712,3.55,224786000.0,4733819904.0,4734709760.0,4.92357,98591296.0,130730,130730,0,1/1,1,采掘行业,20260108,002554,惠博普,1,9.90712,4733819904.0,4.92357,224786000.0,130730,0
25,002565,顺灏股份,10.0206,21.41,6609849856.0,22693400576.0,22694400000.0,29.6788,125279000.0,094742,143118,6,1/1,1,包装材料,20260108,002565,顺灏股份,1,10.0206,22693400576.0,29.6788,6609849856.0,094742,6
26,002639,雪人集团,10.0182,24.16,4059770112.0,15719000064.0,18666100736.0,26.422,201427008.0,094451,095324,3,2/2,2,通用设备,20260108,002639,雪人集团,2,10.0182,15719000064.0,26.422,4059770112.0,094451,3
27,002677,浙江美大,10.0324,10.2,409927008.0,5455680000.0,6589729792.0,7.86509,72695400.0,130206,130206,0,1/1,1,家电行业,20260108,002677,浙江美大,1,10.0324,5455680000.0,7.86509,409927008.0,130206,0
