序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
1,000036,华联控股,9.98217,6.17,591313984.0,8645099520.0,8661560320.0,7.0749,33971000.0,094724,100521,2,1/1,1,房地产开,20260121,000036,华联控股,1,9.98217,8645099520.0,7.0749,591313984.0,094724,2
2,000045,深纺织Ａ,10.0,13.64,383140000.0,6233780224.0,6908959744.0,6.27027,118080000.0,094803,094803,0,1/1,1,光学光电,20260121,000045,深纺织Ａ,1,10.0,6233780224.0,6.27027,383140000.0,094803,0
3,000048,京基智农,9.98811,18.5,524076000.0,9737650176.0,9810220032.0,5.43788,70082800.0,093151,095051,3,2/2,2,农牧饲渔,20260121,000048,京基智农,2,9.98811,9737650176.0,5.43788,524076000.0,093151,3
4,000066,中国长城,10.0,17.82,2501009920.0,57479999488.0,57483698176.0,4.42062,610812032.0,093315,093315,0,1/1,1,计算机设,20260121,000066,中国长城,1,10.0,57479999488.0,4.42062,2501009920.0,093315,0
5,000506,招金黄金,10.0171,19.33,1914240000.0,17949499392.0,17957900288.0,11.1184,51479200.0,110327,132824,13,2/3,1,贵金属,20260121,000506,招金黄金,1,10.0171,17949499392.0,11.1184,1914240000.0,110327,13
6,000510,新金路,10.0306,17.99,1518780032.0,10913899520.0,11667300352.0,14.5704,69324496.0,132454,134139,3,1/1,1,化学原料,20260121,000510,新金路,1,10.0306,10913899520.0,14.5704,1518780032.0,132454,3
7,000657,中钨高新,10.0026,41.68,4289920000.0,60213198848.0,94972198912.0,7.31501,100137000.0,110136,133718,3,1/1,1,小金属,20260121,000657,中钨高新,1,10.0026,60213198848.0,7.31501,4289920000.0,110136,3
8,000670,盈方微,10.0,9.35,41785200.0,7684420096.0,7898180096.0,0.543765,730049984.0,092500,092500,0,2/2,2,半导体,20260121,000670,盈方微,2,10.0,7684420096.0,0.543765,41785200.0,092500,0
9,000688,国城矿业,10.0079,27.92,1102279936.0,33087000576.0,33087100928.0,3.42251,113238000.0,103033,103033,0,1/1,1,有色金属,20260121,000688,国城矿业,1,10.0079,33087000576.0,3.42251,1102279936.0,103033,0
10,000700,模塑科技,9.99286,15.41,1181149952.0,14146599936.0,14146599936.0,8.7482,113370000.0,110627,110627,0,1/1,1,汽车零部,20260121,000700,模塑科技,1,9.99286,14146599936.0,8.7482,1181149952.0,110627,0
11,000880,潍柴重机,10.0033,33.43,396193984.0,7589510144.0,15506499584.0,5.22029,501654016.0,092500,092500,0,1/1,1,通用设备,20260121,000880,潍柴重机,1,10.0033,7589510144.0,5.22029,396193984.0,092500,0
12,001202,炬申股份,10.0272,20.19,352324992.0,2358680064.0,3365489920.0,15.1914,346192992.0,094533,094954,3,1/1,1,物流行业,20260121,001202,炬申股份,1,10.0272,2358680064.0,15.1914,352324992.0,094533,3
13,001203,大中矿业,10.0108,30.66,983230976.0,40327598080.0,47004200960.0,2.50456,196307008.0,095545,095545,0,1/1,1,钢铁行业,20260121,001203,大中矿业,1,10.0108,40327598080.0,2.50456,983230976.0,095545,0
14,001337,四川黄金,10.005,43.76,1990700032.0,12622799872.0,18379200512.0,16.412,16904500.0,130012,132942,6,3/5,1,贵金属,20260121,001337,四川黄金,1,10.005,12622799872.0,16.412,1990700032.0,130012,6
15,001360,南矿集团,10.0084,26.16,412899008.0,2139389952.0,5336640000.0,19.8853,31719700.0,094212,132457,1,1/1,1,专用设备,20260121,001360,南矿集团,1,10.0084,2139389952.0,19.8853,412899008.0,094212,1
16,001389,广合科技,9.99655,95.51,1107970048.0,14437099520.0,40657399808.0,7.82305,108102000.0,095418,102930,1,1/1,1,电子元件,20260121,001389,广合科技,1,9.99655,14437099520.0,7.82305,1107970048.0,095418,1
17,002077,大港股份,10.0297,18.54,857585984.0,10759700480.0,10759700480.0,8.15468,111686000.0,094651,094651,0,1/1,1,半导体,20260121,002077,大港股份,1,10.0297,10759700480.0,8.15468,857585984.0,094651,0
18,002156,通富微电,9.99804,56.11,7706560000.0,85144199168.0,85152399360.0,9.38499,731508992.0,100706,100706,0,2/4,1,半导体,20260121,002156,通富微电,1,9.99804,85144199168.0,9.38499,7706560000.0,100706,0
19,002165,红 宝 丽,9.97706,9.59,2752229888.0,6977970176.0,7051239936.0,39.7946,100396000.0,092500,130906,3,2/2,2,化学制品,20260121,002165,红 宝 丽,2,9.97706,6977970176.0,39.7946,2752229888.0,092500,3
20,002185,华天科技,10.0078,14.18,4807649792.0,46200401920.0,46210899968.0,10.8143,384937984.0,110721,110721,0,1/1,1,半导体,20260121,002185,华天科技,1,10.0078,46200401920.0,10.8143,4807649792.0,110721,0
21,002196,方正电机,10.0118,18.68,1375049984.0,9121170432.0,9262889984.0,15.7638,226676992.0,094457,094457,0,2/4,1,电机,20260121,002196,方正电机,1,10.0118,9121170432.0,15.7638,1375049984.0,094457,0
22,002240,盛新锂能,9.98821,37.33,2660590080.0,34078900224.0,34167900160.0,8.01705,130782000.0,095330,095548,1,1/1,1,能源金属,20260121,002240,盛新锂能,1,9.98821,34078900224.0,8.01705,2660590080.0,095330,1
23,002279,久其软件,10.0462,9.53,235908992.0,7526099968.0,8216829952.0,3.13455,274115008.0,092500,092500,0,1/1,1,软件开发,20260121,002279,久其软件,1,10.0462,7526099968.0,3.13455,235908992.0,092500,0
24,002290,禾盛新材,10.0,64.02,709776000.0,15837899776.0,15884199936.0,4.58086,74172496.0,103821,103821,0,1/1,1,家电行业,20260121,002290,禾盛新材,1,10.0,15837899776.0,4.58086,709776000.0,103821,0
25,002342,巨力索具,10.0295,11.19,1884780032.0,10682999808.0,10742400000.0,18.541,135732000.0,131006,131209,1,5/10,1,通用设备,20260121,002342,巨力索具,1,10.0295,10682999808.0,18.541,1884780032.0,131006,1
26,002397,梦洁股份,10.1176,4.68,227964000.0,3031990016.0,3499620096.0,7.85185,48081400.0,130251,130251,0,1/1,1,纺织服装,20260121,002397,梦洁股份,1,10.1176,3031990016.0,7.85185,227964000.0,130251,0
27,002431,棕榈股份,10.0775,2.84,455180992.0,5118830080.0,5118830080.0,9.14108,25361600.0,131754,133048,5,1/1,1,工程建设,20260121,002431,棕榈股份,1,10.0775,5118830080.0,9.14108,455180992.0,131754,5
28,002437,誉衡药业,10.0313,3.51,692884992.0,7368289792.0,7834420224.0,9.457,74365696.0,093145,094815,1,1/1,1,化学制药,20260121,002437,誉衡药业,1,10.0313,7368289792.0,9.457,692884992.0,093145,1
29,002440,闰土股份,10.0122,9.01,792558016.0,8526689792.0,10127200256.0,9.5479,60980200.0,132339,132339,0,1/1,1,化学制品,20260121,002440,闰土股份,1,10.0122,8526689792.0,9.5479,792558016.0,132339,0
30,002554,惠博普,10.0817,4.04,394144992.0,5387219968.0,5388230144.0,7.65519,66887500.0,111345,111345,0,3/6,1,采掘行业,20260121,002554,惠博普,1,10.0817,5387219968.0,7.65519,394144992.0,111345,0
31,002614,奥佳华,9.95851,7.95,469737984.0,3506020096.0,4956689920.0,13.9331,121178000.0,134112,134112,0,1/1,1,家电行业,20260121,002614,奥佳华,1,9.95851,3506020096.0,13.9331,469737984.0,134112,0
32,002662,峰璟股份,9.95146,4.53,649440000.0,6794910208.0,6794999808.0,9.70759,54452400.0,100127,111936,2,1/1,1,汽车零部,20260121,002662,峰璟股份,1,9.95146,6794910208.0,9.70759,649440000.0,100127,2
33,002782,可立克,10.0193,22.84,568163968.0,11111700480.0,11327800320.0,5.27325,56490200.0,100506,100506,0,1/1,1,电子元件,20260121,002782,可立克,1,10.0193,11111700480.0,5.27325,568163968.0,100506,0
34,002799,环球印务,10.0114,9.67,148630000.0,3094749952.0,3094789888.0,4.96529,84970096.0,100306,100306,0,1/1,1,包装材料,20260121,002799,环球印务,1,10.0114,3094749952.0,4.96529,148630000.0,100306,0
35,002809,红墙股份,10.0,13.31,364216000.0,1851670016.0,2816560128.0,19.7882,61523800.0,093012,093142,2,2/2,2,化学制品,20260121,002809,红墙股份,2,10.0,1851670016.0,19.7882,364216000.0,093012,2
36,002838,道恩股份,10.0,30.36,456774016.0,12770400256.0,14524199936.0,3.74258,73368000.0,133518,133518,0,1/1,1,塑料制品,20260121,002838,道恩股份,1,10.0,12770400256.0,3.74258,456774016.0,133518,0
37,002851,麦格米特,10.0,113.85,2696819968.0,52128198656.0,62626299904.0,5.34021,168894000.0,105154,105154,0,1/1,1,电源设备,20260121,002851,麦格米特,1,10.0,52128198656.0,5.34021,2696819968.0,105154,0
38,002876,三利谱,10.0119,27.69,153922000.0,4124410112.0,4814870016.0,3.73212,112384000.0,093000,093000,0,1/1,1,光学光电,20260121,002876,三利谱,1,10.0119,4124410112.0,3.73212,153922000.0,093000,0
39,002890,弘宇股份,10.0,16.28,76445904.0,2628960000.0,2765570048.0,2.99465,35460100.0,131551,131551,0,1/1,1,专用设备,20260121,002890,弘宇股份,1,10.0,2628960000.0,2.99465,76445904.0,131551,0
40,002913,奥士康,9.99247,43.81,286411008.0,13216799744.0,13903599616.0,2.22077,60243100.0,095736,095736,0,1/1,1,电子元件,20260121,002913,奥士康,1,9.99247,13216799744.0,2.22077,286411008.0,095736,0
41,002931,锋龙股份,10.004,82.25,182942000.0,16553100288.0,17972099072.0,1.10519,1035699968.0,092500,092500,0,16/16,3,通用设备,20260121,002931,锋龙股份,3,10.004,16553100288.0,1.10519,182942000.0,092500,0
42,002995,天地在线,10.0051,21.66,526303008.0,2434959872.0,3843660032.0,22.083,3363800.0,093312,093312,0,2/3,1,文化传媒,20260121,002995,天地在线,1,10.0051,2434959872.0,22.083,526303008.0,093312,0
43,300837,浙矿股份,20.0,53.4,504359008.0,4036470016.0,5340100096.0,13.2075,11448400.0,131739,131739,0,1/1,1,专用设备,20260121,300837,浙矿股份,1,20.0,4036470016.0,13.2075,504359008.0,131739,0
44,301023,奕帆传动,20.0,55.92,191890000.0,2337799936.0,4371080192.0,8.20818,180044992.0,092500,092500,0,1/1,1,电机,20260121,301023,奕帆传动,1,20.0,2337799936.0,8.20818,191890000.0,092500,0
45,301031,中熔电气,20.0,143.4,720339008.0,9868449792.0,14099399680.0,7.30636,217935008.0,093000,093000,0,1/1,1,电网设备,20260121,301031,中熔电气,1,20.0,9868449792.0,7.30636,720339008.0,093000,0
46,301200,大族数控,20.0,161.34,1363990016.0,67986399232.0,68651601920.0,2.20553,168283008.0,143536,143536,0,1/1,1,专用设备,20260121,301200,大族数控,1,20.0,67986399232.0,2.20553,1363990016.0,143536,0
47,301486,致尚科技,20.0,163.2,1327830016.0,11824499712.0,21000699904.0,12.0343,90070096.0,134445,141539,1,1/1,1,消费电子,20260121,301486,致尚科技,1,20.0,11824499712.0,12.0343,1327830016.0,134445,1
48,600173,卧龙新能,9.94398,7.85,315128992.0,5498270208.0,5498970112.0,5.79015,54856100.0,093949,094204,1,1/1,1,房地产开,20260121,600173,卧龙新能,1,9.94398,5498270208.0,5.79015,315128992.0,093949,1
49,600246,万通发展,10.0321,13.71,2202240000.0,25917599744.0,25917599744.0,8.81635,175182000.0,133337,133337,0,1/1,1,房地产开,20260121,600246,万通发展,1,10.0321,25917599744.0,8.81635,2202240000.0,133337,0
50,600676,交运股份,9.95526,9.83,393519008.0,10110100480.0,10110100480.0,4.06979,58210700.0,102521,102521,0,1/1,1,汽车零部,20260121,600676,交运股份,1,9.95526,10110100480.0,4.06979,393519008.0,102521,0
51,600714,金瑞矿业,10.0,15.18,300084992.0,4374519808.0,4374519808.0,7.14986,59192900.0,110109,110109,0,1/1,1,化学原料,20260121,600714,金瑞矿业,1,10.0,4374519808.0,7.14986,300084992.0,110109,0
52,600759,洲际油气,9.97151,3.86,1864419968.0,15994600448.0,16015200256.0,11.9495,65259600.0,100514,132132,5,1/1,1,石油行业,20260121,600759,洲际油气,1,9.97151,15994600448.0,11.9495,1864419968.0,100514,5
53,600770,综艺股份,9.96441,6.18,526392000.0,8033999872.0,8033999872.0,6.75389,72766304.0,105603,105603,0,1/1,1,综合行业,20260121,600770,综艺股份,1,9.96441,8033999872.0,6.75389,526392000.0,105603,0
54,600841,动力新科,10.0,7.92,290695008.0,8260749824.0,10991500288.0,3.62507,71981200.0,093551,093551,0,2/4,1,汽车整车,20260121,600841,动力新科,1,10.0,8260749824.0,3.62507,290695008.0,093551,0
55,600868,梅雁吉祥,9.97567,4.52,1390759936.0,8579630080.0,8579630080.0,16.9027,61742400.0,130320,130320,0,1/1,1,电力行业,20260121,600868,梅雁吉祥,1,9.97567,8579630080.0,16.9027,1390759936.0,130320,0
56,601069,西部黄金,10.0,35.31,2004889984.0,31326599168.0,32167399424.0,6.69265,9117040.0,134522,142352,5,1/1,1,贵金属,20260121,601069,西部黄金,1,10.0,31326599168.0,6.69265,2004889984.0,134522,5
57,601212,白银有色,10.0128,8.57,4134769920.0,63458902016.0,63458902016.0,6.68563,184059008.0,101518,105936,6,2/2,2,有色金属,20260121,601212,白银有色,2,10.0128,63458902016.0,6.68563,4134769920.0,101518,6
58,601616,广电电气,9.9278,6.09,2227760128.0,5198879744.0,5198879744.0,44.402,51783600.0,093217,144332,5,4/4,4,电网设备,20260121,601616,广电电气,4,9.9278,5198879744.0,44.402,2227760128.0,093217,5
59,603023,威帝股份,10.0901,6.11,409344000.0,3410099968.0,3410099968.0,12.1207,42665500.0,093307,110543,1,1/1,1,汽车零部,20260121,603023,威帝股份,1,10.0901,3410099968.0,12.1207,409344000.0,093307,1
60,603040,新坐标,10.0,105.38,371100992.0,14304700416.0,14379700224.0,2.67176,65022100.0,140325,140325,0,1/1,1,汽车零部,20260121,603040,新坐标,1,10.0,14304700416.0,2.67176,371100992.0,140325,0
61,603052,可川科技,9.99351,50.85,446812992.0,9554580480.0,9554580480.0,4.92079,84091000.0,105529,105529,0,2/4,1,电子元件,20260121,603052,可川科技,1,9.99351,9554580480.0,4.92079,446812992.0,105529,0
62,603058,永吉股份,9.96276,11.81,375620992.0,4884760064.0,4897169920.0,7.99577,52578100.0,111643,111643,0,2/4,1,造纸印刷,20260121,603058,永吉股份,1,9.96276,4884760064.0,7.99577,375620992.0,111643,0
63,603078,江化微,10.017,25.92,43678100.0,9995719680.0,9995719680.0,0.436968,448284000.0,092503,092503,0,3/3,2,电子化学,20260121,603078,江化微,2,10.017,9995719680.0,0.436968,43678100.0,092503,0
64,603090,宏盛股份,10.0012,90.74,242323008.0,9073999872.0,9073999872.0,2.7616,101320000.0,101925,101925,0,1/1,1,通用设备,20260121,603090,宏盛股份,1,10.0012,9073999872.0,2.7616,242323008.0,101925,0
65,603203,快克智能,9.99461,40.83,298976992.0,10172900352.0,10357000192.0,3.07417,25529000.0,134714,134714,0,1/1,1,专用设备,20260121,603203,快克智能,1,9.99461,10172900352.0,3.07417,298976992.0,134714,0
66,603256,宏和科技,10.0,43.12,1504519936.0,37933899776.0,37933899776.0,4.15701,102682000.0,143934,143934,0,1/1,1,玻璃玻纤,20260121,603256,宏和科技,1,10.0,37933899776.0,4.15701,1504519936.0,143934,0
67,603257,中国瑞林,10.0033,65.98,321017984.0,1642899968.0,7917599744.0,20.1481,30813600.0,111148,111627,2,1/1,1,工程咨询,20260121,603257,中国瑞林,1,10.0033,1642899968.0,20.1481,321017984.0,111148,2
68,603311,金海高科,10.0267,16.46,190020000.0,3882650112.0,3882650112.0,5.06075,73426400.0,103128,103128,0,1/1,1,家电行业,20260121,603311,金海高科,1,10.0267,3882650112.0,5.06075,190020000.0,103128,0
69,603313,梦百合,9.97921,10.58,278470016.0,6036810240.0,6036810240.0,4.74921,27663000.0,100018,100018,0,1/1,1,装修建材,20260121,603313,梦百合,1,9.97921,6036810240.0,4.74921,278470016.0,100018,0
70,603360,百傲化学,10.0115,38.13,1423539968.0,26928300032.0,26928300032.0,5.44575,26359200.0,141654,143618,1,1/1,1,农药兽药,20260121,603360,百傲化学,1,10.0115,26928300032.0,5.44575,1423539968.0,141654,1
71,603370,华新精科,9.99375,52.83,479212000.0,1811190016.0,9242609664.0,27.3914,28757600.0,135817,135817,0,1/1,1,电机,20260121,603370,华新精科,1,9.99375,1811190016.0,27.3914,479212000.0,135817,0
72,603608,天创时尚,10.0503,10.95,170246000.0,4595899904.0,4595899904.0,3.73427,76406704.0,093100,093109,1,1/1,1,纺织服装,20260121,603608,天创时尚,1,10.0503,4595899904.0,3.73427,170246000.0,093100,1
73,603655,朗博科技,10.0097,45.28,209040992.0,4799680000.0,4799680000.0,4.49057,37002800.0,144528,144528,0,1/1,1,汽车零部,20260121,603655,朗博科技,1,10.0097,4799680000.0,4.49057,209040992.0,144528,0
74,603773,沃格光电,10.0,39.16,716174976.0,8794579968.0,8797630464.0,8.41979,101721000.0,111305,111305,0,1/1,1,光学光电,20260121,603773,沃格光电,1,10.0,8794579968.0,8.41979,716174976.0,111305,0
75,603991,至正股份,10.0,86.13,256944000.0,6419700224.0,13152900096.0,4.10089,53056100.0,093947,093947,0,1/1,1,塑料制品,20260121,603991,至正股份,1,10.0,6419700224.0,4.10089,256944000.0,093947,0
76,605287,德才股份,9.99496,43.69,280297984.0,6116599808.0,6116599808.0,4.72796,50804500.0,094523,095241,1,3/6,1,装修装饰,20260121,605287,德才股份,1,9.99496,6116599808.0,4.72796,280297984.0,094523,1
