序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
1,000078,海王生物,10.049,4.49,3014640128.0,11792700416.0,11813699584.0,26.9274,22373900.0,144633,144633,0,2/2,2,医药商业,20260114,000078,海王生物,2,10.049,11792700416.0,26.9274,3014640128.0,144633,0
2,000409,云鼎科技,10.0168,13.07,310835008.0,7667850240.0,8861339648.0,4.06699,107253000.0,093015,093015,0,1/1,1,互联网服,20260114,000409,云鼎科技,1,10.0168,7667850240.0,4.06699,310835008.0,093015,0
3,000516,国际医学,9.94671,6.19,2722240000.0,13648100352.0,13858799616.0,20.2416,17813400.0,093918,143836,20,4/8,2,医疗服务,20260114,000516,国际医学,2,9.94671,13648100352.0,20.2416,2722240000.0,093918,20
4,000591,太阳能,10.0,5.06,1994339968.0,19853099008.0,19857700864.0,10.2609,55185900.0,112854,142206,11,1/1,1,电力行业,20260114,000591,太阳能,1,10.0,19853099008.0,10.2609,1994339968.0,112854,11
5,000593,德龙汇能,9.98105,17.41,1239110016.0,6241189888.0,6243769856.0,20.3314,20413000.0,101630,140348,5,3/3,3,燃气,20260114,000593,德龙汇能,3,9.98105,6241189888.0,20.3314,1239110016.0,101630,5
6,000875,吉电股份,10.0813,6.77,1973910016.0,22628100096.0,24556599296.0,8.78585,11398000.0,093557,145054,14,1/1,1,电力行业,20260114,000875,吉电股份,1,10.0813,22628100096.0,8.78585,1973910016.0,093557,14
7,000981,山子高科,10.0971,5.67,12848499712.0,53940699136.0,56685699072.0,24.1398,63685600.0,093833,145230,11,2/3,1,汽车零部,20260114,000981,山子高科,1,10.0971,53940699136.0,24.1398,12848499712.0,093833,11
8,001228,永泰运,10.0037,29.36,153271008.0,2344819968.0,3049459968.0,6.6675,83621000.0,094348,094348,0,1/1,1,物流行业,20260114,001228,永泰运,1,10.0037,2344819968.0,6.6675,153271008.0,094348,0
9,001255,博菲电气,10.0048,45.63,414496992.0,3242289920.0,3944719872.0,12.9691,454136992.0,093354,093545,2,4/7,3,化学原料,20260114,001255,博菲电气,3,10.0048,3242289920.0,12.9691,414496992.0,093354,2
10,001360,南矿集团,10.0218,25.25,227192992.0,2064969984.0,5151000064.0,11.4889,96433904.0,100103,100103,0,1/1,1,专用设备,20260114,001360,南矿集团,1,10.0218,2064969984.0,11.4889,227192992.0,100103,0
11,001400,江顺科技,9.99726,120.48,593504000.0,1807200000.0,7228800000.0,33.9282,54664900.0,101103,131151,4,5/7,1,通用设备,20260114,001400,江顺科技,1,9.99726,1807200000.0,33.9282,593504000.0,101103,4
12,002004,华邦健康,10.101,5.45,917300992.0,10254799872.0,10790599680.0,9.1609,33926200.0,130309,142830,3,1/1,1,化学制药,20260114,002004,华邦健康,1,10.101,10254799872.0,9.1609,917300992.0,130309,3
13,002044,美年健康,9.9865,8.15,2606520064.0,31574999040.0,31901200384.0,8.2573,681190016.0,092500,093400,1,4/4,4,医疗服务,20260114,002044,美年健康,4,9.9865,31574999040.0,8.2573,2606520064.0,092500,1
14,002054,德美化工,9.98752,8.81,359812992.0,3386350080.0,4247439872.0,10.9354,70682304.0,101445,101445,0,1/1,1,化学制品,20260114,002054,德美化工,1,9.98752,3386350080.0,10.9354,359812992.0,101445,0
15,002112,三变科技,10.0114,19.23,235220000.0,5039790080.0,5656139776.0,4.66727,263850000.0,092500,092500,0,3/6,2,电网设备,20260114,002112,三变科技,2,10.0114,5039790080.0,4.66727,235220000.0,092500,0
16,002115,三维通信,9.99439,19.59,148910000.0,14735500288.0,15887299584.0,1.01055,1570950016.0,092500,092500,0,4/4,4,互联网服,20260114,002115,三维通信,4,9.99439,14735500288.0,1.01055,148910000.0,092500,0
