序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
1038,000078,海王生物,9.82906,2.57,174822000.0,6749949952,6761990144,2.63382,35699300.0,100245,100245,0,1/1,1,医药商业,20250527,000078,海王生物,1,9.82906,6749949952,2.63382,174822000.0,100245,0
1039,000561,烽火电子,9.98981,10.79,1286569984.0,6493320192,8090010112,20.3887,48121000.0,093739,101233,7,3/4,1,通信设备,20250527,000561,烽火电子,1,9.98981,6493320192,20.3887,1286569984.0,093739,7
1040,000565,渝三峡Ａ,10.0375,11.73,1238060032.0,5086040064,5086040064,25.4412,36219100.0,133257,135648,3,10/20,1,化学制品,20250527,000565,渝三峡Ａ,1,10.0375,5086040064,25.4412,1238060032.0,133257,3
1041,000639,西王食品,9.93377,3.32,296190016.0,3583699968,3583699968,8.54643,66145100.0,100406,100406,0,1/1,1,食品饮料,20250527,000639,西王食品,1,9.93377,3583699968,8.54643,296190016.0,100406,0
1042,000677,恒天海龙,9.96564,6.4,989132032.0,5529460224,5529460224,19.178,87017600.0,142624,143703,1,1/1,1,化纤行业,20250527,000677,恒天海龙,1,9.96564,5529460224,19.178,989132032.0,142624,1
1043,000903,云内动力,10.0719,4.59,263152992.0,8814000128,8949440512,2.98562,176448000.0,092500,092500,0,3/5,2,汽车零部,20250527,000903,云内动力,2,10.0719,8814000128,2.98562,263152992.0,092500,0
1044,000953,河化股份,9.9865,8.15,527715008.0,2983899904,2983899904,18.714,70922400.0,104603,104603,0,1/1,1,化学制药,20250527,000953,河化股份,1,9.9865,2983899904,18.714,527715008.0,104603,0
1045,001230,劲旅环境,10.0,21.12,92262600.0,1142119936,2819440128,8.13241,28761600.0,093015,093015,0,1/1,1,环保行业,20250527,001230,劲旅环境,1,10.0,1142119936,8.13241,92262600.0,093015,0
1046,001332,锡装股份,10.0054,40.57,151258000.0,1095389952,4462700032,13.8354,80933600.0,092500,093112,1,2/2,2,专用设备,20250527,001332,锡装股份,2,10.0054,1095389952,13.8354,151258000.0,092500,1
1047,002094,青岛金王,10.0245,9.0,2007010048.0,6214080000,6218080256,33.7897,146662000.0,135115,135115,0,1/1,1,美容护理,20250527,002094,青岛金王,1,10.0245,6214080000,33.7897,2007010048.0,135115,0
1048,002103,广博股份,10.0382,11.51,810076992.0,4340140032,6149479936,19.3452,130496000.0,102600,102600,0,1/1,1,家用轻工,20250527,002103,广博股份,1,10.0382,4340140032,19.3452,810076992.0,102600,0
1049,002215,诺 普 信,9.99108,12.33,1850530048.0,9609799680,12394000384,20.0641,119253000.0,141400,141400,0,2/2,2,农药兽药,20250527,002215,诺 普 信,2,9.99108,9609799680,20.0641,1850530048.0,141400,0
1050,002258,利尔化学,9.98099,11.57,717857984.0,9246170112,9261060096,8.03361,33887600.0,135657,142318,1,1/1,1,农药兽药,20250527,002258,利尔化学,1,9.98099,9246170112,8.03361,717857984.0,135657,1
1051,002259,升达林业,10.0737,4.48,142915008.0,3370429952,3370429952,4.37755,54487800.0,093536,093536,0,2/4,1,燃气,20250527,002259,升达林业,1,10.0737,3370429952,4.37755,142915008.0,093536,0
1052,002286,保龄宝,9.99108,12.33,651232000.0,4557259776,4559229952,14.6073,50011700.0,094200,100542,4,1/1,1,食品饮料,20250527,002286,保龄宝,1,9.99108,4557259776,14.6073,651232000.0,094200,4
1053,002366,融发核电,10.0162,6.81,231970000.0,8556519936,14171199488,2.71103,528079008.0,092500,092500,0,3/3,3,电源设备,20250527,002366,融发核电,3,10.0162,8556519936,2.71103,231970000.0,092500,0
1054,002427,尤夫股份,9.95475,9.72,1272819968.0,9571840000,9578409984,13.9718,81490000.0,111903,111903,0,6/11,1,化纤行业,20250527,002427,尤夫股份,1,9.95475,9571840000,13.9718,1272819968.0,111903,0
1055,002437,誉衡药业,9.88593,2.89,560723968.0,6072970240,6490330112,9.38024,72090200.0,094200,094200,0,1/1,1,化学制药,20250527,002437,誉衡药业,1,9.88593,6072970240,9.38024,560723968.0,094200,0
1056,002471,中超控股,10.0386,5.7,2151470080.0,7438479872,7803299840,29.9569,146120000.0,102857,102857,0,11/17,4,电网设备,20250527,002471,中超控股,4,10.0386,7438479872,29.9569,2151470080.0,102857,0
1057,002549,凯美特气,10.039,11.29,1081350016.0,7816739840,7850480128,14.0302,83086496.0,093309,095330,2,2/2,2,化学制品,20250527,002549,凯美特气,2,10.039,7816739840,14.0302,1081350016.0,093309,2
1058,002556,辉隆股份,10.0,5.94,430046016.0,5554429952,5622320128,7.89862,62616100.0,132330,133509,3,1/1,1,化肥行业,20250527,002556,辉隆股份,1,10.0,5554429952,7.89862,430046016.0,132330,3
1059,002574,明牌珠宝,10.0813,6.77,401060000.0,3574560000,3574560000,11.8117,72888496.0,102127,102127,0,1/1,1,珠宝首饰,20250527,002574,明牌珠宝,1,10.0813,3574560000,11.8117,401060000.0,102127,0
1060,002846,英联股份,10.0343,12.83,297568000.0,3297540096,5388519936,9.28248,79784496.0,093221,093221,0,2/3,1,包装材料,20250527,002846,英联股份,1,10.0343,3297540096,9.28248,297568000.0,093221,0
1061,002882,金龙羽,10.0126,26.15,1474630016.0,6454009856,11320299520,24.387,170890000.0,130642,130642,0,4/6,1,电网设备,20250527,002882,金龙羽,1,10.0126,6454009856,24.387,1474630016.0,130642,0
1062,002907,华森制药,9.97877,15.54,134316992.0,4800119808,6489449984,2.87244,91350896.0,094751,094751,0,1/1,1,中药,20250527,002907,华森制药,1,9.97877,4800119808,2.87244,134316992.0,094751,0
1063,003042,中农联合,10.0191,17.24,201644992.0,2184570112,2456359936,9.5441,36021100.0,141000,141000,0,1/1,1,农药兽药,20250527,003042,中农联合,1,10.0191,2184570112,9.5441,201644992.0,141000,0
1064,300464,星徽股份,19.9609,6.13,496924992.0,2178249984,2833390080,24.37,79688496.0,105448,105448,0,1/1,1,互联网服,20250527,300464,星徽股份,1,19.9609,2178249984,24.37,496924992.0,105448,0
1065,300575,中旗股份,20.0675,7.12,491401984.0,2440079872,3309070080,21.4299,48839400.0,140124,140124,0,1/1,1,农药兽药,20250527,300575,中旗股份,1,20.0675,2440079872,21.4299,491401984.0,140124,0
1066,300858,科拓生物,19.9864,17.59,448468992.0,3334249984,4634880000,13.8969,53764900.0,094830,094830,0,1/1,1,食品饮料,20250527,300858,科拓生物,1,19.9864,3334249984,13.8969,448468992.0,094830,0
1067,301137,哈焊华通,20.0061,39.59,1412000000.0,4026370048,7197989888,38.4701,15614300.0,133148,145336,2,3/3,3,通用设备,20250527,301137,哈焊华通,3,20.0061,4026370048,38.4701,1412000000.0,133148,2
1068,301260,格力博,20.0193,24.88,897558976.0,5281299968,12198500352,17.8605,79887000.0,102151,102151,0,1/1,1,专用设备,20250527,301260,格力博,1,20.0193,5281299968,17.8605,897558976.0,102151,0
1069,600172,黄河旋风,10.101,4.36,369076992.0,5564469760,6287920128,6.67798,120368000.0,093119,093119,0,1/1,1,非金属材,20250527,600172,黄河旋风,1,10.101,5564469760,6.67798,369076992.0,093119,0
1070,600189,泉阳泉,9.98632,8.04,343646016.0,5750190080,5750190080,6.05993,41463100.0,093602,093602,0,1/1,1,食品饮料,20250527,600189,泉阳泉,1,9.98632,5750190080,6.05993,343646016.0,093602,0
1071,600192,长城电工,10.068,8.09,428876992.0,3573740032,3573740032,12.0724,23221500.0,093033,103030,6,2/2,2,电网设备,20250527,600192,长城电工,2,10.068,3573740032,12.0724,428876992.0,093033,6
1072,600468,百利电气,10.084,6.55,1350060032.0,7124669952,7124669952,20.0048,51646900.0,130814,131038,2,5/8,2,电网设备,20250527,600468,百利电气,2,10.084,7124669952,20.0048,1350060032.0,130814,2
1073,600530,交大昂立,10.0128,8.57,574657984.0,6641059840,6641059840,8.77009,49194200.0,093611,095559,1,1/1,1,食品饮料,20250527,600530,交大昂立,1,10.0128,6641059840,8.77009,574657984.0,093611,1
1074,600616,金枫酒业,10.0478,6.9,363792000.0,4616130048,4616130048,8.14719,44787200.0,095732,095732,0,1/1,1,酿酒行业,20250527,600616,金枫酒业,1,10.0478,4616130048,8.14719,363792000.0,095732,0
1075,600644,乐山电力,10.0328,16.78,1783500032.0,9034359808,9704219648,20.453,128844000.0,131552,131552,0,3/6,1,电力行业,20250527,600644,乐山电力,1,10.0328,9034359808,20.453,1783500032.0,131552,0
1076,600990,四创电子,10.0,25.63,818684992.0,6894799872,7004420096,12.4219,72963904.0,132101,132101,0,2/4,1,通信设备,20250527,600990,四创电子,1,10.0,6894799872,12.4219,818684992.0,132101,0
1077,601579,会稽山,9.98594,23.46,361697984.0,11248199680,11248199680,3.23858,140804992.0,093027,093436,1,3/5,2,酿酒行业,20250527,601579,会稽山,2,9.98594,11248199680,3.23858,361697984.0,093027,1
1078,601956,东贝集团,10.0139,7.91,932280000.0,4893349888,4918300160,20.0821,23535100.0,134541,144359,2,2/4,1,家电行业,20250527,601956,东贝集团,1,10.0139,4893349888,20.0821,932280000.0,134541,2
1079,603056,德邦股份,9.99296,15.63,673904000.0,15939699712,15939699712,4.25118,64679100.0,093001,134943,5,1/1,1,物流行业,20250527,603056,德邦股份,1,9.99296,15939699712,4.25118,673904000.0,093001,5
1080,603065,宿迁联盛,9.96641,9.82,365864000.0,1931330048,4114259968,20.1972,31815800.0,145020,145020,0,2/2,2,化学原料,20250527,603065,宿迁联盛,2,9.96641,1931330048,20.1972,365864000.0,145020,0
1081,603192,汇得科技,9.99614,28.5,227972992.0,3952000000,4022880000,5.78243,108271000.0,093025,093025,0,5/5,5,化学制品,20250527,603192,汇得科技,5,9.99614,3952000000,5.78243,227972992.0,093025,0
1082,603332,苏州龙杰,10.0167,19.77,827574016.0,4277179904,4277179904,19.6492,41546200.0,094422,102410,6,9/13,3,化纤行业,20250527,603332,苏州龙杰,3,10.0167,4277179904,19.6492,827574016.0,094422,6
1083,603333,尚纬股份,10.0267,8.23,29624100.0,5115169792,5115169792,0.579142,276779008.0,092501,092501,0,4/4,4,电网设备,20250527,603333,尚纬股份,4,10.0267,5115169792,0.579142,29624100.0,092501,0
1084,603390,通达电气,10.0076,14.51,1126240000.0,5074950144,5102759936,22.6535,24254400.0,093937,133601,11,4/5,2,汽车零部,20250527,603390,通达电气,2,10.0076,5074950144,22.6535,1126240000.0,093937,11
1085,603518,锦泓集团,10.0606,9.08,124080000.0,3124000000,3147909888,4.00798,61496200.0,093024,093024,0,1/1,1,纺织服装,20250527,603518,锦泓集团,1,10.0606,3124000000,4.00798,124080000.0,093024,0
1086,603577,汇金通,10.0535,10.29,33443000.0,3489740032,3489740032,0.958324,576328000.0,092503,092503,0,2/2,2,电网设备,20250527,603577,汇金通,2,10.0535,3489740032,0.958324,33443000.0,092503,0
1087,603599,广信股份,10.0186,11.86,388132992.0,10795799552,10795799552,3.68739,53856600.0,134840,134840,0,1/1,1,农药兽药,20250527,603599,广信股份,1,10.0186,10795799552,3.68739,388132992.0,134840,0
1088,603607,京华激光,9.9897,32.04,611822976.0,5719680000,5719680000,10.7016,113275000.0,093000,094948,1,5/6,4,造纸印刷,20250527,603607,京华激光,4,9.9897,5719680000,10.7016,611822976.0,093000,1
1089,603639,海利尔,10.0372,14.8,129298000.0,5030199808,5030499840,2.65617,66899500.0,131839,131839,0,1/1,1,农药兽药,20250527,603639,海利尔,1,10.0372,5030199808,2.65617,129298000.0,131839,0
1090,603681,永冠新材,9.97639,18.63,686185024.0,3560770048,3560770048,20.7005,12378200.0,133734,134337,1,3/3,3,化学制品,20250527,603681,永冠新材,3,9.97639,3560770048,20.7005,686185024.0,133734,1
1091,603693,江苏新能,9.98415,13.88,269468992.0,12373699584,12373699584,2.20895,130092000.0,093204,093204,0,1/1,1,电力行业,20250527,603693,江苏新能,1,9.98415,12373699584,2.20895,269468992.0,093204,0
1092,603697,有友食品,10.0235,14.05,219714000.0,6009070080,6009070080,3.75265,74050400.0,101550,101550,0,1/1,1,食品饮料,20250527,603697,有友食品,1,10.0235,6009070080,3.75265,219714000.0,101550,0
1093,603767,中马传动,10.0066,16.71,605910976.0,5157230080,5157230080,11.9427,16233800.0,095700,145133,2,1/1,1,汽车零部,20250527,603767,中马传动,1,10.0066,5157230080,11.9427,605910976.0,095700,2
1094,603768,常青股份,10.0,13.86,245266000.0,3298070016,3298070016,7.87084,48374100.0,142732,142732,0,1/1,1,汽车零部,20250527,603768,常青股份,1,10.0,3298070016,7.87084,245266000.0,142732,0
1095,603900,莱绅通灵,10.0,13.86,726889984.0,4733309952,4754310144,16.1298,56505600.0,102137,102137,0,5/6,2,珠宝首饰,20250527,603900,莱绅通灵,2,10.0,4733309952,16.1298,726889984.0,102137,0
1096,605033,美邦股份,10.0155,21.31,321032000.0,2881110016,2881110016,12.051,44077600.0,140444,140444,0,2/4,1,农药兽药,20250527,605033,美邦股份,1,10.0155,2881110016,12.051,321032000.0,140444,0
1097,605151,西上海,10.0058,19.13,128852000.0,2574020096,2587840000,5.19102,17540300.0,130009,130009,0,1/1,1,汽车零部,20250527,605151,西上海,1,10.0058,2574020096,5.19102,128852000.0,130009,0
1098,605388,均瑶健康,10.0143,7.69,41293100.0,4617719808,4617719808,0.894232,166236000.0,092501,092501,0,2/2,2,食品饮料,20250527,605388,均瑶健康,2,10.0143,4617719808,0.894232,41293100.0,092501,0
1099,688455,科捷智能,20.0,17.28,225230000.0,2243790080,3125070080,10.2175,22763500.0,093051,094939,2,2/2,2,通用设备,20250527,688455,科捷智能,2,20.0,2243790080,10.2175,225230000.0,093051,2
