序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
573,000420,吉林化纤,10.0,4.51,1187879936.0,11085700096,11089500160,10.9469,169470000.0,093324,093324,0,2/2,2,化纤行业,20250515,000420,吉林化纤,2,10.0,11085700096,10.9469,1187879936.0,093324,0
574,000565,渝三峡Ａ,10.0173,12.74,1875389952.0,5523959808,5523959808,35.0149,19845100.0,103830,145506,8,8/12,2,化学制品,20250515,000565,渝三峡Ａ,2,10.0173,5523959808,35.0149,1875389952.0,103830,8
575,000566,海南海药,9.91903,5.43,390408000.0,6330890240,7044689920,6.40349,71258400.0,104721,104721,0,1/1,1,化学制药,20250515,000566,海南海药,1,9.91903,6330890240,6.40349,390408000.0,104721,0
576,000637,茂化实华,9.92556,4.43,288660000.0,1630300032,2303049984,17.7228,26339100.0,092500,102442,1,2/2,2,石油行业,20250515,000637,茂化实华,2,9.92556,1630300032,17.7228,288660000.0,092500,1
577,000639,西王食品,10.0694,3.17,361168000.0,3421779968,3421789952,10.9367,65408000.0,111930,111930,0,1/1,1,食品饮料,20250515,000639,西王食品,1,10.0694,3421779968,10.9367,361168000.0,111930,0
578,001328,登康口腔,10.0,55.55,365280992.0,2391069952,9564250112,15.9748,4627320.0,131842,145227,5,1/1,1,美容护理,20250515,001328,登康口腔,1,10.0,2391069952,15.9748,365280992.0,131842,5
579,002040,南 京 港,10.0592,9.3,61357900.0,4519240192,4556149760,1.3577,171744000.0,092500,092500,0,3/3,3,航运港口,20250515,002040,南 京 港,3,10.0592,4519240192,1.3577,61357900.0,092500,0
580,002190,成飞集成,10.0135,32.63,1409529984.0,11705299968,11705299968,12.0936,369950016.0,093148,093257,1,7/7,7,汽车零部,20250515,002190,成飞集成,7,10.0135,11705299968,12.0936,1409529984.0,093148,1
581,002365,永安药业,9.99194,13.65,993329984.0,3351899904,4022419968,31.5362,28853700.0,140339,144639,6,2/2,2,化学制药,20250515,002365,永安药业,2,9.99194,3351899904,31.5362,993329984.0,140339,6
582,002427,尤夫股份,9.9872,8.59,1673369984.0,8459060224,8464869888,20.7997,23956500.0,145639,145639,0,9/18,3,化纤行业,20250515,002427,尤夫股份,3,9.9872,8459060224,20.7997,1673369984.0,145639,0
