序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
378,000026,飞亚达,10.0379,11.62,259448000.0,4238619904,4714979840,6.15281,101798000.0,093000,100915,1,1/1,1,珠宝首饰,20250509,000026,飞亚达,1,10.0379,4238619904,6.15281,259448000.0,093000,1
379,000559,万向钱潮,10.0391,8.44,734552000.0,27883900928,27883999232,2.69291,206082000.0,093127,093127,0,2/2,2,汽车零部,20250509,000559,万向钱潮,2,10.0391,27883900928,2.69291,734552000.0,093127,0
380,000576,甘化科工,10.0254,8.67,654750976.0,3761499904,3783749888,17.9246,10976400.0,130027,141957,5,1/1,1,电源设备,20250509,000576,甘化科工,1,10.0254,3761499904,17.9246,654750976.0,130027,5
381,000767,晋控电力,9.92908,3.1,432547008.0,9027959808,9538520064,4.9169,41229900.0,101242,101242,0,1/1,1,电力行业,20250509,000767,晋控电力,1,9.92908,9027959808,4.9169,432547008.0,101242,0
382,000850,华茂股份,9.89848,4.33,430174016.0,4084910080,4086070016,10.6207,17968600.0,093218,135312,9,1/1,1,纺织服装,20250509,000850,华茂股份,1,9.89848,4084910080,10.6207,430174016.0,093218,9
383,000953,河化股份,10.017,6.48,173692992.0,2372470016,2372470016,7.51175,74789600.0,094045,094045,0,1/1,1,化学制药,20250509,000953,河化股份,1,10.017,2372470016,7.51175,173692992.0,094045,0
384,001328,登康口腔,10.0,53.9,179527008.0,2320039936,9280169984,8.09679,137304000.0,134212,134212,0,1/1,1,美容护理,20250509,001328,登康口腔,1,10.0,2320039936,8.09679,179527008.0,134212,0
385,002144,宏达高科,9.99116,12.44,182656000.0,1712290048,2198929920,10.9012,73336096.0,095627,095627,0,1/1,1,纺织服装,20250509,002144,宏达高科,1,9.99116,1712290048,10.9012,182656000.0,095627,0
386,002190,成飞集成,10.0247,22.28,219692000.0,7992489984,7992489984,2.74873,494335008.0,092500,092500,0,3/3,3,汽车零部,20250509,002190,成飞集成,3,10.0247,7992489984,2.74873,219692000.0,092500,0
387,002194,武汉凡谷,10.038,14.47,1751970048.0,7392650240,9887150080,25.0759,178164992.0,132139,132139,0,1/1,1,通信设备,20250509,002194,武汉凡谷,1,10.038,7392650240,25.0759,1751970048.0,132139,0
388,002338,奥普光电,10.0106,51.65,3214479872.0,12396000256,12396000256,26.4274,41252900.0,093724,144512,7,3/3,3,仪器仪表,20250509,002338,奥普光电,3,10.0106,12396000256,26.4274,3214479872.0,093724,7
389,002378,章源钨业,10.0279,7.9,644622016.0,9441210368,9491200000,7.04264,82658600.0,110418,110418,0,1/1,1,小金属,20250509,002378,章源钨业,1,10.0279,9441210368,7.04264,644622016.0,110418,0
390,002598,山东章鼓,9.98099,11.57,742916992.0,3263670016,3610240000,23.7228,51215800.0,144206,144206,0,2/2,2,通用设备,20250509,002598,山东章鼓,2,9.98099,3263670016,23.7228,742916992.0,144206,0
391,002651,利君股份,9.9631,8.94,1403490048.0,5055240192,9239130112,28.0151,19427500.0,093009,145357,15,3/3,3,专用设备,20250509,002651,利君股份,3,9.9631,5055240192,28.0151,1403490048.0,093009,15
