序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
1,000070,特发信息,9.98307991027832,,3335788048.0,17329237614.0,,19.591812133789062,,92500,nan,1,,3,,20260213,000070,特发信息,3,9.98307991027832,17329237614.0,19.591812133789062,3335788048.0,92500,1
2,603757,大元泵业,9.997525215148926,,410966480.0,8292025662.55,,4.956164836883545,,92501,nan,0,,1,,20260213,603757,大元泵业,1,9.997525215148926,8292025662.55,4.956164836883545,410966480.0,92501,0
3,600589,大位科技,10.0,,345188752.0,20491592675.4,,1.6845383644104004,,92502,nan,0,,4,,20260213,600589,大位科技,4,10.0,20491592675.4,1.6845383644104004,345188752.0,92502,0
4,603138,海量数据,10.019454956054688,,1062493856.0,6522315267.0,,16.58243751525879,,92502,nan,2,,2,,20260213,603138,海量数据,2,10.019454956054688,6522315267.0,16.58243751525879,1062493856.0,92502,2
5,002272,川润股份,10.018214225769045,,614521728.0,7003250405.76,,8.775482177734375,,93000,nan,0,,1,,20260213,002272,川润股份,1,10.018214225769045,7003250405.76,8.775482177734375,614521728.0,93000,0
6,600397,江钨装备,9.992313385009766,,705646176.0,14166325911.42,,4.989063262939453,,93000,nan,0,,2,,20260213,600397,江钨装备,2,9.992313385009766,14166325911.42,4.989063262939453,705646176.0,93000,0
7,600821,金开新能,9.966216087341309,,486049408.0,13002185079.03,,3.740684986114502,,93000,nan,0,,1,,20260213,600821,金开新能,1,9.966216087341309,13002185079.03,3.740684986114502,486049408.0,93000,0
8,603950,长源东谷,10.00831699371338,,453249264.0,12840717824.0,,3.549731969833374,,93046,nan,2,,1,,20260213,603950,长源东谷,1,10.00831699371338,12840717824.0,3.549731969833374,453249264.0,93046,2
9,002248,华东数控,9.968603134155272,,895447712.0,4308013356.0,,20.95286750793457,,93224,nan,2,,1,,20260213,002248,华东数控,1,9.968603134155272,4308013356.0,20.95286750793457,895447712.0,93224,2
10,002323,雅博股份,10.084033966064451,,836551472.0,5555400640.88,,15.989706993103027,,93712,nan,0,,4,,20260213,002323,雅博股份,4,10.084033966064451,5555400640.88,15.989706993103027,836551472.0,93712,0
11,603256,宏和科技,9.998498916625977,,1277824800.0,64457633925.0,,2.0301551818847656,,93756,nan,1,,2,,20260213,603256,宏和科技,2,9.998498916625977,64457633925.0,2.0301551818847656,1277824800.0,93756,1
12,601872,招商轮船,9.983360290527344,,1332852272.0,106745398996.44,,1.2652288675308228,,93841,nan,3,,1,,20260213,601872,招商轮船,1,9.983360290527344,106745398996.44,1.2652288675308228,1332852272.0,93841,3
13,605006,山东玻纤,10.032362937927246,,643043744.0,6120182376.0,,10.749950408935549,,94111,nan,0,,2,,20260213,605006,山东玻纤,2,10.032362937927246,6120182376.0,10.749950408935549,643043744.0,94111,0
14,002837,英维克,10.0,,8731754496.0,93053839466.5,,9.467613220214844,,94139,nan,4,,1,,20260213,002837,英维克,1,10.0,93053839466.5,9.467613220214844,8731754496.0,94139,4
15,002378,章源钨业,9.985527992248535,,3155534400.0,36331689617.6,,8.81177806854248,,94142,nan,13,,2,,20260213,002378,章源钨业,2,9.985527992248535,36331689617.6,8.81177806854248,3155534400.0,94142,13
16,603088,宁波精达,10.0,,426551264.0,5587244678.4,,7.79213809967041,,94651,nan,0,,1,,20260213,603088,宁波精达,1,10.0,5587244678.4,7.79213809967041,426551264.0,94651,0
17,000833,粤桂股份,9.990205764770508,,1279685952.0,10190147503.96,,12.76231861114502,,95315,nan,2,,1,,20260213,000833,粤桂股份,1,9.990205764770508,10190147503.96,12.76231861114502,1279685952.0,95315,2
18,002975,博杰股份,10.002649307250977,,685570112.0,8789471109.4,,7.943850517272949,,100021,nan,0,,1,,20260213,002975,博杰股份,1,10.002649307250977,8789471109.4,7.943850517272949,685570112.0,100021,0
19,601231,环旭电子,10.01307201385498,,1896600496.0,100533541682.24,,1.9287586212158203,,100113,nan,0,,1,,20260213,601231,环旭电子,1,10.01307201385498,100533541682.24,1.9287586212158203,1896600496.0,100113,0
20,002520,日发精机,10.0,,793704624.0,4814023547.41,,16.800443649291992,,100636,nan,2,,1,,20260213,002520,日发精机,1,10.0,4814023547.41,16.800443649291992,793704624.0,100636,2
21,000767,晋控电力,10.030394554138184,,982425840.0,10542332098.32,,9.598443031311035,,100751,nan,0,,1,,20260213,000767,晋控电力,1,10.030394554138184,10542332098.32,9.598443031311035,982425840.0,100751,0
22,002824,和胜股份,9.982332229614258,,303806320.0,4709983976.7,,6.638206481933594,,100803,nan,0,,1,,20260213,002824,和胜股份,1,9.982332229614258,4709983976.7,6.638206481933594,303806320.0,100803,0
23,600490,鹏欣资源,10.044642448425291,,1143146944.0,19647246865.96,,5.93217134475708,,100849,nan,1,,1,,20260213,600490,鹏欣资源,1,10.044642448425291,19647246865.96,5.93217134475708,1143146944.0,100849,1
24,603688,石英股份,10.011587142944336,,1583697344.0,25713468378.83,,6.30656099319458,,101114,nan,2,,1,,20260213,603688,石英股份,1,10.011587142944336,25713468378.83,6.30656099319458,1583697344.0,101114,2
25,000533,顺钠股份,9.981684684753418,,1018208320.0,8225677824.0,,12.984615325927734,,101721,nan,0,,1,,20260213,000533,顺钠股份,1,9.981684684753418,8225677824.0,12.984615325927734,1018208320.0,101721,0
26,603191,望变电气,9.99545669555664,,654426624.0,7990205623.47,,8.419001579284668,,102008,nan,1,,1,,20260213,603191,望变电气,1,9.99545669555664,7990205623.47,8.419001579284668,654426624.0,102008,1
27,301317,鑫磊股份,19.99012756347656,,567385280.0,2537805158.46,,23.056697845458984,,103018,nan,0,,1,,20260213,301317,鑫磊股份,1,19.99012756347656,2537805158.46,23.056697845458984,567385280.0,103018,0
28,688158,优刻得-W,20.005327224731445,,4543856384.0,18266599555.4,,25.72762107849121,,103403,nan,3,,1,,20260213,688158,优刻得-W,1,20.005327224731445,18266599555.4,25.72762107849121,4543856384.0,103403,3
29,600026,中远海能,9.982383728027344,,1615505168.0,65082561878.35,,2.523531675338745,,103631,nan,4,,1,,20260213,600026,中远海能,1,9.982383728027344,65082561878.35,2.523531675338745,1615505168.0,103631,4
30,002478,常宝股份,10.019454956054688,,830001424.0,8174007738.780001,,10.344286918640137,,103736,nan,0,,1,,20260213,002478,常宝股份,1,10.019454956054688,8174007738.780001,10.344286918640137,830001424.0,103736,0
31,300277,海联讯,19.97723388671875,,2400663488.0,16176327164.919998,,15.56662368774414,,104421,nan,0,,1,,20260213,300277,海联讯,1,19.97723388671875,16176327164.919998,15.56662368774414,2400663488.0,104421,0
32,002842,翔鹭钨业,9.997143745422363,,3218698224.0,10338483519.59,,31.64263153076172,,104842,nan,1,,2,,20260213,002842,翔鹭钨业,2,9.997143745422363,10338483519.59,31.64263153076172,3218698224.0,104842,1
33,603308,应流股份,10.00490379333496,,1961023424.0,45692362114.89001,,4.429555416107178,,105251,nan,1,,1,,20260213,603308,应流股份,1,10.00490379333496,45692362114.89001,4.429555416107178,1961023424.0,105251,1
34,002364,中恒电气,10.003146171569824,,1733717536.0,19516888487.2,,9.141693115234377,,110812,nan,0,,1,,20260213,002364,中恒电气,1,10.003146171569824,19516888487.2,9.141693115234377,1733717536.0,110812,0
35,601126,四方股份,10.002571105957031,,1327190208.0,35297153412.0,,3.892122983932495,,110826,nan,0,,1,,20260213,601126,四方股份,1,10.002571105957031,35297153412.0,3.892122983932495,1327190208.0,110826,0
36,688480,赛恩斯,19.99513816833496,,439631408.0,9410600390.88,,5.034061908721924,,111103,nan,0,,1,,20260213,688480,赛恩斯,1,19.99513816833496,9410600390.88,5.034061908721924,439631408.0,111103,0
37,002518,科士达,9.994086265563965,,907585664.0,31534835101.2,,2.9616458415985107,,111530,nan,0,,1,,20260213,002518,科士达,1,9.994086265563965,31534835101.2,2.9616458415985107,907585664.0,111530,0
38,600673,东阳光,10.015037536621094,,2664312896.0,109796988969.66,,2.5173909664154053,,111654,nan,0,,1,,20260213,600673,东阳光,1,10.015037536621094,109796988969.66,2.5173909664154053,2664312896.0,111654,0
39,002885,京泉华,10.015060424804688,,985886848.0,6747121620.66,,15.05768871307373,,112127,nan,0,,1,,20260213,002885,京泉华,1,10.015060424804688,6747121620.66,15.05768871307373,985886848.0,112127,0
40,600960,渤海汽车,10.097086906433104,,386904400.0,5389422987.059999,,7.387356758117676,,112913,nan,0,,1,,20260213,600960,渤海汽车,1,10.097086906433104,5389422987.059999,7.387356758117676,386904400.0,112913,0
