date,open,high,low,close,volume,日期,开盘,收盘,最高,最低,成交量
20260318,4648.752,4662.294,4604.516,4658.332,23469070500,20260318,4648.752,4658.332,4662.294,4604.516,23469070500
20260319,4611.44,4634.547,4570.392,4583.251,25413044900,20260319,4611.44,4583.251,4634.547,4570.392,25413044900
