序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
1,000039,中集集团,9.96819,10.37,1253609984.0,23865600000.0,55920398336.0,5.35455,143756000.0,110757,110757,0,1/1,1,通用设备,20260203,000039,中集集团,1,9.96819,23865600000.0,5.35455,1253609984.0,110757,0
2,000533,顺钠股份,9.97831,10.14,960916992.0,6944909824.0,7004870144.0,14.2709,160818000.0,094018,094018,0,2/2,2,电网设备,20260203,000533,顺钠股份,2,9.97831,6944909824.0,14.2709,960916992.0,094018,0
3,000534,万泽股份,10.0144,30.65,921457024.0,15324099584.0,15617699840.0,6.2705,122037000.0,143930,143930,0,1/1,1,生物制品,20260203,000534,万泽股份,1,10.0144,15324099584.0,6.2705,921457024.0,143930,0
4,000547,航天发展,9.98641,32.38,13872199680.0,51455700992.0,51758399488.0,28.1189,396241984.0,111500,135145,3,1/1,1,通信设备,20260203,000547,航天发展,1,9.98641,51455700992.0,28.1189,13872199680.0,111500,3
5,000738,航发控制,9.99575,25.86,1204499968.0,34010699776.0,34010699776.0,3.65158,174512992.0,101633,101633,0,1/1,1,航天航空,20260203,000738,航发控制,1,9.99575,34010699776.0,3.65158,1204499968.0,101633,0
6,000811,冰轮环境,10.0317,17.33,764452992.0,16955599872.0,17199599616.0,4.66843,157846000.0,130203,130203,0,1/1,1,通用设备,20260203,000811,冰轮环境,1,10.0317,16955599872.0,4.66843,764452992.0,130203,0
7,000856,冀东装备,9.96205,11.59,151856992.0,2630929920.0,2630929920.0,5.77198,63332400.0,093000,093000,0,1/1,1,专用设备,20260203,000856,冀东装备,1,9.96205,2630929920.0,5.77198,151856992.0,093000,0
8,000962,东方钽业,10.0051,43.21,1266649984.0,21676900352.0,21815199744.0,5.94154,87018600.0,095506,100106,2,1/1,1,小金属,20260203,000962,东方钽业,1,10.0051,21676900352.0,5.94154,1266649984.0,095506,2
9,000995,皇台酒业,9.98858,19.27,857270016.0,3418650112.0,3418650112.0,25.6976,40950800.0,093315,095745,5,4/4,4,酿酒行业,20260203,000995,皇台酒业,4,9.98858,3418650112.0,25.6976,857270016.0,093315,5
10,001316,润贝航科,9.99805,56.33,288292000.0,6269060096.0,6484449792.0,4.79395,126212000.0,100024,100024,0,2/4,1,贸易行业,20260203,001316,润贝航科,1,9.99805,6269060096.0,4.79395,288292000.0,100024,0
