序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
1,000078,海王生物,9.89305,4.11,927974976.0,10794699776,10813899776,8.77739,119275000.0,093224,093354,1,5/5,5,医药商业,20251202,000078,海王生物,5,9.89305,10794699776,8.77739,927974976.0,093224,1
2,000530,冰山冷热,10.0443,7.45,1149680000.0,4470309888,6281930240,26.677,40271300.0,102430,110245,2,2/2,2,通用设备,20251202,000530,冰山冷热,2,10.0443,4470309888,26.677,1149680000.0,102430,2
3,000547,航天发展,10.0269,16.35,5726850048.0,25969500160,26134999040,22.5354,414068992.0,093439,095306,2,9/13,3,通信设备,20251202,000547,航天发展,3,10.0269,25969500160,22.5354,5726850048.0,093439,2
4,000572,海马汽车,9.95526,9.83,2345390080.0,16143299584,16166800384,15.3376,180240992.0,111512,111512,0,1/1,1,汽车整车,20251202,000572,海马汽车,1,9.95526,16143299584,15.3376,2345390080.0,111512,0
5,000592,平潭发展,10.0264,12.51,3798670080.0,23957800960,24166600704,16.3046,387216000.0,094903,094903,0,16/30,1,农牧饲渔,20251202,000592,平潭发展,1,10.0264,23957800960,16.3046,3798670080.0,094903,0
6,000593,德龙汇能,9.96622,13.02,714912000.0,4667449856,4669380096,15.9474,52985700.0,102939,102939,0,1/1,1,燃气,20251202,000593,德龙汇能,1,9.96622,4667449856,15.9474,714912000.0,102939,0
7,000703,恒逸石化,10.0536,8.21,1040190016.0,29421099008,29577500672,3.54427,10265900.0,093100,145654,35,1/1,1,化纤行业,20251202,000703,恒逸石化,1,10.0536,29421099008,3.54427,1040190016.0,093100,35
8,000735,罗 牛 山,10.0354,9.32,1006819968.0,10726400000,10732099584,10.1156,101526000.0,145130,145300,2,1/1,1,农牧饲渔,20251202,000735,罗 牛 山,1,10.0354,10726400000,10.1156,1006819968.0,145130,2
9,000812,陕西金叶,10.0,5.28,441824992.0,4055889920,4058700032,11.1471,61801300.0,095824,101703,1,1/1,1,包装材料,20251202,000812,陕西金叶,1,10.0,4055889920,11.1471,441824992.0,095824,1
10,000859,国风新材,10.0119,9.23,1321430016.0,8269389824,8269859840,16.4094,82799400.0,093921,094033,1,6/10,2,塑料制品,20251202,000859,国风新材,2,10.0119,8269389824,16.4094,1321430016.0,093921,1
11,002285,世联行,9.86842,3.34,1160099968.0,6599090176,6656050176,18.1687,144356992.0,095957,135945,4,4/8,1,房地产服,20251202,002285,世联行,1,9.86842,6599090176,18.1687,1160099968.0,095957,4
12,002300,太阳电缆,10.0424,7.78,417388000.0,5619259904,5619760128,7.6741,83348000.0,105351,105351,0,1/1,1,电网设备,20251202,002300,太阳电缆,1,10.0424,5619259904,7.6741,417388000.0,105351,0
13,002348,高乐股份,9.97921,5.29,31924100.0,4779689984,5010690048,0.667911,257862000.0,092500,092500,0,2/2,1,家用轻工,20251202,002348,高乐股份,1,9.97921,4779689984,0.667911,31924100.0,092500,0
14,002413,雷科防务,9.96441,9.27,5642429952.0,11986799616,12208499712,49.1702,167718000.0,130406,130406,0,6/7,3,通信设备,20251202,002413,雷科防务,3,9.96441,11986799616,49.1702,5642429952.0,130406,0
15,002474,榕基软件,10.0179,12.3,616265984.0,6528419840,7653060096,9.49547,274384000.0,093006,093006,0,7/12,1,互联网服,20251202,002474,榕基软件,1,10.0179,6528419840,9.49547,616265984.0,093006,0
16,002565,顺灏股份,9.96602,9.71,2277880064.0,10292100096,10292500480,23.0544,120377000.0,095130,100012,2,3/3,3,包装材料,20251202,002565,顺灏股份,3,9.96602,10292100096,23.0544,2277880064.0,095130,2
17,002632,道明光学,10.0146,15.05,105508000.0,8757380096,9400219648,1.20478,548136000.0,092500,092500,0,4/4,4,塑料制品,20251202,002632,道明光学,4,10.0146,8757380096,1.20478,105508000.0,092500,0
18,002686,亿利达,10.0,7.37,142428992.0,3852539904,4173179904,3.77063,270200000.0,094518,094518,0,1/1,1,通用设备,20251202,002686,亿利达,1,10.0,3852539904,3.77063,142428992.0,094518,0
19,002702,海欣食品,10.0503,8.76,1239360000.0,4018599936,4868460032,32.0947,79975000.0,093024,100527,1,5/5,5,食品饮料,20251202,002702,海欣食品,5,10.0503,4018599936,32.0947,1239360000.0,093024,1
20,002792,通宇通讯,10.0153,28.78,145598000.0,9595370496,15107600384,1.51738,678491008.0,092500,092500,0,4/4,4,通信设备,20251202,002792,通宇通讯,4,10.0153,9595370496,1.51738,145598000.0,092500,0
21,002976,瑞玛精密,10.0064,34.41,512654016.0,2244090112,4169509888,23.9763,649569024.0,094903,095109,2,3/3,3,汽车零部,20251202,002976,瑞玛精密,3,10.0064,2244090112,23.9763,512654016.0,094903,2
22,003011,海象新材,10.0219,25.14,175200000.0,1963149952,2581270016,9.20922,58765400.0,100309,100309,0,1/1,1,塑料制品,20251202,003011,海象新材,1,10.0219,1963149952,9.20922,175200000.0,100309,0
23,003018,金富科技,10.0133,24.83,298076000.0,2432819968,6455799808,12.2703,135756000.0,093012,093012,0,9/15,7,塑料制品,20251202,003018,金富科技,7,10.0133,2432819968,12.2703,298076000.0,093012,0
24,300269,联建光电,20.0334,7.19,1034300032.0,3779640064,3948130048,28.3446,53059000.0,093624,095745,1,1/1,1,互联网服,20251202,300269,联建光电,1,20.0334,3779640064,28.3446,1034300032.0,093624,1
25,301136,招标股份,20.0,19.92,827155008.0,5482080256,5482080256,16.8024,56510000.0,102427,102427,0,1/1,1,工程咨询,20251202,301136,招标股份,1,20.0,5482080256,16.8024,827155008.0,102427,0
26,301148,嘉戎技术,20.005,47.57,490204992.0,2800590080,5541770240,18.072,38669400.0,092500,100054,1,2/2,2,环保行业,20251202,301148,嘉戎技术,2,20.005,2800590080,18.072,490204992.0,092500,1
27,301191,菲菱科思,20.0,112.2,1079480064.0,5856659968,7780170240,20.0955,78113600.0,142930,143121,1,1/1,1,通信设备,20251202,301191,菲菱科思,1,20.0,5856659968,20.0955,1079480064.0,142930,1
28,600033,福建高速,10.1036,4.25,670777984.0,11663699968,11663699968,5.99519,88118600.0,133523,133523,0,1/1,1,铁路公路,20251202,600033,福建高速,1,10.1036,11663699968,5.99519,670777984.0,133523,0
29,600272,开开实业,9.99343,16.73,485083008.0,2676800000,4394169856,19.1127,63987100.0,143841,143841,0,1/1,1,医药商业,20251202,600272,开开实业,1,9.99343,2676800000,19.1127,485083008.0,143841,0
30,600340,华夏幸福,10.1695,2.6,1056809984.0,10122699776,10175699968,10.8816,89238600.0,102122,102122,0,1/1,1,房地产开,20251202,600340,华夏幸福,1,10.1695,10122699776,10.8816,1056809984.0,102122,0
31,600408,安泰集团,9.95671,5.08,1110649984.0,5114540032,5114540032,22.4719,66680500.0,101141,101341,2,1/1,1,煤炭行业,20251202,600408,安泰集团,1,9.95671,5114540032,22.4719,1110649984.0,101141,2
32,600724,宁波富达,9.96241,5.85,253654000.0,8452910080,8454660096,3.05125,16888900.0,094413,100049,1,1/1,1,房地产开,20251202,600724,宁波富达,1,9.96241,8452910080,3.05125,253654000.0,094413,1
33,600828,茂业商业,9.93266,6.53,842017984.0,11305799680,11309800448,7.92196,67215504.0,094040,094140,1,5/6,1,商业百货,20251202,600828,茂业商业,1,9.93266,11305799680,7.92196,842017984.0,094040,1
34,600829,人民同泰,10.0326,13.49,582521024.0,7822700032,7822700032,7.7709,87125504.0,101000,101000,0,1/1,1,医药商业,20251202,600829,人民同泰,1,10.0326,7822700032,7.7709,582521024.0,101000,0
35,600981,苏豪汇鸿,10.0295,3.73,381721984.0,8364279808,8364279808,4.61361,65278400.0,093036,093657,1,3/3,3,贸易行业,20251202,600981,苏豪汇鸿,3,10.0295,8364279808,4.61361,381721984.0,093036,1
36,601500,通用股份,10.0939,4.69,502068000.0,7424269824,7453890048,6.97877,58864200.0,134616,134616,0,1/1,1,橡胶制品,20251202,601500,通用股份,1,10.0939,7424269824,6.97877,502068000.0,134616,0
37,603106,恒银科技,10.0412,13.37,381771008.0,6959349760,6959349760,5.57591,86467200.0,093320,093320,0,1/1,1,计算机设,20251202,603106,恒银科技,1,10.0412,6959349760,5.57591,381771008.0,093320,0
38,603113,金能科技,10.0159,6.92,356879008.0,5871560192,5871560192,6.36421,41060700.0,134947,134947,0,2/4,1,化学原料,20251202,603113,金能科技,1,10.0159,5871560192,6.36421,356879008.0,134947,0
39,603122,合富中国,9.98279,25.56,2478139904.0,10174199808,10174199808,25.1272,19456300.0,133039,144203,9,14/23,1,医药商业,20251202,603122,合富中国,1,9.98279,10174199808,25.1272,2478139904.0,133039,9
40,603163,圣晖集成,10.0057,58.27,238636992.0,5826999808,5826999808,4.31835,37603400.0,140149,140149,0,1/1,1,工程建设,20251202,603163,圣晖集成,1,10.0057,5826999808,4.31835,238636992.0,140149,0
41,603216,梦天家居,10.0,33.66,572910016.0,7495750144,7495750144,8.03698,23858200.0,112723,134208,4,7/10,1,装修装饰,20251202,603216,梦天家居,1,10.0,7495750144,8.03698,572910016.0,112723,4
42,603327,福蓉科技,10.0091,12.09,745638976.0,12059700224,12059700224,6.18404,117768000.0,092501,094634,1,2/2,2,消费电子,20251202,603327,福蓉科技,2,10.0091,12059700224,6.18404,745638976.0,092501,1
43,603536,惠发食品,9.98521,14.87,272928000.0,3576709888,3604199936,8.0203,34311300.0,130016,130016,0,1/1,1,食品饮料,20251202,603536,惠发食品,1,9.98521,3576709888,8.0203,272928000.0,130016,0
44,603696,安记食品,10.0,14.63,377831008.0,3440979968,3440979968,11.6504,109960000.0,130011,130011,0,1/1,1,食品饮料,20251202,603696,安记食品,1,10.0,3440979968,11.6504,377831008.0,130011,0
45,603898,好莱客,10.0316,13.93,95834800.0,4337039872,4337039872,2.30014,29199200.0,094322,094322,0,1/1,1,装修建材,20251202,603898,好莱客,1,10.0316,4337039872,2.30014,95834800.0,094322,0
46,603933,睿能科技,9.9921,27.85,1288690048.0,5780120064,5780120064,23.2102,30538000.0,093843,131216,1,4/4,4,半导体,20251202,603933,睿能科技,4,9.9921,5780120064,23.2102,1288690048.0,093843,1
47,605108,同庆楼,10.005,21.88,454120000.0,5688800256,5688800256,8.14787,32160300.0,101519,101519,0,1/1,1,旅游酒店,20251202,605108,同庆楼,1,10.005,5688800256,8.14787,454120000.0,101519,0
