序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
1,000617,中油资本,9.95475,9.72,5610399744.0,122880999424,122880999424,4.73017,117477000.0,134442,142712,4,1/1,1,多元金融,20250819,000617,中油资本,1,9.95475,122880999424,4.73017,5610399744.0,134442,4
2,000799,酒鬼酒,10.0095,57.7,1800739968.0,18746800128,18748399616,9.75705,60223700.0,095824,142942,7,1/1,1,酿酒行业,20250819,000799,酒鬼酒,1,10.0095,18746800128,9.75705,1800739968.0,095824,7
3,001306,夏厦精密,9.99801,110.57,515504992.0,1713840000,6949389824,31.7361,66552100.0,143951,143951,0,1/1,1,通用设备,20250819,001306,夏厦精密,1,9.99801,1713840000,31.7361,515504992.0,143951,0
4,002046,国机精工,10.012,36.81,1761760000.0,19409299456,19740000256,9.2925,93736304.0,094336,095542,3,7/12,2,通用设备,20250819,002046,国机精工,2,10.012,19409299456,9.2925,1761760000.0,094336,3
5,002052,同洲电子,10.006,18.25,2090659968.0,12581300224,13731999744,16.6776,35040000.0,092500,143300,19,6/7,3,家电行业,20250819,002052,同洲电子,3,10.006,12581300224,16.6776,2090659968.0,092500,19
6,002062,宏润建设,9.96979,7.28,648460992.0,8187789824,9007330304,8.18147,60227700.0,111051,112915,1,1/1,1,工程建设,20250819,002062,宏润建设,1,9.96979,8187789824,8.18147,648460992.0,111051,1
7,002131,利欧股份,9.90991,4.88,5264229888.0,28546699264,33046300672,18.8946,519278016.0,095000,095000,0,2/2,2,互联网服,20250819,002131,利欧股份,2,9.90991,28546699264,18.8946,5264229888.0,095000,0
8,002158,汉钟精机,10.0092,23.85,1045500032.0,12726400000,12753200128,8.26577,76518000.0,093018,102703,3,3/3,3,通用设备,20250819,002158,汉钟精机,3,10.0092,12726400000,8.26577,1045500032.0,093018,3
9,002161,远 望 谷,10.0473,9.31,804478976.0,6642310144,6887139840,12.5691,94886000.0,101942,101942,0,1/1,1,电子元件,20250819,002161,远 望 谷,1,10.0473,6642310144,12.5691,804478976.0,101942,0
10,002177,御银股份,9.95608,7.51,1630819968.0,5025769984,5716550144,32.7139,103567000.0,093442,110554,2,1/1,1,计算机设,20250819,002177,御银股份,1,9.95608,5025769984,32.7139,1630819968.0,093442,2
11,002272,川润股份,10.0122,18.02,1724060032.0,6968390144,8737489920,24.9687,177140000.0,092500,100748,2,3/3,3,工程机械,20250819,002272,川润股份,3,10.0122,6968390144,24.9687,1724060032.0,092500,2
12,002283,天润工业,10.0787,6.99,842524032.0,7014649856,7964810240,12.3554,18305600.0,130948,135551,6,1/1,1,汽车零部,20250819,002283,天润工业,1,10.0787,7014649856,12.3554,842524032.0,130948,6
13,002298,中电鑫龙,9.99116,12.44,2436920064.0,8131599872,9206979584,30.2913,81799000.0,093130,095330,3,4/6,1,电网设备,20250819,002298,中电鑫龙,1,9.99116,8131599872,30.2913,2436920064.0,093130,3
14,002343,慈文传媒,10.0,9.57,1174899968.0,4545269760,4545269760,26.7916,79939000.0,103603,103603,0,2/2,2,文化传媒,20250819,002343,慈文传媒,2,10.0,4545269760,26.7916,1174899968.0,103603,0
15,002364,中恒电气,10.0,24.97,3473159936.0,13935899648,14072200192,25.5885,29010100.0,093230,144733,3,4/7,3,电源设备,20250819,002364,中恒电气,3,10.0,13935899648,25.5885,3473159936.0,093230,3
16,002382,蓝帆医疗,9.95106,6.74,495272992.0,6737950208,6788049920,7.5563,19845500.0,132533,143136,1,1/1,1,医疗器械,20250819,002382,蓝帆医疗,1,9.95106,6737950208,7.5563,495272992.0,132533,1
17,002397,梦洁股份,10.0,3.96,297015008.0,2426040064,2961210112,12.2961,27435700.0,093130,101448,11,1/1,1,纺织服装,20250819,002397,梦洁股份,1,10.0,2426040064,12.2961,297015008.0,093130,11
18,002421,达实智能,10.1449,3.8,988128000.0,7625430016,8058209792,13.1432,54849200.0,094903,100951,2,1/1,1,软件开发,20250819,002421,达实智能,1,10.1449,7625430016,13.1432,988128000.0,094903,2
19,002428,云南锗业,10.0128,25.82,2776160000.0,16861400064,16863599616,17.227,218984000.0,141721,144121,2,1/1,1,小金属,20250819,002428,云南锗业,1,10.0128,16861400064,17.227,2776160000.0,141721,2
20,002445,中南文化,10.0,2.64,887696000.0,6247249920,6274240000,14.5101,12863400.0,130936,142839,10,1/1,1,通用设备,20250819,002445,中南文化,1,10.0,6247249920,14.5101,887696000.0,130936,10
21,002510,天汽模,9.98553,7.6,1510130048.0,7636839936,7715049984,20.5859,60181400.0,112139,130551,1,1/1,1,汽车零部,20250819,002510,天汽模,1,9.98553,7636839936,20.5859,1510130048.0,112139,1
22,002518,科士达,10.0098,33.74,666585984.0,19069800448,19644299264,3.50572,209204992.0,093030,093030,0,2/3,1,电源设备,20250819,002518,科士达,1,10.0098,19069800448,3.50572,666585984.0,093030,0
23,002553,南方精工,10.011,30.0,1550220032.0,7523999744,10439999488,21.7771,160916992.0,105409,105409,0,1/1,1,汽车零部,20250819,002553,南方精工,1,10.011,7523999744,21.7771,1550220032.0,105409,0
24,002600,领益智造,9.97305,12.24,7297419776.0,84452196352,85780103168,9.03609,187231008.0,131112,135545,5,2/2,2,消费电子,20250819,002600,领益智造,2,9.97305,84452196352,9.03609,7297419776.0,131112,5
25,002645,华宏科技,9.99391,18.05,1752899968.0,9258710016,10498299904,19.1365,59188800.0,093621,143039,9,3/3,3,环保行业,20250819,002645,华宏科技,3,9.99391,9258710016,19.1365,1752899968.0,093621,9
26,002657,中科金财,10.0129,42.74,3022919936.0,14375900160,14533799936,21.3836,59210200.0,094515,141403,6,3/4,2,互联网服,20250819,002657,中科金财,2,10.0129,14375900160,21.3836,3022919936.0,094515,6
27,002820,桂发祥,9.98613,15.86,544606976.0,3185769984,3185769984,17.769,65152200.0,100948,100948,0,4/7,1,食品饮料,20250819,002820,桂发祥,1,9.98613,3185769984,17.769,544606976.0,100948,0
28,002871,伟隆股份,9.97409,16.98,156323008.0,2602919936,4276480000,6.08266,45468400.0,093039,093039,0,3/4,2,通用设备,20250819,002871,伟隆股份,2,9.97409,2602919936,6.08266,156323008.0,093039,0
29,002873,新天药业,9.99276,15.19,437619008.0,3625380096,3707940096,12.2725,42478500.0,093203,094221,1,3/3,3,中药,20250819,002873,新天药业,3,9.99276,3625380096,12.2725,437619008.0,093203,1
30,003019,宸展光电,10.0028,39.59,287300992.0,6746910208,6980780032,4.25826,82962400.0,092500,092500,0,1/1,1,光学光电,20250819,003019,宸展光电,1,10.0028,6746910208,4.25826,287300992.0,092500,0
