序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
1,000617,中油资本,10.0276,11.96,8109130240.0,151199006720,151199006720,5.75622,192180000.0,132530,132530,0,3/4,2,多元金融,20250822,000617,中油资本,2,10.0276,151199006720,5.75622,8109130240.0,132530,0
2,000628,高新发展,10.009,61.33,1354320000.0,11790000128,21605300224,11.8099,122598000.0,102112,102112,0,1/1,1,工程建设,20250822,000628,高新发展,1,10.009,11790000128,11.8099,1354320000.0,102112,0
3,000676,智度股份,10.0101,10.88,1367990016.0,13758100480,13766299648,10.173,145488992.0,095551,095551,0,1/1,1,互联网服,20250822,000676,智度股份,1,10.0101,13758100480,10.173,1367990016.0,095551,0
4,000710,贝瑞基因,10.0348,15.79,1153420032.0,5161419776,5582099968,22.9423,24087600.0,130212,133112,1,1/1,1,医疗器械,20250822,000710,贝瑞基因,1,10.0348,5161419776,22.9423,1153420032.0,130212,1
5,000818,航锦科技,10.0042,26.39,2231820032.0,17370200064,17417400320,13.2435,172940000.0,100712,100712,0,1/1,1,化学原料,20250822,000818,航锦科技,1,10.0042,17370200064,13.2435,2231820032.0,100712,0
6,000877,天山股份,10.0334,6.58,1192610048.0,46786998272,46786998272,2.62328,59834600.0,110245,112600,9,1/1,1,水泥建材,20250822,000877,天山股份,1,10.0334,46786998272,2.62328,1192610048.0,110245,9
7,001298,好上好,9.99432,38.74,1630930048.0,5969249792,11499400192,28.5672,102518000.0,103312,103312,0,1/1,1,电子元件,20250822,001298,好上好,1,9.99432,5969249792,28.5672,1630930048.0,103312,0
8,001317,三羊马,10.0,51.48,371961984.0,1513010048,4121029888,25.4992,141524000.0,104824,104824,0,1/1,1,物流行业,20250822,001317,三羊马,1,10.0,1513010048,25.4992,371961984.0,104824,0
9,002080,中材科技,10.0062,35.29,2052620032.0,59221000192,59221000192,3.57022,168176992.0,110103,110103,0,1/1,1,玻璃玻纤,20250822,002080,中材科技,1,10.0062,59221000192,3.57022,2052620032.0,110103,0
10,002109,兴化股份,9.9723,3.97,429787008.0,5066789888,5066789888,8.72296,20689300.0,112045,142057,4,1/1,1,化学原料,20250822,002109,兴化股份,1,9.9723,5066789888,8.72296,429787008.0,112045,4
11,002177,御银股份,10.011,10.0,2312399872.0,6749190144,7611910144,34.8315,111468000.0,093203,102054,4,4/4,4,计算机设,20250822,002177,御银股份,4,10.011,6749190144,34.8315,2312399872.0,093203,4
12,002190,成飞集成,10.0113,48.79,4551819776.0,17502400512,17502400512,27.0742,132178000.0,093203,104242,1,3/3,3,汽车零部,20250822,002190,成飞集成,3,10.0113,17502400512,27.0742,4551819776.0,093203,1
13,002212,天融信,9.9675,10.15,1008689984.0,11843500032,11971500032,8.51692,171859008.0,093000,093000,0,2/2,2,软件开发,20250822,002212,天融信,2,9.9675,11843500032,8.51692,1008689984.0,093000,0
14,002217,合力泰,10.0358,3.07,556896000.0,17438599168,22961799168,3.25935,149488992.0,093627,093627,0,2/3,1,光学光电,20250822,002217,合力泰,1,10.0358,17438599168,3.25935,556896000.0,093627,0
15,002272,川润股份,10.029,18.98,2282240000.0,7335629824,9202969600,33.0631,267771008.0,094821,094821,0,4/6,1,工程机械,20250822,002272,川润股份,1,10.029,7335629824,33.0631,2282240000.0,094821,0
16,002290,禾盛新材,10.0,32.89,475215008.0,8136670208,8160410112,5.99687,69174896.0,111424,112539,1,1/1,1,家电行业,20250822,002290,禾盛新材,1,10.0,8136670208,5.99687,475215008.0,111424,1
17,002378,章源钨业,10.0452,12.16,1627629952.0,14532299776,14609200128,11.3606,75257696.0,093236,103730,4,1/1,1,小金属,20250822,002378,章源钨业,1,10.0452,14532299776,11.3606,1627629952.0,093236,4
18,002402,和而泰,10.0152,36.14,6237510144.0,29122799616,33422499840,21.7187,136822000.0,093924,140757,8,1/1,1,消费电子,20250822,002402,和而泰,1,10.0152,29122799616,21.7187,6237510144.0,093924,8
19,002568,百润股份,10.0,28.27,684360000.0,20432400384,29665699840,3.38688,129591000.0,094415,094415,0,1/1,1,酿酒行业,20250822,002568,百润股份,1,10.0,20432400384,3.38688,684360000.0,094415,0
20,002575,群兴玩具,10.0354,9.32,1167180032.0,5389740032,5745780224,21.7986,31775600.0,093000,111918,7,2/3,1,房地产服,20250822,002575,群兴玩具,1,10.0354,5389740032,21.7986,1167180032.0,093000,7
21,002622,皓宸医疗,9.92167,4.21,584982016.0,3536300032,3536399872,17.1717,73089600.0,133312,133312,0,2/3,1,医疗服务,20250822,002622,皓宸医疗,1,9.92167,3536300032,17.1717,584982016.0,133312,0
22,002685,华东重机,9.94898,8.62,1226620032.0,8684760064,8686289920,14.548,125010000.0,110636,110636,0,1/1,1,通用设备,20250822,002685,华东重机,1,9.94898,8684760064,14.548,1226620032.0,110636,0
23,002692,远程股份,9.94152,5.64,365951008.0,4048760064,4050340096,9.33286,64397600.0,101727,101727,0,1/1,1,电网设备,20250822,002692,远程股份,1,9.94152,4048760064,9.33286,365951008.0,101727,0
24,002838,道恩股份,9.99231,28.62,887331008.0,12038500352,13691799552,7.68868,67981104.0,130924,130924,0,2/2,2,塑料制品,20250822,002838,道恩股份,2,9.99231,12038500352,7.68868,887331008.0,130924,0
25,002871,伟隆股份,10.0299,18.43,548534976.0,2825200128,4641670144,20.3197,107059000.0,130103,130103,0,4/7,1,通用设备,20250822,002871,伟隆股份,1,10.0299,2825200128,20.3197,548534976.0,130103,0
26,002993,奥海科技,10.0042,52.45,651665024.0,12506500096,14478300160,5.46455,61103700.0,130445,130445,0,1/1,1,消费电子,20250822,002993,奥海科技,1,10.0042,12506500096,5.46455,651665024.0,130445,0
27,300066,三川智慧,20.0569,8.44,1647619968.0,8489880064,8777879552,20.1972,178800000.0,094221,094221,0,1/1,1,仪器仪表,20250822,300066,三川智慧,1,20.0569,8489880064,20.1972,1647619968.0,094221,0
28,300113,顺网科技,20.0,27.24,2238749952.0,14115800064,18620299264,16.7249,96369904.0,102048,103657,2,1/1,1,游戏,20250822,300113,顺网科技,1,20.0,14115800064,16.7249,2238749952.0,102048,2
29,300192,科德教育,20.0111,21.59,385556000.0,6976500224,7106200064,5.52649,326956992.0,092500,092500,0,1/1,1,教育,20250822,300192,科德教育,1,20.0111,6976500224,5.52649,385556000.0,092500,0
30,300418,昆仑万维,20.0108,44.38,9046689792.0,55674298368,55712698368,17.288,196596992.0,132803,132803,0,1/1,1,互联网服,20250822,300418,昆仑万维,1,20.0108,55674298368,17.288,9046689792.0,132803,0
31,300767,震安科技,19.9811,25.34,1167079936.0,6073930240,7001209856,20.7787,8888110.0,135018,145457,5,1/1,1,橡胶制品,20250822,300767,震安科技,1,19.9811,6073930240,20.7787,1167079936.0,135018,5
32,301259,艾布鲁,19.9907,51.62,1798400000.0,5103719936,8052720128,37.7936,158134000.0,141909,141909,0,1/1,1,环保行业,20250822,301259,艾布鲁,1,19.9907,5103719936,37.7936,1798400000.0,141909,0
33,301377,鼎泰高科,19.9929,68.06,838820992.0,4833889792,27904600064,18.3094,113606000.0,112224,112224,0,1/1,1,通用设备,20250822,301377,鼎泰高科,1,19.9929,4833889792,18.3094,838820992.0,112224,0
34,600058,五矿发展,10.0239,9.22,238890000.0,9883020288,9883020288,2.48711,44876400.0,095125,095125,0,1/1,1,贸易行业,20250822,600058,五矿发展,1,10.0239,9883020288,2.48711,238890000.0,095125,0
35,600246,万通发展,10.0474,11.61,112004000.0,21947699200,21947699200,0.51032,373588000.0,092502,092502,0,6/11,2,房地产开,20250822,600246,万通发展,2,10.0474,21947699200,0.51032,112004000.0,092502,0
36,600284,浦东建设,10.0391,8.44,627934016.0,8188959744,8188959744,7.89546,71623904.0,132356,132356,0,1/1,1,工程建设,20250822,600284,浦东建设,1,10.0391,8188959744,7.89546,627934016.0,132356,0
37,600315,上海家化,10.0,25.74,530814016.0,17303099392,17303099392,3.10606,67685600.0,094319,094319,0,1/1,1,美容护理,20250822,600315,上海家化,1,10.0,17303099392,3.10606,530814016.0,094319,0
38,600353,旭光电子,10.0266,16.57,1411640064.0,13733399552,13752699904,10.5456,44554700.0,105122,130013,2,1/1,1,电子元件,20250822,600353,旭光电子,1,10.0266,13733399552,10.5456,1411640064.0,105122,2
39,600425,青松建化,9.9768,4.74,920230976.0,6535459840,7606300160,14.5493,13527000.0,130258,140022,5,1/1,1,水泥建材,20250822,600425,青松建化,1,9.9768,6535459840,14.5493,920230976.0,130258,5
40,600475,华光环能,10.017,25.92,444828000.0,24439599104,24778600448,1.86756,64643600.0,093729,093729,0,2/2,2,电源设备,20250822,600475,华光环能,2,10.017,24439599104,1.86756,444828000.0,093729,0
41,600490,鹏欣资源,10.058,5.69,1101340032.0,11338000384,12591299584,10.0079,20375300.0,135410,144813,3,1/1,1,有色金属,20250822,600490,鹏欣资源,1,10.058,11338000384,10.0079,1101340032.0,135410,3
42,600601,方正科技,10.0418,7.89,2065369984.0,32903600128,33719799808,6.42528,172091008.0,094754,095245,2,3/6,1,电子元件,20250822,600601,方正科技,1,10.0418,32903600128,6.42528,2065369984.0,094754,2
43,600637,东方明珠,9.97653,9.37,1063289984.0,31501000704,31501000704,3.40324,88086896.0,093307,093501,1,1/1,1,文化传媒,20250822,600637,东方明珠,1,9.97653,31501000704,3.40324,1063289984.0,093307,1
44,600728,佳都科技,10.0,6.82,370344000.0,14544300032,14544300032,2.54631,191815008.0,092503,092503,0,1/1,1,软件开发,20250822,600728,佳都科技,1,10.0,14544300032,2.54631,370344000.0,092503,0
45,600797,浙大网新,10.0368,11.95,2058050048.0,12278899712,12278899712,17.6397,272433984.0,145433,145433,0,1/1,1,互联网服,20250822,600797,浙大网新,1,10.0368,12278899712,17.6397,2058050048.0,145433,0
46,600979,广安爱众,9.94036,5.53,1000449984.0,6814400000,6976960000,15.097,41984100.0,130028,130028,0,1/1,1,电力行业,20250822,600979,广安爱众,1,9.94036,6814400000,15.097,1000449984.0,130028,0
47,601059,信达证券,9.98327,19.72,2790309888.0,13638400000,63951998976,20.8802,125480000.0,105059,110923,5,1/1,1,证券,20250822,601059,信达证券,1,9.98327,13638400000,20.8802,2790309888.0,105059,5
48,601208,东材科技,9.99426,19.15,1590109952.0,17351700480,17351700480,9.41782,117695000.0,131254,131254,0,1/1,1,塑料制品,20250822,601208,东材科技,1,9.99426,17351700480,9.41782,1590109952.0,131254,0
49,601788,光大证券,10.0053,20.78,4365329920.0,81181196288,95812198400,5.53883,178822000.0,134247,140226,4,1/1,1,证券,20250822,601788,光大证券,1,10.0053,81181196288,5.53883,4365329920.0,134247,4
50,603019,中科曙光,10.0,82.83,10500200448.0,121156001792,121189998592,8.88076,776883968.0,102453,102453,0,1/1,1,计算机设,20250822,603019,中科曙光,1,10.0,121156001792,8.88076,10500200448.0,102453,0
51,603031,安孚科技,10.0139,39.55,553187968.0,8349799936,8349799936,6.75935,5347240.0,094657,103803,2,1/1,1,电池,20250822,603031,安孚科技,1,10.0139,8349799936,6.75935,553187968.0,094657,2
52,603101,汇嘉时代,9.99039,11.45,167926000.0,5386080256,5386080256,3.16126,109888000.0,093028,093028,0,3/3,3,商业百货,20250822,603101,汇嘉时代,3,9.99039,5386080256,3.16126,167926000.0,093028,0
53,603106,恒银科技,10.0086,12.86,541022976.0,6693890048,6693890048,8.23054,86849400.0,093712,093712,0,1/1,1,计算机设,20250822,603106,恒银科技,1,10.0086,6693890048,8.23054,541022976.0,093712,0
54,603171,税友股份,10.0092,60.01,398540992.0,24357500928,24384800768,1.71876,41857000.0,140425,140425,0,1/1,1,互联网服,20250822,603171,税友股份,1,10.0092,24357500928,1.71876,398540992.0,140425,0
55,603227,雪峰科技,10.0,9.79,1027609984.0,9536199680,10491899904,10.9906,13588600.0,105034,133243,5,1/1,1,化学制品,20250822,603227,雪峰科技,1,10.0,9536199680,10.9906,1027609984.0,105034,5
56,603256,宏和科技,9.99457,40.5,557715968.0,35628998656,35628998656,1.60644,108285000.0,093629,093629,0,4/8,1,玻璃玻纤,20250822,603256,宏和科技,1,9.99457,35628998656,1.60644,557715968.0,093629,0
57,603626,科森科技,10.0216,15.26,2843620096.0,8467460096,8467460096,34.1827,42963900.0,093618,130000,25,6/6,6,消费电子,20250822,603626,科森科技,6,10.0216,8467460096,34.1827,2843620096.0,093618,25
58,603716,塞力医疗,10.0175,31.52,1861309952.0,6020890112,6020890112,32.1572,23488700.0,141704,142801,3,1/1,1,医药商业,20250822,603716,塞力医疗,1,10.0175,6020890112,32.1572,1861309952.0,141704,3
59,603986,兆易创新,10.0029,150.88,11210999808.0,100140998656,100189003776,11.7639,169266000.0,135124,141648,4,1/1,1,半导体,20250822,603986,兆易创新,1,10.0029,100140998656,11.7639,11210999808.0,135124,4
60,605028,世茂能源,10.0149,29.55,42406900.0,4728000000,4728000000,0.896931,537267008.0,092502,092502,0,4/4,4,电力行业,20250822,605028,世茂能源,4,10.0149,4728000000,0.896931,42406900.0,092502,0
61,605133,嵘泰股份,10.0057,38.59,452424992.0,9276810240,10913500160,5.06223,76090304.0,111430,111430,0,1/1,1,汽车零部,20250822,605133,嵘泰股份,1,10.0057,9276810240,5.06223,452424992.0,111430,0
62,605255,天普股份,9.98499,29.3,11069500.0,3928539904,3928539904,0.281772,1316659968.0,092501,092501,0,1/1,1,汽车零部,20250822,605255,天普股份,1,9.98499,3928539904,0.281772,11069500.0,092501,0
63,605303,园林股份,9.98902,20.04,48857500.0,3231200000,3231200000,1.51206,430665984.0,092503,092503,0,5/5,5,工程建设,20250822,605303,园林股份,5,9.98902,3231200000,1.51206,48857500.0,092503,0
64,688041,海光信息,20.0,186.06,13310000128.0,432466001920,432466001920,3.23338,481399008.0,130505,132634,1,1/1,1,半导体,20250822,688041,海光信息,1,20.0,432466001920,3.23338,13310000128.0,130505,1
65,688082,盛美上海,19.9983,142.21,1474940032.0,62018899968,62755999744,2.52826,86244096.0,105546,130643,2,1/1,1,半导体,20250822,688082,盛美上海,1,19.9983,62018899968,2.52826,1474940032.0,105546,2
66,688227,品高股份,19.9939,39.43,392958016.0,2527340032,4457769984,16.4326,56211600.0,101220,101220,0,1/1,1,软件开发,20250822,688227,品高股份,1,19.9939,2527340032,16.4326,392958016.0,101220,0
67,688256,寒武纪-U,20.0,1243.2,16488699904.0,520093007872,520093007872,3.37423,345608000.0,143552,143552,0,1/1,1,半导体,20250822,688256,寒武纪-U,1,20.0,520093007872,3.37423,16488699904.0,143552,0
68,688343,云天励飞-U,19.997,79.09,1814770048.0,20866299904,28379600896,9.07588,164135008.0,093801,093801,0,1/1,1,软件开发,20250822,688343,云天励飞-U,1,19.997,20866299904,9.07588,1814770048.0,093801,0
69,688709,成都华微,20.0,47.04,1174419968.0,10251100160,29957300224,12.6615,57691100.0,145259,145259,0,1/1,1,半导体,20250822,688709,成都华微,1,20.0,10251100160,12.6615,1174419968.0,145259,0
