序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
1,000014,沙河股份,10.0179,18.45,434068992.0,4465750016,4465750016,10.3295,25572700.0,144136,144524,3,1/1,1,房地产开,20250919,000014,沙河股份,1,10.0179,4465750016,10.3295,434068992.0,144136,3
2,000978,桂林旅游,10.0287,7.68,456430016.0,3595150080,3595239936,13.4136,22837200.0,132212,132212,0,1/1,1,旅游酒店,20250919,000978,桂林旅游,1,10.0287,3595150080,13.4136,456430016.0,132212,0
3,001221,悍高集团,9.99821,61.28,627507008.0,2140179968,24512600064,30.7285,28245100.0,141039,143527,3,1/1,1,家用轻工,20250919,001221,悍高集团,1,9.99821,2140179968,30.7285,627507008.0,141039,3
4,001234,泰慕士,10.0,40.15,61419200.0,3674550016,4392960000,1.67148,488003008.0,092500,092500,0,5/5,5,纺织服装,20250919,001234,泰慕士,5,10.0,3674550016,1.67148,61419200.0,092500,0
5,001309,德明利,10.0008,141.01,2864620032.0,22529900544,31993200640,12.8279,98372496.0,093409,134121,10,1/1,1,半导体,20250919,001309,德明利,1,10.0008,22529900544,12.8279,2864620032.0,093409,10
6,001330,博纳影业,10.0352,6.25,403655008.0,6659290112,8590740480,6.28722,80155600.0,105006,105006,0,1/1,1,文化传媒,20250919,001330,博纳影业,1,10.0352,6659290112,6.28722,403655008.0,105006,0
7,002052,同洲电子,9.98573,15.42,896342016.0,10630299648,11602599936,8.8079,134284992.0,135257,135257,0,1/1,1,家电行业,20250919,002052,同洲电子,1,9.98573,10630299648,8.8079,896342016.0,135257,0
8,002059,云南旅游,10.0299,7.35,131256000.0,7225390080,7441399808,1.8166,239796000.0,092500,092500,0,3/3,3,旅游酒店,20250919,002059,云南旅游,3,10.0299,7225390080,1.8166,131256000.0,092500,0
9,002097,山河智能,10.0,15.84,4040219904.0,16991599616,17021899776,24.2447,70397696.0,100557,145509,3,1/1,1,工程机械,20250919,002097,山河智能,1,10.0,16991599616,24.2447,4040219904.0,100557,3
10,002154,报 喜 鸟,10.1176,4.68,1448450048.0,5521339904,6829680128,27.3894,40786300.0,105648,145551,1,2/4,1,纺织服装,20250919,002154,报 喜 鸟,1,10.1176,5521339904,27.3894,1448450048.0,105648,1
