序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
1,000514,渝 开 发,9.98279,6.39,703062016.0,5391699968,5391699968,13.1531,56202300.0,093157,094827,3,2/2,2,房地产开,20251107,000514,渝 开 发,2,9.98279,5391699968,13.1531,703062016.0,093157,3
2,000545,金浦钛业,9.93151,3.21,425036000.0,3163140096,3167729920,13.8421,9491470.0,112421,112421,0,1/1,1,化学原料,20251107,000545,金浦钛业,1,9.93151,3163140096,13.8421,425036000.0,112421,0
3,000572,海马汽车,10.0,9.9,4523350016.0,16258299904,16281900032,28.1363,224448000.0,092500,095339,3,5/6,1,汽车整车,20251107,000572,海马汽车,1,10.0,16258299904,28.1363,4523350016.0,092500,3
4,000632,三木集团,10.0223,4.94,569147008.0,2299480064,2299670016,25.4833,36811800.0,093254,132200,1,1/1,1,综合行业,20251107,000632,三木集团,1,10.0223,2299480064,25.4833,569147008.0,093254,1
5,000753,漳州发展,9.98902,10.02,1228610048.0,9934640128,9934640128,13.1998,200264992.0,135630,135630,0,5/10,1,汽车服务,20251107,000753,漳州发展,1,9.98902,9934640128,13.1998,1228610048.0,135630,0
6,000803,山高环能,10.0,7.59,183443008.0,3489789952,3539190016,5.38859,44353700.0,095154,095154,0,1/1,1,综合行业,20251107,000803,山高环能,1,10.0,3489789952,5.38859,183443008.0,095154,0
7,000912,泸天化,9.93228,4.87,216092992.0,7636160000,7636160000,2.87286,430348000.0,095315,095315,0,1/1,1,化肥行业,20251107,000912,泸天化,1,9.93228,7636160000,2.87286,216092992.0,095315,0
8,001209,洪兴股份,10.0167,26.36,328449984.0,2533050112,3466939904,13.2086,523431008.0,093115,093421,3,3/3,3,纺织服装,20251107,001209,洪兴股份,3,10.0167,2533050112,13.2086,328449984.0,093115,3
9,002083,孚日股份,9.96933,7.17,589720000.0,6785149952,6787400192,8.80018,102503000.0,093118,093342,1,2/2,2,纺织服装,20251107,002083,孚日股份,2,9.96933,6785149952,8.80018,589720000.0,093118,1
10,002091,江苏国泰,10.0108,10.22,550529984.0,16323999744,16634500096,3.44535,127839000.0,093906,093906,0,1/1,1,贸易行业,20251107,002091,江苏国泰,1,10.0108,16323999744,3.44535,550529984.0,093906,0
11,002119,康强电子,10.0209,21.08,1475480064.0,7910989824,7910989824,19.876,263220000.0,144424,144424,0,1/1,1,半导体,20251107,002119,康强电子,1,10.0209,7910989824,19.876,1475480064.0,144424,0
12,002136,安 纳 达,9.98452,14.21,874664000.0,3047419904,3055429888,29.5345,3597970.0,111433,143615,12,1/1,1,化学原料,20251107,002136,安 纳 达,1,9.98452,3047419904,29.5345,874664000.0,111433,12
13,002196,方正电机,9.97662,14.11,1409840000.0,6889710080,6996749824,20.4745,124624000.0,092500,101333,2,2/2,2,电机,20251107,002196,方正电机,2,9.97662,6889710080,20.4745,1409840000.0,092500,2
14,002250,联化科技,10.0086,12.86,1104349952.0,11656800256,11719700480,9.76746,145159008.0,100433,100433,0,1/1,1,农药兽药,20251107,002250,联化科技,1,10.0086,11656800256,9.76746,1104349952.0,100433,0
15,002255,海陆重工,10.023,14.38,2306800128.0,9174039552,11948099584,25.6011,367175008.0,093130,093509,1,5/5,5,电源设备,20251107,002255,海陆重工,5,10.023,9174039552,25.6011,2306800128.0,093130,1
16,002326,永太科技,10.0261,21.07,2924059904.0,17027900416,19492399104,17.6676,74097200.0,130133,141748,8,1/1,1,化学制品,20251107,002326,永太科技,1,10.0261,17027900416,17.6676,2924059904.0,130133,8
17,002407,多氟多,10.0069,32.1,7154220032.0,34685698048,38212898816,21.1917,9784720.0,104403,145609,9,1/1,1,化学制品,20251107,002407,多氟多,1,10.0069,34685698048,21.1917,7154220032.0,104403,9
18,002451,摩恩电气,9.96819,10.37,729625984.0,4553979904,4569750016,16.027,233048000.0,092500,144842,1,4/4,4,电网设备,20251107,002451,摩恩电气,4,9.96819,4553979904,16.027,729625984.0,092500,1
19,002518,科士达,9.99384,53.6,1512509952.0,30291499008,31207299072,5.17094,95481504.0,112545,112621,1,2/2,2,电源设备,20251107,002518,科士达,2,9.99384,30291499008,5.17094,1512509952.0,112545,1
20,002522,浙江众成,9.94575,6.08,350508992.0,5502519808,5507140096,6.50983,50916000.0,093148,093533,1,1/1,1,塑料制品,20251107,002522,浙江众成,1,9.94575,5502519808,6.50983,350508992.0,093148,1
21,002658,雪迪龙,10.035,9.43,374342016.0,3382139904,5995230208,11.3984,92228400.0,095154,095154,0,1/1,1,仪器仪表,20251107,002658,雪迪龙,1,10.035,3382139904,11.3984,374342016.0,095154,0
22,002706,良信股份,10.017,12.96,1831049984.0,11858299904,14555700224,15.8125,33272200.0,110327,130003,1,1/1,1,电网设备,20251107,002706,良信股份,1,10.017,11858299904,15.8125,1831049984.0,110327,1
