序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
1,000070,特发信息,10.0,12.65,859742976.0,11241799680,11389400064,7.77756,251071008.0,093039,093039,0,3/3,3,通信设备,20251125,000070,特发信息,3,10.0,11241799680,7.77756,859742976.0,093039,0
2,000510,新金路,10.0313,7.02,262223008.0,4258789888,4552779776,6.28556,99846896.0,094436,094436,0,1/1,1,化学原料,20251125,000510,新金路,1,10.0313,4258789888,6.28556,262223008.0,094436,0
3,000566,海南海药,9.94764,8.4,1680189952.0,9793519616,10897899520,18.2728,106924000.0,110012,110012,0,4/8,1,化学制药,20251125,000566,海南海药,1,9.94764,9793519616,18.2728,1680189952.0,110012,0
4,000620,盈新发展,10.1695,3.25,748520000.0,15183200256,19083399168,5.00084,120587000.0,093239,093409,1,14/27,1,房地产开,20251125,000620,盈新发展,1,10.1695,15183200256,5.00084,748520000.0,093239,1
5,000678,襄阳轴承,9.99207,13.87,989769984.0,6374819840,6374819840,15.851,23692600.0,131609,140424,9,1/1,1,汽车零部,20251125,000678,襄阳轴承,1,9.99207,6374819840,15.851,989769984.0,131609,9
6,000701,厦门信达,10.0763,7.21,379387008.0,4813420032,4872569856,8.27299,101456000.0,130536,130536,0,1/1,1,商业百货,20251125,000701,厦门信达,1,10.0763,4813420032,8.27299,379387008.0,130536,0
7,000756,新华制药,10.0,17.16,547769024.0,8453429760,11836600320,6.73011,107227000.0,130621,130621,0,1/1,1,化学制药,20251125,000756,新华制药,1,10.0,8453429760,6.73011,547769024.0,130621,0
8,000788,北大医药,9.93377,6.64,262808992.0,3957360128,3957360128,6.79424,50021100.0,095348,095721,1,1/1,1,化学制药,20251125,000788,北大医药,1,9.93377,3957360128,6.79424,262808992.0,095348,1
9,000797,中国武夷,10.1493,3.69,886704000.0,5795409920,5796080128,16.0497,42266700.0,132648,134509,1,1/1,1,房地产开,20251125,000797,中国武夷,1,10.1493,5795409920,16.0497,886704000.0,132648,1
10,000892,欢瑞世纪,10.0621,8.86,682385984.0,6298010112,8691489792,11.1861,114953000.0,093300,093300,0,3/3,3,文化传媒,20251125,000892,欢瑞世纪,3,10.0621,6298010112,11.1861,682385984.0,093300,0
11,000952,广济药业,9.96169,8.61,290403008.0,2961809920,2985520128,10.3915,71634496.0,105809,105809,0,2/2,2,化学制药,20251125,000952,广济药业,2,9.96169,2961809920,10.3915,290403008.0,105809,0
12,000973,佛塑科技,9.98336,13.22,1123059968.0,12789300224,12789300224,9.26812,102274000.0,130712,130712,0,1/1,1,塑料制品,20251125,000973,佛塑科技,1,9.98336,12789300224,9.26812,1123059968.0,130712,0
13,001267,汇绿生态,9.97567,18.08,555484032.0,10959399936,14195800064,5.21777,93959800.0,100524,100524,0,1/1,1,工程建设,20251125,001267,汇绿生态,1,9.97567,10959399936,5.21777,555484032.0,100524,0
14,001296,长江材料,10.0143,30.87,257723008.0,2372400128,4617880064,10.8819,69408800.0,093015,093015,0,3/3,3,非金属材,20251125,001296,长江材料,3,10.0143,2372400128,10.8819,257723008.0,093015,0
