序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
1265,000029,深深房Ａ,10.0055,20.01,350984000.0,17842100224,20243300352,1.99156,7578030.0,102918,142730,5,1/1,1,房地产开,20250530,000029,深深房Ａ,1,10.0055,17842100224,1.99156,350984000.0,102918,5
1266,000566,海南海药,10.0719,6.12,403976992.0,7135370240,7939870208,5.71745,33304400.0,093230,093230,0,1/1,1,化学制药,20250530,000566,海南海药,1,10.0719,7135370240,5.71745,403976992.0,093230,0
1267,001212,中旗新材,10.0,57.53,972588992.0,8772360192,10313400320,11.4691,16999800.0,100848,144642,3,1/1,1,装修装饰,20250530,001212,中旗新材,1,10.0,8772360192,11.4691,972588992.0,100848,3
1268,002082,万邦德,10.0176,6.26,103593000.0,3463379968,3829169920,3.11522,44417100.0,110439,110439,0,1/1,1,化学制药,20250530,002082,万邦德,1,10.0176,3463379968,3.11522,103593000.0,110439,0
1269,002104,恒宝股份,10.0,8.91,1530140032.0,5341920256,6309899776,28.8995,102362000.0,093227,094609,4,2/2,2,通信设备,20250530,002104,恒宝股份,2,10.0,5341920256,28.8995,1530140032.0,093227,4
1270,002162,悦心健康,9.97567,4.52,392231008.0,4151589888,4157050112,9.53864,44153400.0,093903,093903,0,1/1,1,装修建材,20250530,002162,悦心健康,1,9.97567,4151589888,9.53864,392231008.0,093903,0
1271,002173,创新医疗,10.0379,11.62,1433529984.0,4837459968,5127719936,30.2183,124262000.0,095203,145033,2,1/1,1,医疗服务,20250530,002173,创新医疗,1,10.0379,4837459968,30.2183,1433529984.0,095203,2
1272,002177,御银股份,10.0694,6.34,138644000.0,4242789888,4825950208,3.26776,557465984.0,092500,092500,0,3/3,3,计算机设,20250530,002177,御银股份,3,10.0694,4242789888,3.26776,138644000.0,092500,0
1273,002250,联化科技,10.0478,9.2,1837709952.0,8340109824,8384260096,22.4513,58334900.0,093651,110633,8,3/3,3,农药兽药,20250530,002250,联化科技,3,10.0478,8340109824,22.4513,1837709952.0,093651,8
1274,002310,东方园林,10.2326,2.37,475959008.0,9951850496,14218399744,4.89861,55309900.0,095115,142448,1,1/1,1,环保行业,20250530,002310,东方园林,1,10.2326,9951850496,4.89861,475959008.0,095115,1
1275,002431,棕榈股份,10.0,2.97,359912992.0,5384059904,5384059904,6.80436,68725000.0,093248,093248,0,6/10,1,工程建设,20250530,002431,棕榈股份,1,10.0,5384059904,6.80436,359912992.0,093248,0
1276,002537,海联金汇,10.0396,8.33,240670000.0,9779560448,9779560448,2.46095,299912000.0,092500,092500,0,2/2,2,汽车零部,20250530,002537,海联金汇,2,10.0396,9779560448,2.46095,240670000.0,092500,0
1277,002633,申科股份,9.97151,15.44,85021904.0,2307030016,2316000000,3.68535,43963900.0,092500,092500,0,1/1,1,通用设备,20250530,002633,申科股份,1,9.97151,2307030016,3.68535,85021904.0,092500,0
1278,002743,富煌钢构,10.0,8.25,497596000.0,3585210112,3590960128,14.8577,51278700.0,112954,112954,0,2/2,2,水泥建材,20250530,002743,富煌钢构,2,10.0,3585210112,14.8577,497596000.0,112954,0
1279,002875,安奈儿,10.026,16.9,251316000.0,3082899968,3599780096,8.26101,53491100.0,094551,094551,0,1/1,1,纺织服装,20250530,002875,安奈儿,1,10.026,3082899968,8.26101,251316000.0,094551,0
1280,002878,元隆雅图,9.99426,19.15,687011968.0,4485089792,5016909824,15.3404,123609000.0,092500,093715,1,2/2,2,文化传媒,20250530,002878,元隆雅图,2,9.99426,4485089792,15.3404,687011968.0,092500,1
1281,002900,哈三联,10.0293,15.03,240328992.0,2601390080,4754849792,9.33273,113132000.0,093130,093130,0,1/1,1,化学制药,20250530,002900,哈三联,1,10.0293,2601390080,9.33273,240328992.0,093130,0
1282,002907,华森制药,10.0267,20.63,274604000.0,6372360192,8615010304,4.41629,83122600.0,093248,093248,0,4/4,4,中药,20250530,002907,华森制药,4,10.0267,6372360192,4.41629,274604000.0,093248,0
1283,002982,湘佳股份,10.0067,16.38,489168000.0,2127369984,2377370112,23.5322,5750300.0,104354,144048,15,1/1,1,农牧饲渔,20250530,002982,湘佳股份,1,10.0067,2127369984,23.5322,489168000.0,104354,15
1284,003009,中天火箭,9.99732,41.04,441228992.0,6377330176,6377359872,6.98932,39788300.0,095745,130218,4,1/1,1,航天航空,20250530,003009,中天火箭,1,9.99732,6377330176,6.98932,441228992.0,095745,4
1285,003035,南网能源,9.97783,4.96,146656000.0,18787899392,18787899392,0.780589,191316992.0,092500,092500,0,1/1,1,专业服务,20250530,003035,南网能源,1,9.97783,18787899392,0.780589,146656000.0,092500,0
1286,003041,真爱美家,10.0132,33.4,165635008.0,4569900032,4809600000,3.68784,22988000.0,094836,094836,0,1/1,1,纺织服装,20250530,003041,真爱美家,1,10.0132,4569900032,3.68784,165635008.0,094836,0
1287,300149,睿智医药,19.9766,10.27,1637340032.0,5105059840,5114089984,33.3537,10653100.0,100312,144706,12,2/2,2,医疗服务,20250530,300149,睿智医药,2,19.9766,5105059840,33.3537,1637340032.0,100312,12
1288,301024,霍普股份,19.9895,45.56,155744992.0,2743170048,2896930048,5.67755,58146000.0,092500,092500,0,2/2,2,工程建设,20250530,301024,霍普股份,2,19.9895,2743170048,5.67755,155744992.0,092500,0
1289,600212,绿能慧充,10.0381,8.66,834476992.0,4458319872,6098950144,19.3218,17161500.0,131134,144743,6,2/2,2,电力行业,20250530,600212,绿能慧充,2,10.0381,4458319872,19.3218,834476992.0,131134,6
1290,600468,百利电气,10.0471,7.01,1349059968.0,7625019904,7625019904,19.6712,67356000.0,132549,132549,0,6/11,1,电网设备,20250530,600468,百利电气,1,10.0471,7625019904,19.6712,1349059968.0,132549,0
1291,600543,莫高股份,10.0917,6.0,116276000.0,1926720000,1926720000,6.19147,48345300.0,111509,111509,0,1/1,1,酿酒行业,20250530,600543,莫高股份,1,10.0917,1926720000,6.19147,116276000.0,111509,0
1292,600551,时代出版,10.0225,9.77,829788992.0,6624600064,6624600064,12.7422,55575600.0,092501,142719,4,2/2,2,文化传媒,20250530,600551,时代出版,2,10.0225,6624600064,12.7422,829788992.0,092501,4
1293,600676,交运股份,9.95851,5.3,623001984.0,5451010048,5451010048,11.5568,44210400.0,094913,104558,6,2/2,2,汽车零部,20250530,600676,交运股份,2,9.95851,5451010048,11.5568,623001984.0,094913,6
1294,600743,华远地产,10.2041,2.16,203154000.0,5067579904,5067579904,4.04969,13758900.0,095604,130531,2,1/1,1,房地产开,20250530,600743,华远地产,1,10.2041,5067579904,4.04969,203154000.0,095604,2
1295,603017,中衡设计,9.97758,9.81,347151008.0,2706639872,2706639872,13.0371,33765000.0,100127,101742,1,1/1,1,工程咨询,20250530,603017,中衡设计,1,9.97758,2706639872,13.0371,347151008.0,100127,1
1296,603056,德邦股份,9.99471,20.8,86186896.0,21212200960,21212200960,0.406309,404240000.0,092501,092501,0,4/4,4,物流行业,20250530,603056,德邦股份,4,9.99471,21212200960,0.406309,86186896.0,092501,0
1297,603123,翠微股份,9.97067,11.25,1143769984.0,7338100224,8985790464,15.6342,100858000.0,092500,103530,5,2/2,2,多元金融,20250530,603123,翠微股份,2,9.97067,7338100224,15.6342,1143769984.0,092500,5
1298,603194,中力股份,10.0027,41.24,824918016.0,2054919936,16537199616,41.243,66917700.0,094842,100530,3,2/2,2,工程机械,20250530,603194,中力股份,2,10.0027,2054919936,41.243,824918016.0,094842,3
1299,603226,菲林格尔,10.0402,8.22,101727000.0,2922139904,2922139904,3.56939,43551400.0,111321,111321,0,1/1,1,装修建材,20250530,603226,菲林格尔,1,10.0402,2922139904,3.56939,101727000.0,111321,0
1300,603359,东珠生态,9.94398,7.85,481137984.0,3501850112,3501850112,14.2223,48667700.0,095552,095552,0,1/1,1,环保行业,20250530,603359,东珠生态,1,9.94398,3501850112,14.2223,481137984.0,095552,0
1301,603477,巨星农牧,10.0201,21.85,1094880000.0,11144999936,11144999936,9.89253,11364200.0,093405,143008,6,1/1,1,农牧饲渔,20250530,603477,巨星农牧,1,10.0201,11144999936,9.89253,1094880000.0,093405,6
1302,603686,福龙马,10.0124,17.8,3002419968.0,7394659840,7394659840,42.19,47394500.0,102237,150000,7,2/2,2,环保行业,20250530,603686,福龙马,2,10.0124,7394659840,42.19,3002419968.0,102237,7
1303,603879,永悦科技,9.97963,5.4,92178496.0,1940460032,1940460032,4.98211,32170300.0,131005,131005,0,1/1,1,塑料制品,20250530,603879,永悦科技,1,9.97963,1940460032,4.98211,92178496.0,131005,0
