序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
2193,001213,中铁特货,10.0457,4.82,581340992.0,21422200832,21422200832,2.79054,60601400.0,094451,094451,0,1/1,1,物流行业,20250723,001213,中铁特货,1,10.0457,21422200832,2.79054,581340992.0,094451,0
2194,001226,拓山重工,10.0,35.53,213462000.0,2652910080,2652910080,8.5775,28513200.0,131939,131948,1,1/1,1,工程机械,20250723,001226,拓山重工,1,10.0,2652910080,8.5775,213462000.0,131939,1
2195,001239,永达股份,10.0261,21.07,181651008.0,2401979904,5056799744,7.56254,223570000.0,092500,092500,0,3/3,3,专用设备,20250723,001239,永达股份,3,10.0261,2401979904,7.56254,181651008.0,092500,0
2196,001277,速达股份,10.0,46.2,246622000.0,877800000,3511200000,29.9491,26902800.0,144945,144945,0,1/1,1,专用设备,20250723,001277,速达股份,1,10.0,877800000,29.9491,246622000.0,144945,0
2197,001360,南矿集团,10.0053,20.78,51257000.0,1699410048,4239119872,3.01616,139827008.0,092500,092500,0,4/4,4,专用设备,20250723,001360,南矿集团,4,10.0053,1699410048,3.01616,51257000.0,092500,0
2198,002037,保利联合,9.97442,12.9,43432300.0,6242100224,6242100224,0.695796,674550976.0,092500,092500,0,3/3,3,化学制品,20250723,002037,保利联合,3,9.97442,6242100224,0.695796,43432300.0,092500,0
2199,002096,易普力,9.99355,17.06,187476992.0,11958099968,21161900032,1.56778,250412992.0,092500,092500,0,3/3,3,化学制品,20250723,002096,易普力,3,9.99355,11958099968,1.56778,187476992.0,092500,0
2200,002097,山河智能,10.0,10.67,145484992.0,11445499904,11466200064,1.27111,542547008.0,092500,092500,0,3/3,3,工程机械,20250723,002097,山河智能,3,10.0,11445499904,1.27111,145484992.0,092500,0
2201,002266,浙富控股,10.0985,4.47,1331389952.0,21888700416,23330099200,6.15111,188632992.0,092500,143600,2,3/3,3,环保行业,20250723,002266,浙富控股,3,10.0985,21888700416,6.15111,1331389952.0,092500,2
2202,002297,博云新材,10.0313,10.53,88146600.0,6034789888,6034789888,1.46064,354569984.0,092500,092500,0,3/3,3,航天航空,20250723,002297,博云新材,3,10.0313,6034789888,1.46064,88146600.0,092500,0
2203,002357,富临运业,10.0101,10.88,128956000.0,3410639872,3410759936,3.86862,69104600.0,093942,093942,0,1/1,1,铁路公路,20250723,002357,富临运业,1,10.0101,3410639872,3.86862,128956000.0,093942,0
2204,002401,中远海科,10.0097,22.64,2312630016.0,8407680000,8414569984,29.0161,17201800.0,102548,144427,4,1/1,1,互联网服,20250723,002401,中远海科,1,10.0097,8407680000,29.0161,2312630016.0,102548,4
2205,002613,北玻股份,9.97506,4.41,361892992.0,3405649920,4853510144,10.9531,35371200.0,100400,100400,0,1/1,1,玻璃玻纤,20250723,002613,北玻股份,1,9.97506,3405649920,10.9531,361892992.0,100400,0
2206,002639,雪人集团,10.0,11.44,2372430080.0,7442659840,8838569984,32.1912,166839008.0,093318,105430,2,1/1,1,通用设备,20250723,002639,雪人集团,1,10.0,7442659840,32.1912,2372430080.0,093318,2
2207,002771,真视通,10.0,17.71,249671008.0,3090650112,3714919936,8.25813,73891800.0,130051,130051,0,1/1,1,互联网服,20250723,002771,真视通,1,10.0,3090650112,8.25813,249671008.0,130051,0
2208,002778,中晟高科,9.9791,21.05,227148992.0,2598230016,2626060032,8.93551,69247000.0,094406,094406,0,1/1,1,石油行业,20250723,002778,中晟高科,1,9.9791,2598230016,8.93551,227148992.0,094406,0
2209,002827,高争民爆,10.0,51.37,44067800.0,14178100224,14178100224,0.310816,806748032.0,092500,092500,0,3/3,3,化学制品,20250723,002827,高争民爆,3,10.0,14178100224,0.310816,44067800.0,092500,0
