序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
1,000026,飞亚达,10.0067,16.38,339476000.0,5971539968.0,6646410240.0,5.88879,61077700.0,141006,141006,0,1/1,1,珠宝首饰,20251231,000026,飞亚达,1,10.0067,5971539968.0,5.88879,339476000.0,141006,0
2,000547,航天发展,9.99667,33.01,17932300288.0,52456898560.0,52765401088.0,35.77,407516992.0,145051,145051,0,3/4,1,通信设备,20251231,000547,航天发展,1,9.99667,52456898560.0,35.77,17932300288.0,145051,0
3,000672,上峰水泥,9.99153,12.99,336312000.0,12592400384.0,12592400384.0,2.67368,58077100.0,093145,093145,0,1/1,1,水泥建材,20251231,000672,上峰水泥,1,9.99153,12592400384.0,2.67368,336312000.0,093145,0
4,000809,和展能源,9.96979,3.64,241196000.0,3002240000.0,3002240000.0,8.14816,210212000.0,101142,102703,3,1/1,1,风电设备,20251231,000809,和展能源,1,9.96979,3002240000.0,8.14816,241196000.0,101142,3
5,001231,农心科技,10.0132,24.94,223851008.0,1244630016.0,2492499968.0,18.5689,24184300.0,133409,133409,0,1/1,1,农药兽药,20251231,001231,农心科技,1,10.0132,1244630016.0,18.5689,223851008.0,133409,0
6,001266,宏英智能,10.0028,39.37,393358016.0,2271099904.0,4061789952.0,17.5178,493089984.0,093021,093136,2,3/3,3,仪器仪表,20251231,001266,宏英智能,3,10.0028,2271099904.0,17.5178,393358016.0,093021,2
7,001299,美能能源,10.0224,14.71,431812992.0,3212679936.0,3569210112.0,13.6129,310700000.0,093306,093918,4,2/2,2,燃气,20251231,001299,美能能源,2,10.0224,3212679936.0,13.6129,431812992.0,093306,4
8,002131,利欧股份,9.94152,5.64,5472889856.0,32992399360.0,38192799744.0,17.0021,704172032.0,101045,101045,0,1/1,1,互联网服,20251231,002131,利欧股份,1,9.94152,32992399360.0,17.0021,5472889856.0,101045,0
9,002151,北斗星通,10.0,45.43,4051739904.0,20117299200.0,24664399872.0,20.9453,181908000.0,104839,104839,0,2/4,1,通信设备,20251231,002151,北斗星通,1,10.0,20117299200.0,20.9453,4051739904.0,104839,0
10,002177,御银股份,10.0585,9.41,3441449984.0,6350989824.0,7162809856.0,56.9879,99804400.0,132354,132354,0,3/3,3,计算机设,20251231,002177,御银股份,3,10.0585,6350989824.0,56.9879,3441449984.0,132354,0
