序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
935,000510,新金路,10.041,5.37,352569984.0,3257789952,3482680064,11.0582,159904000.0,093318,093318,0,1/1,1,化学原料,20250523,000510,新金路,1,10.041,3257789952,11.0582,352569984.0,093318,0
936,000561,烽火电子,10.0,9.57,980568000.0,5759130112,7175289856,17.8579,111717000.0,133412,133412,0,2/2,2,通信设备,20250523,000561,烽火电子,2,10.0,5759130112,17.8579,980568000.0,133412,0
937,000695,滨海能源,10.0291,15.14,619667008.0,3356849920,3363310080,18.4635,78101200.0,092500,093012,1,5/5,5,造纸印刷,20250523,000695,滨海能源,5,10.0291,3356849920,18.4635,619667008.0,092500,1
938,000710,贝瑞基因,10.0239,13.83,479470016.0,4520739840,4889200128,10.925,70772304.0,102548,102548,0,1/1,1,医疗器械,20250523,000710,贝瑞基因,1,10.0239,4520739840,10.925,479470016.0,102548,0
939,000859,国风新材,10.0,7.92,1546269952.0,7095159808,7096130048,22.161,28588000.0,100033,144139,14,1/1,1,塑料制品,20250523,000859,国风新材,1,10.0,7095159808,22.161,1546269952.0,100033,14
940,001367,海森药业,10.0132,25.05,42753300.0,969657984,3805760000,4.40911,99352896.0,092500,092500,0,2/2,2,化学制药,20250523,001367,海森药业,2,10.0132,969657984,4.40911,42753300.0,092500,0
941,002099,海翔药业,9.96564,6.4,802736000.0,10340500480,10359799808,7.98769,6690560.0,095157,145021,3,2/2,2,化学制药,20250523,002099,海翔药业,2,9.96564,10340500480,7.98769,802736000.0,095157,3
942,002317,众生药业,10.0159,13.84,412756992.0,10540800000,11785499648,3.91581,121480000.0,092500,092500,0,1/1,1,中药,20250523,002317,众生药业,1,10.0159,10540800000,3.91581,412756992.0,092500,0
943,002365,永安药业,9.9946,20.36,1716429952.0,4999600128,5999739904,34.9299,52602800.0,105545,143039,3,11/22,3,化学制药,20250523,002365,永安药业,3,9.9946,4999600128,34.9299,1716429952.0,105545,3
944,002366,融发核电,9.96094,5.63,611206976.0,7073889792,11715699712,8.73176,130434000.0,093133,093133,0,1/1,1,电源设备,20250523,002366,融发核电,1,9.96094,7073889792,8.73176,611206976.0,093133,0
945,002427,尤夫股份,9.97375,8.38,1054270016.0,8252259840,8257930240,12.9992,46151000.0,094312,140824,5,5/9,1,化纤行业,20250523,002427,尤夫股份,1,9.97375,8252259840,12.9992,1054270016.0,094312,5
946,002471,中超控股,10.0467,4.71,1076860032.0,6146529792,6447989760,17.6919,149124000.0,093142,093157,1,9/15,2,电网设备,20250523,002471,中超控股,2,10.0467,6146529792,17.6919,1076860032.0,093142,1
947,002639,雪人股份,10.0358,9.21,1611520000.0,5991860224,7115670016,27.2169,149560992.0,093412,144257,1,1/1,1,通用设备,20250523,002639,雪人股份,1,10.0358,5991860224,27.2169,1611520000.0,093412,1
948,002727,一心堂,10.0116,19.01,1838540032.0,7552909824,11132300288,25.3711,80661296.0,134403,142057,1,3/4,1,医药商业,20250523,002727,一心堂,1,10.0116,7552909824,25.3711,1838540032.0,134403,1
949,002735,王子新材,9.9768,18.96,3254109952.0,5320099840,7242840064,66.0378,54271500.0,144724,144724,0,6/10,2,包装材料,20250523,002735,王子新材,2,9.9768,5320099840,66.0378,3254109952.0,144724,0
950,002846,英联股份,10.0195,11.31,281087008.0,2906870016,4750130176,9.6758,24144000.0,093000,093000,0,1/1,1,包装材料,20250523,002846,英联股份,1,10.0195,2906870016,9.6758,281087008.0,093000,0
951,002882,金龙羽,9.99057,23.34,1539859968.0,5760480256,10103900160,28.7044,104318000.0,143633,143633,0,3/4,1,电网设备,20250523,002882,金龙羽,1,9.99057,5760480256,28.7044,1539859968.0,143633,0
952,002886,沃特股份,10.0108,20.33,723683968.0,4250560000,5350929920,17.1037,62630200.0,093148,142348,3,1/1,1,塑料制品,20250523,002886,沃特股份,1,10.0108,4250560000,17.1037,723683968.0,093148,3
953,300121,阳谷华泰,19.9682,15.08,1163139968.0,6527920128,6766649856,19.1094,97919200.0,132057,132057,0,1/1,1,橡胶制品,20250523,300121,阳谷华泰,1,19.9682,6527920128,19.1094,1163139968.0,132057,0
954,300584,海辰药业,20.0,35.16,1124870016.0,2887170048,4219200000,39.8581,12696300.0,093321,142745,23,2/3,1,化学制药,20250523,300584,海辰药业,1,20.0,2887170048,39.8581,1124870016.0,093321,23
955,300963,中洲特材,20.0142,33.82,2486479872.0,6781989888,11079400448,40.0209,24513800.0,144700,145539,3,3/6,1,有色金属,20250523,300963,中洲特材,1,20.0142,6781989888,40.0209,2486479872.0,144700,3
956,301007,德迈仕,20.0,27.3,638318976.0,4176719872,4186180096,15.3984,74864800.0,092500,093351,1,1/1,1,汽车零部,20250523,301007,德迈仕,1,20.0,4176719872,15.3984,638318976.0,092500,1
957,301075,多瑞医药,20.0,28.92,133267000.0,2313600000,2313600000,6.02565,48655000.0,093851,093851,0,1/1,1,化学制药,20250523,301075,多瑞医药,1,20.0,2313600000,6.02565,133267000.0,093851,0
