序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
1808,000513,丽珠集团,9.99741,42.47,1616870016.0,24816599040,38397100032,6.71997,118757000.0,140303,140303,0,1/1,1,化学制药,20250716,000513,丽珠集团,1,9.99741,24816599040,6.71997,1616870016.0,140303,0
1809,000705,浙江震元,9.97706,9.59,132721000.0,2703960064,3204239872,4.95356,91839200.0,093015,093015,0,1/1,1,医药商业,20250716,000705,浙江震元,1,9.97706,2703960064,4.95356,132721000.0,093015,0
1810,000880,潍柴重机,9.99519,45.78,496726016.0,7423779840,15167899648,6.79624,180063008.0,093106,093106,0,3/3,3,通用设备,20250716,000880,潍柴重机,3,9.99519,7423779840,6.79624,496726016.0,093106,0
1811,000890,法尔胜,9.92167,4.21,122523000.0,1766060032,1766109952,7.04828,93851800.0,103021,103021,0,1/1,1,通用设备,20250716,000890,法尔胜,1,9.92167,1766060032,7.04828,122523000.0,103021,0
1812,001287,中电港,10.0197,22.29,1347020032.0,9749520384,16938200064,13.9742,333977984.0,093600,093600,0,2/2,2,贸易行业,20250716,001287,中电港,2,10.0197,9749520384,13.9742,1347020032.0,093600,0
1813,001896,豫能控股,10.0159,6.92,722339008.0,10558400512,10558400512,7.11844,88801504.0,094145,094145,0,4/8,1,电力行业,20250716,001896,豫能控股,1,10.0159,10558400512,7.11844,722339008.0,094145,0
1814,002017,东信和平,10.0121,18.24,2320780032.0,10580799488,10587100160,22.6242,187419008.0,135818,135818,0,1/1,1,通信设备,20250716,002017,东信和平,1,10.0121,10580799488,22.6242,2320780032.0,135818,0
1815,002082,万邦德,10.0128,8.57,806142016.0,4741400064,5242169856,17.7676,58187400.0,130006,130006,0,2/2,2,化学制药,20250716,002082,万邦德,2,10.0128,4741400064,17.7676,806142016.0,130006,0
1816,002117,东港股份,9.96473,12.47,796646016.0,6528730112,6530800128,12.5346,56304500.0,111139,135448,1,1/1,1,造纸印刷,20250716,002117,东港股份,1,9.96473,6528730112,12.5346,796646016.0,111139,1
1817,002209,达 意 隆,10.0297,18.54,409044992.0,2879330048,3689999872,14.7455,81507400.0,093300,093300,0,4/4,4,专用设备,20250716,002209,达 意 隆,4,10.0297,2879330048,14.7455,409044992.0,093300,0
