序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
896,000519,中兵红箭,10.0172,19.22,2524780032.0,26765000704,26765000704,9.74873,128779000.0,103836,103836,0,1/1,1,专用设备,20250625,000519,中兵红箭,1,10.0172,26765000704,9.74873,2524780032.0,103836,0
897,001236,弘业期货,9.98168,12.01,471860000.0,3920489984,12103400448,12.3138,119472000.0,093348,093348,0,2/2,2,多元金融,20250625,001236,弘业期货,2,9.98168,3920489984,12.3138,471860000.0,093348,0
898,001298,好上好,10.0226,24.37,749272000.0,3755049984,7233889792,20.6805,95906800.0,095827,095827,0,1/1,1,电子元件,20250625,001298,好上好,1,10.0226,3755049984,20.6805,749272000.0,095827,0
899,002073,软控股份,9.95025,8.84,1106739968.0,8760110080,9013539840,12.8345,63634700.0,101045,144409,1,1/1,1,专用设备,20250625,002073,软控股份,1,9.95025,8760110080,12.8345,1106739968.0,101045,1
900,002108,沧州明珠,10.0,3.74,284375008.0,6164879872,6228579840,4.77185,70647504.0,100942,100942,0,1/1,1,塑料制品,20250625,002108,沧州明珠,1,10.0,6164879872,4.77185,284375008.0,100942,0
901,002125,湘潭电化,10.0202,16.36,256811008.0,10298300416,10298300416,2.49372,225940000.0,092500,092500,0,5/5,5,化学原料,20250625,002125,湘潭电化,5,10.0202,10298300416,2.49372,256811008.0,092500,0
902,002189,中光学,10.0045,24.41,442671008.0,6374909952,6375869952,7.0741,146568992.0,093648,093648,0,1/1,1,光学光电,20250625,002189,中光学,1,10.0045,6374909952,7.0741,442671008.0,093648,0
903,002217,合力泰,10.2128,2.59,445356000.0,14712099840,19371599872,3.0702,128952000.0,093145,093145,0,2/2,2,光学光电,20250625,002217,合力泰,2,10.2128,14712099840,3.0702,445356000.0,093145,0
904,002263,大东南,9.92908,3.1,291776000.0,5822870016,5822920192,5.06645,87523400.0,093018,093018,0,2/2,2,塑料制品,20250625,002263,大东南,2,9.92908,5822870016,5.06645,291776000.0,093018,0
905,002265,建设工业,9.99157,26.09,1569730048.0,10516799488,26951999488,15.3829,179006000.0,094109,094227,1,1/1,1,汽车零部,20250625,002265,建设工业,1,9.99157,10516799488,15.3829,1569730048.0,094109,1
906,002537,海联金汇,9.98081,11.46,3858289920.0,13399000064,13454199808,30.2602,179588992.0,112912,112912,0,4/8,3,汽车零部,20250625,002537,海联金汇,3,9.98081,13399000064,30.2602,3858289920.0,112912,0
907,002626,金达威,10.027,20.41,701875968.0,12446900224,12448799744,5.85504,87952704.0,141736,141736,0,1/1,1,食品饮料,20250625,002626,金达威,1,10.027,12446900224,5.85504,701875968.0,141736,0
908,002670,国盛金控,10.0304,14.48,1181159936.0,23506100224,28020000768,5.11065,277400000.0,093233,093233,0,2/2,2,证券,20250625,002670,国盛金控,2,10.0304,23506100224,5.11065,1181159936.0,093233,0
909,002703,浙江世宝,9.9686,14.01,1665449984.0,8210529792,11525099520,20.2927,31399200.0,092500,131203,13,2/2,2,汽车零部,20250625,002703,浙江世宝,2,9.9686,8210529792,20.2927,1665449984.0,092500,13
910,002705,新宝股份,10.0145,15.16,384177984.0,12251700224,12307999744,3.21521,35631500.0,130854,135903,2,1/1,1,家电行业,20250625,002705,新宝股份,1,10.0145,12251700224,3.21521,384177984.0,130854,2
911,002759,天际股份,10.0529,10.4,315169984.0,5211149824,5214380032,6.05045,122880000.0,093000,093000,0,2/2,2,电池,20250625,002759,天际股份,2,10.0529,5211149824,6.05045,315169984.0,093000,0
912,002820,桂发祥,9.9631,11.92,426633984.0,2388000000,2394350080,18.4244,29631600.0,111903,111903,0,1/1,1,食品饮料,20250625,002820,桂发祥,1,9.9631,2388000000,18.4244,426633984.0,111903,0
913,002846,英联股份,10.0,18.04,1440009984.0,4636610048,7576690176,31.5792,29007400.0,093357,133921,8,4/4,4,包装材料,20250625,002846,英联股份,4,10.0,4636610048,31.5792,1440009984.0,093357,8
914,002921,联诚精密,10.0,16.17,197684000.0,1909810048,2240450048,10.3964,53173800.0,092500,093221,2,2/2,2,汽车零部,20250625,002921,联诚精密,2,10.0,1909810048,10.3964,197684000.0,092500,2
915,002961,瑞达期货,10.0176,18.78,361076000.0,8357770240,8357770240,4.51475,124212000.0,111530,111530,0,1/1,1,多元金融,20250625,002961,瑞达期货,1,10.0176,8357770240,4.51475,361076000.0,111530,0
916,002976,瑞玛精密,10.0038,29.03,317827008.0,1893229952,3517609984,16.8462,67815296.0,092500,102418,1,2/2,2,汽车零部,20250625,002976,瑞玛精密,2,10.0038,1893229952,16.8462,317827008.0,092500,1
