序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
1,000798,中水渔业,10.0,11.55,588166976.0,4225410048.0,4225669888.0,14.2631,131269000.0,103303,103303,0,1/1,1,农牧饲渔,20260130,000798,中水渔业,1,10.0,4225410048.0,14.2631,588166976.0,103303,0
2,000995,皇台酒业,10.0138,15.93,672905984.0,2826109952.0,2826109952.0,23.8369,31224400.0,093006,093918,2,2/2,2,酿酒行业,20260130,000995,皇台酒业,2,10.0138,2826109952.0,23.8369,672905984.0,093006,2
3,002009,天奇股份,10.0,28.38,2581390080.0,10049999872.0,11415400448.0,26.8023,120456000.0,130618,131336,2,3/5,1,专用设备,20260130,002009,天奇股份,1,10.0,10049999872.0,26.8023,2581390080.0,130618,2
4,002041,登海种业,10.039,11.29,983480000.0,9935200256.0,9935200256.0,10.0972,57706200.0,095557,102703,1,1/1,1,农牧饲渔,20260130,002041,登海种业,1,10.039,9935200256.0,10.0972,983480000.0,095557,1
5,002137,实益达,9.97831,10.14,453539008.0,4020090112.0,5855900160.0,11.8947,161950000.0,141203,141203,0,1/1,1,电子元件,20260130,002137,实益达,1,9.97831,4020090112.0,11.8947,453539008.0,141203,0
6,002155,湖南黄金,9.98811,37.0,13414299648.0,57812901888.0,57818099712.0,23.3221,22330000.0,092500,144703,9,5/5,5,贵金属,20260130,002155,湖南黄金,5,9.98811,57812901888.0,23.3221,13414299648.0,092500,9
7,002165,红 宝 丽,9.99139,12.77,3187539968.0,9291830272.0,9389400064.0,36.2844,233539008.0,142148,142148,0,1/1,1,化学制品,20260130,002165,红 宝 丽,1,9.99139,9291830272.0,36.2844,3187539968.0,142148,0
8,002455,百川股份,9.97706,9.59,1119079936.0,4979409920.0,5698939904.0,22.7717,93953200.0,093139,101048,2,3/3,3,化学制品,20260130,002455,百川股份,3,9.97706,4979409920.0,22.7717,1119079936.0,093139,2
9,002491,通鼎互联,9.94398,7.85,1535079936.0,9235279872.0,9655459840.0,18.0417,194732992.0,110018,110018,0,1/1,1,通信设备,20260130,002491,通鼎互联,1,9.94398,9235279872.0,18.0417,1535079936.0,110018,0
10,002562,兄弟科技,10.0592,7.44,986924032.0,5219369984.0,8502600192.0,19.5574,77144200.0,140527,140527,0,1/1,1,化学制品,20260130,002562,兄弟科技,1,10.0592,5219369984.0,19.5574,986924032.0,140527,0
