序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
1,000007,全新好,10.0202,10.87,175964992.0,3765890048,3765890048,4.83283,28104900.0,130103,130103,0,1/1,1,房地产服,20251201,000007,全新好,1,10.0202,3765890048,4.83283,175964992.0,130103,0
2,000036,华联控股,9.9768,4.74,275420000.0,6641460224,6654099968,4.24307,42291000.0,100021,100021,0,1/1,1,房地产开,20251201,000036,华联控股,1,9.9768,6641460224,4.24307,275420000.0,100021,0
3,000049,德赛电池,10.0037,29.58,1222249984.0,11374499840,11377600512,10.8798,22301900.0,094106,104015,2,1/1,1,电池,20251201,000049,德赛电池,1,10.0037,11374499840,10.8798,1222249984.0,094106,2
4,000063,中兴通讯,10.0024,46.3,14666000384.0,186466992128,221477994496,8.12586,939896000.0,105557,105557,0,1/1,1,通信设备,20251201,000063,中兴通讯,1,10.0024,186466992128,8.12586,14666000384.0,105557,0
5,000078,海王生物,10.0,3.74,1898649984.0,9822889984,9840400384,20.3422,39042300.0,131709,134118,5,4/4,4,医药商业,20251201,000078,海王生物,4,10.0,9822889984,20.3422,1898649984.0,131709,5
6,000530,冰山冷热,10.0813,6.77,437448992.0,4062279936,5708550144,11.2255,89220800.0,142418,142418,0,1/1,1,通用设备,20251201,000530,冰山冷热,1,10.0813,4062279936,11.2255,437448992.0,142418,0
7,000547,航天发展,9.9926,14.86,2108899968.0,23602900992,23753199616,8.97555,493848000.0,093036,093036,0,8/12,2,通信设备,20251201,000547,航天发展,2,9.9926,23602900992,8.97555,2108899968.0,093036,0
8,000727,冠捷科技,9.88593,2.89,1146179968.0,13090400256,13090400256,8.94166,76383296.0,111130,134927,1,1/1,1,光学光电,20251201,000727,冠捷科技,1,9.88593,13090400256,8.94166,1146179968.0,111130,1
9,000816,智慧农业,10.0559,3.94,401991008.0,5659539968,5701230080,7.19441,68996800.0,093542,093542,0,1/1,1,通用设备,20251201,000816,智慧农业,1,10.0559,5659539968,7.19441,401991008.0,093542,0
10,000829,天音控股,9.97096,11.36,914422976.0,11634100224,11645100032,8.04536,73086704.0,103300,104730,1,1/1,1,贸易行业,20251201,000829,天音控股,1,9.97096,11634100224,8.04536,914422976.0,103300,1
11,000859,国风新材,9.96068,8.39,1662739968.0,7516810240,7517239808,23.038,58211500.0,130430,133403,5,5/9,1,塑料制品,20251201,000859,国风新材,1,9.96068,7516810240,23.038,1662739968.0,130430,5
12,000888,峨眉山Ａ,10.0233,14.16,709169984.0,7461089792,7461089792,9.50716,184423008.0,092500,093451,2,1/1,1,旅游酒店,20251201,000888,峨眉山Ａ,1,10.0233,7461089792,9.50716,709169984.0,092500,2
13,001234,泰慕士,9.99304,31.59,181819008.0,2891130112,3456379904,6.36057,34353400.0,093200,093200,0,1/1,1,纺织服装,20251201,001234,泰慕士,1,9.99304,2891130112,6.36057,181819008.0,093200,0
14,001318,阳光乳业,10.0188,17.57,446987008.0,4966340096,4966340096,9.09221,367233984.0,093315,093315,0,2/2,2,食品饮料,20251201,001318,阳光乳业,2,10.0188,4966340096,9.09221,446987008.0,093315,0
15,002108,沧州明珠,10.0,5.17,401392000.0,8517570048,8523250176,4.82417,117796000.0,094418,094418,0,1/1,1,塑料制品,20251201,002108,沧州明珠,1,10.0,8517570048,4.82417,401392000.0,094418,0
16,002114,罗平锌电,10.0,9.02,501135008.0,2916989952,2917029888,17.485,39378600.0,093257,094742,1,3/5,1,有色金属,20251201,002114,罗平锌电,1,10.0,2916989952,17.485,501135008.0,093257,1
17,002353,杰瑞股份,9.99468,62.07,3524199936.0,43029598208,63550701568,8.25653,8235450.0,092500,145436,29,2/2,2,专用设备,20251201,002353,杰瑞股份,2,9.99468,43029598208,8.25653,3524199936.0,092500,29
18,002356,赫美集团,10.1205,4.57,640792000.0,5992399872,5992430080,10.7739,54703800.0,093042,102633,4,1/1,1,贸易行业,20251201,002356,赫美集团,1,10.1205,5992399872,10.7739,640792000.0,093042,4
19,002413,雷科防务,10.0522,8.43,418148992.0,10900700160,11102199808,3.836,344704992.0,092500,092500,0,5/6,2,通信设备,20251201,002413,雷科防务,2,10.0522,10900700160,3.836,418148992.0,092500,0
20,002519,银河电子,9.92218,5.65,663465024.0,6321140224,6364329984,10.5081,177523008.0,092500,093012,1,2/2,2,通信设备,20251201,002519,银河电子,2,9.92218,6321140224,10.5081,663465024.0,092500,1
