序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
1,000002,万  科Ａ,10.0629,5.25,3229110016.0,51011100672,62636199936,6.54782,180080000.0,133157,140500,3,1/1,1,房地产开,20251210,000002,万  科Ａ,1,10.0629,51011100672,6.54782,3229110016.0,133157,3
2,000070,特发信息,10.0,14.85,3071030016.0,13196900352,13370099712,24.4619,259867008.0,140800,140800,0,2/4,1,通信设备,20251210,000070,特发信息,1,10.0,13196900352,24.4619,3071030016.0,140800,0
3,000505,京粮控股,9.98686,8.37,716393984.0,5293020160,6084570112,14.0249,64107800.0,105421,130703,1,1/1,1,农牧饲渔,20251210,000505,京粮控股,1,9.98686,5293020160,14.0249,716393984.0,105421,1
4,000532,华金资本,10.007,15.72,274276992.0,5400600064,5418809856,5.20211,76334200.0,144530,144530,0,1/1,1,综合行业,20251210,000532,华金资本,1,10.007,5400600064,5.20211,274276992.0,144530,0
5,000567,海德股份,9.98415,6.94,478422016.0,13532300288,13564900352,3.66789,61285800.0,130321,130321,0,1/1,1,多元金融,20251210,000567,海德股份,1,9.98415,13532300288,3.66789,478422016.0,130321,0
6,000572,海马汽车,10.0,10.01,3756950016.0,16439000064,16462799872,24.0697,266103008.0,144718,144718,0,1/1,1,汽车整车,20251210,000572,海马汽车,1,10.0,16439000064,24.0697,3756950016.0,144718,0
7,000678,襄阳轴承,10.0,15.51,1070729984.0,7128580096,7128580096,15.3651,103875000.0,100118,100118,0,1/1,1,汽车零部,20251210,000678,襄阳轴承,1,10.0,7128580096,15.3651,1070729984.0,100118,0
8,000735,罗 牛 山,10.0112,9.78,1254969984.0,11255799808,11261800448,11.3113,156459008.0,093206,101251,1,1/1,1,农牧饲渔,20251210,000735,罗 牛 山,1,10.0112,11255799808,11.3113,1254969984.0,093206,1
9,000759,中百集团,9.97409,8.49,1723420032.0,5566940160,5625260032,31.5171,79902800.0,093500,143312,2,1/1,1,商业百货,20251210,000759,中百集团,1,9.97409,5566940160,31.5171,1723420032.0,093500,2
10,000838,财信发展,9.94475,3.98,421448992.0,4193989888,4379840000,10.4973,55226400.0,132818,132927,1,1/1,1,房地产开,20251210,000838,财信发展,1,9.94475,4193989888,10.4973,421448992.0,132818,1
11,000886,海南高速,9.97305,8.16,1380610048.0,7979149824,8068839936,17.7628,72480096.0,102348,130224,6,1/1,1,铁路公路,20251210,000886,海南高速,1,9.97305,7979149824,17.7628,1380610048.0,102348,6
12,000905,厦门港务,9.98623,15.97,2288580096.0,11846700032,11846700032,19.5461,90094896.0,093157,110145,9,4/4,4,航运港口,20251210,000905,厦门港务,4,9.98623,11846700032,19.5461,2288580096.0,093157,9
13,000936,华西股份,10.069,7.98,536704000.0,7069380096,7070380032,7.81594,61936200.0,105248,105248,0,1/1,1,化纤行业,20251210,000936,华西股份,1,10.069,7069380096,7.81594,536704000.0,105248,0
14,000950,重药控股,9.94372,5.86,299719008.0,10127200256,10127200256,2.95972,172348992.0,092500,092500,0,1/1,1,医药商业,20251210,000950,重药控股,1,9.94372,10127200256,2.95972,299719008.0,092500,0
15,000955,欣龙控股,10.061,7.22,547696000.0,3884310016,3887209984,14.7232,64420300.0,130948,130948,0,1/1,1,纺织服装,20251210,000955,欣龙控股,1,10.061,3884310016,14.7232,547696000.0,130948,0
16,001311,多利科技,9.99306,31.7,388099008.0,2499440128,9843149824,15.9556,54664600.0,112633,112633,0,1/1,1,汽车零部,20251210,001311,多利科技,1,9.99306,2499440128,15.9556,388099008.0,112633,0
