序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
1,000029,深深房Ａ,10.015,21.97,183000000.0,19589799936.0,22226200576.0,0.960626,112065000.0,095615,095615,0,1/1,1,房地产开,20260129,000029,深深房Ａ,1,10.015,19589799936.0,0.960626,183000000.0,095615,0
2,000031,大悦城,10.0295,3.73,328628000.0,15987900416.0,15987900416.0,2.12066,48403000.0,094109,094503,1,1/1,1,房地产开,20260129,000031,大悦城,1,10.0295,15987900416.0,2.12066,328628000.0,094109,1
3,000506,招金黄金,9.98843,28.52,4610039808.0,26483200000.0,26495600640.0,17.9267,9588420.0,092500,145012,9,6/9,4,贵金属,20260129,000506,招金黄金,4,9.98843,26483200000.0,17.9267,4610039808.0,092500,9
4,000554,泰山石油,9.97537,8.93,1012259968.0,3238490112.0,4293479936.0,33.0128,5347420.0,131303,144824,7,1/1,1,石油行业,20260129,000554,泰山石油,1,9.97537,3238490112.0,33.0128,1012259968.0,131303,7
5,000560,我爱我家,9.90099,3.33,1094880000.0,7512269824.0,7843820032.0,15.0497,55602100.0,102236,112536,1,1/1,1,房地产服,20260129,000560,我爱我家,1,9.90099,7512269824.0,15.0497,1094880000.0,102236,1
6,000568,泸州老窖,9.99646,124.23,4658939904.0,182527000576.0,182859005952.0,2.65005,196908992.0,140457,140457,0,1/1,1,酿酒行业,20260129,000568,泸州老窖,1,9.99646,182527000576.0,2.65005,4658939904.0,140457,0
7,000596,古井贡酒,10.0016,138.58,1601250048.0,56623800320.0,73253396480.0,2.94037,100741000.0,142633,143636,2,1/1,1,酿酒行业,20260129,000596,古井贡酒,1,10.0016,56623800320.0,2.94037,1601250048.0,142633,2
8,000607,华媒控股,10.0,5.28,227310000.0,4672979968.0,5373450240.0,4.96158,99033800.0,093542,093542,0,1/1,1,文化传媒,20260129,000607,华媒控股,1,10.0,4672979968.0,4.96158,227310000.0,093542,0
9,000630,铜陵有色,10.0599,9.19,14140099584.0,102403997696.0,123233001472.0,14.3259,341280992.0,130112,133230,1,4/5,2,有色金属,20260129,000630,铜陵有色,2,10.0599,102403997696.0,14.3259,14140099584.0,130112,1
10,000737,北方铜业,10.0,20.57,5375329792.0,39176400896.0,39180001280.0,14.4926,222280000.0,111224,111224,0,2/2,2,有色金属,20260129,000737,北方铜业,2,10.0,39176400896.0,14.4926,5375329792.0,111224,0
11,000799,酒鬼酒,10.0039,56.85,1619629952.0,18470600704.0,18472200192.0,9.08005,162340992.0,133409,134500,3,1/1,1,酿酒行业,20260129,000799,酒鬼酒,1,10.0039,18470600704.0,9.08005,1619629952.0,133409,3
12,000813,德展健康,10.0264,4.17,202356992.0,8743489536.0,8744930304.0,2.315,133820000.0,093000,093000,0,1/1,1,化学制药,20260129,000813,德展健康,1,10.0264,8743489536.0,2.315,202356992.0,093000,0
13,000858,五 粮 液,10.0,110.77,10450899968.0,429948010496.0,429966000128.0,2.54185,224411008.0,144439,144439,0,1/1,1,酿酒行业,20260129,000858,五 粮 液,1,10.0,429948010496.0,2.54185,10450899968.0,144439,0
14,000863,三湘印象,10.0164,6.7,373939008.0,7796219904.0,7910689792.0,4.90352,24031600.0,094706,100703,7,1/1,1,房地产开,20260129,000863,三湘印象,1,10.0164,7796219904.0,4.90352,373939008.0,094706,7
15,000878,云南铜业,10.0037,29.47,7650100224.0,59045900288.0,66596401152.0,13.5911,129347000.0,130006,140206,2,2/2,2,有色金属,20260129,000878,云南铜业,2,10.0037,59045900288.0,13.5911,7650100224.0,130006,2
16,000901,航天科技,9.98434,28.09,3836470016.0,22421299200.0,22421499904.0,17.5107,121881000.0,105727,135654,4,1/1,1,汽车零部,20260129,000901,航天科技,1,9.98434,22421299200.0,17.5107,3836470016.0,105727,4
17,000995,皇台酒业,10.0304,14.48,364809984.0,2568869888.0,2568869888.0,14.8623,124356000.0,132630,132630,0,1/1,1,酿酒行业,20260129,000995,皇台酒业,1,10.0304,2568869888.0,14.8623,364809984.0,132630,0
18,001316,润贝航科,9.9916,52.4,261576992.0,5831680000.0,6032050176.0,4.57335,157114000.0,093412,093412,0,3/6,1,贸易行业,20260129,001316,润贝航科,1,9.9916,5831680000.0,4.57335,261576992.0,093412,0
19,001376,百通能源,10.0045,24.52,723788032.0,5241220096.0,11301300224.0,14.0325,29921800.0,093024,104733,2,2/2,2,公用事业,20260129,001376,百通能源,2,10.0045,5241220096.0,14.0325,723788032.0,093024,2
20,001386,马可波罗,10.0171,25.7,717123008.0,2515030016.0,30709399552.0,29.6346,87642600.0,130242,130242,0,1/1,1,家用轻工,20260129,001386,马可波罗,1,10.0171,2515030016.0,29.6346,717123008.0,130242,0
21,002155,湖南黄金,10.0065,33.64,147675008.0,52562800640.0,52567601152.0,0.28095,1983100032.0,092500,092500,0,4/4,4,贵金属,20260129,002155,湖南黄金,4,10.0065,52562800640.0,0.28095,147675008.0,092500,0
22,002181,粤 传 媒,9.96276,11.81,1337660032.0,13398700032.0,13712100352.0,10.2344,78352304.0,100700,101333,3,1/1,1,文化传媒,20260129,002181,粤 传 媒,1,9.96276,13398700032.0,10.2344,1337660032.0,100700,3
23,002207,准油股份,10.0394,11.18,802550016.0,2915879936.0,2929779968.0,28.9568,38770000.0,130254,130254,0,2/2,2,采掘行业,20260129,002207,准油股份,2,10.0394,2915879936.0,28.9568,802550016.0,130254,0
24,002259,升达林业,10.058,5.69,279937984.0,4280750080.0,4280750080.0,6.72854,62391600.0,130206,130206,0,1/1,1,燃气,20260129,002259,升达林业,1,10.058,4280750080.0,6.72854,279937984.0,130206,0
25,002304,洋河股份,10.0037,59.82,2534400000.0,90113400832.0,90115497984.0,2.96312,14870200.0,145503,145503,0,1/1,1,酿酒行业,20260129,002304,洋河股份,1,10.0037,90113400832.0,2.96312,2534400000.0,145503,0
26,002440,闰土股份,10.0465,11.83,2479920128.0,11195400192.0,13296900096.0,22.9464,16644000.0,112233,143448,4,2/2,2,化学制品,20260129,002440,闰土股份,2,10.0465,11195400192.0,22.9464,2479920128.0,112233,4
27,002455,百川股份,9.96217,8.72,1297250048.0,4527680000.0,5181929984.0,28.8271,37201600.0,093000,142148,5,2/2,2,化学制品,20260129,002455,百川股份,2,9.96217,4527680000.0,28.8271,1297250048.0,093000,5
28,002646,天佑德酒,9.97758,9.81,471811008.0,4668870144.0,4700049920.0,10.503,42034900.0,145315,145315,0,1/1,1,酿酒行业,20260129,002646,天佑德酒,1,9.97758,4668870144.0,10.503,471811008.0,145315,0
