序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
1,000543,皖能电力,10.0509,8.65,869531008.0,19608399872,19608399872,4.52963,110316000.0,095018,095018,0,1/1,1,电力行业,20251027,000543,皖能电力,1,10.0509,19608399872,4.52963,869531008.0,095018,0
2,000592,平潭发展,9.91189,4.99,223694000.0,9556310016,9639589888,2.3408,277390016.0,092500,092500,0,5/7,3,农牧饲渔,20251027,000592,平潭发展,3,9.91189,9556310016,2.3408,223694000.0,092500,0
3,000599,青岛双星,9.95261,6.96,519303008.0,5684550144,5684639744,9.22915,92625696.0,093030,093157,2,2/2,2,橡胶制品,20251027,000599,青岛双星,2,9.95261,5684550144,9.22915,519303008.0,093030,2
4,000620,盈新发展,9.84848,2.9,33743200.0,13548099584,17028299776,0.249063,542803968.0,092500,092500,0,6/6,6,房地产开,20251027,000620,盈新发展,6,9.84848,13548099584,0.249063,33743200.0,092500,0
5,000753,漳州发展,9.9455,8.07,544091008.0,8001249792,8001249792,6.97539,106779000.0,111615,111615,0,1/1,1,汽车服务,20251027,000753,漳州发展,1,9.9455,8001249792,6.97539,544091008.0,111615,0
6,000962,东方钽业,10.0,31.9,1392429952.0,16003099648,16105199616,8.8121,77736800.0,093712,140309,4,2/3,1,小金属,20251027,000962,东方钽业,1,10.0,16003099648,8.8121,1392429952.0,093712,4
7,000969,安泰科技,10.0053,20.89,3490390016.0,21583400960,21949499392,16.7311,173776000.0,100539,102315,2,1/1,1,通用设备,20251027,000969,安泰科技,1,10.0053,21583400960,16.7311,3490390016.0,100539,2
8,001231,农心科技,9.99228,28.51,436024000.0,1422790016,2851000064,34.483,11456600.0,145154,145418,1,3/3,3,农药兽药,20251027,001231,农心科技,3,9.99228,1422790016,34.483,436024000.0,145154,1
9,001258,立新能源,10.0402,8.22,424860000.0,7671980032,7672000000,5.60076,24939500.0,093642,143915,2,1/1,1,电力行业,20251027,001258,立新能源,1,10.0402,7671980032,5.60076,424860000.0,093642,2
10,001267,汇绿生态,9.9949,21.57,1871459968.0,13074899968,16935999488,14.9162,79198600.0,140248,140248,0,4/6,2,工程建设,20251027,001267,汇绿生态,2,9.9949,13074899968,14.9162,1871459968.0,140248,0
11,001287,中电港,10.0208,26.46,2348740096.0,11573499904,20106999808,21.2055,136826000.0,112927,112927,0,1/1,1,贸易行业,20251027,001287,中电港,1,10.0208,11573499904,21.2055,2348740096.0,112927,0
12,001309,德明利,9.99908,238.61,5062739968.0,38267400192,54137298944,13.8467,34883600.0,141730,141730,0,2/2,2,半导体,20251027,001309,德明利,2,9.99908,38267400192,13.8467,5062739968.0,141730,0
13,001332,锡装股份,9.9931,63.73,222031008.0,3059259904,7041529856,7.64483,39958700.0,141918,141918,0,1/1,1,专用设备,20251027,001332,锡装股份,1,9.9931,3059259904,7.64483,222031008.0,141918,0
14,002104,恒宝股份,9.98524,22.36,2297590016.0,13408799744,15838000128,17.5037,244296000.0,095545,095545,0,1/1,1,通信设备,20251027,002104,恒宝股份,1,9.98524,13408799744,17.5037,2297590016.0,095545,0
15,002213,大为股份,10.0215,25.58,97587696.0,5287220224,6073789952,1.84573,400588000.0,092500,092500,0,3/5,2,半导体,20251027,002213,大为股份,2,10.0215,5287220224,1.84573,97587696.0,092500,0
16,002478,常宝股份,9.95106,6.74,277302016.0,4871159808,6071419904,5.77089,77654896.0,093903,093903,0,1/1,1,钢铁行业,20251027,002478,常宝股份,1,9.95106,4871159808,5.77089,277302016.0,093903,0
17,002512,达华智能,10.0897,4.91,1079709952.0,5373760000,5462360064,20.2606,163495008.0,093018,093454,2,3/3,3,计算机设,20251027,002512,达华智能,3,10.0897,5373760000,20.2606,1079709952.0,093018,2
18,002515,金字火腿,10.061,7.22,422033984.0,8740530176,8740629504,4.87223,113504000.0,093645,093645,0,1/1,1,食品饮料,20251027,002515,金字火腿,1,10.061,8740530176,4.87223,422033984.0,093645,0
19,002545,东方铁塔,10.0,15.73,537702976.0,17777500160,19569100800,3.1232,78701904.0,142448,142448,0,1/1,1,化肥行业,20251027,002545,东方铁塔,1,10.0,17777500160,3.1232,537702976.0,142448,0
20,002571,德力股份,10.0,8.25,212012000.0,2461029888,3233590016,8.88503,186988992.0,101400,101400,0,1/1,1,家用轻工,20251027,002571,德力股份,1,10.0,2461029888,8.88503,212012000.0,101400,0
