序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
1,001380,华纬科技,10.0081,27.15,570878976.0,2389299968,7353690112,25.1866,39954300.0,142945,145457,1,1/1,1,通用设备,20250903,001380,华纬科技,1,10.0081,2389299968,25.1866,570878976.0,142945,1
2,002021,中捷资源,9.84848,2.9,837145984.0,3466769920,3466880000,25.477,26637600.0,132921,145445,3,2/2,2,专用设备,20250903,002021,中捷资源,2,9.84848,3466769920,25.477,837145984.0,132921,3
3,002067,景兴纸业,10.0,4.62,867136000.0,5174300160,5808399872,16.8425,90105600.0,093151,094545,1,1/1,1,造纸印刷,20250903,002067,景兴纸业,1,10.0,5174300160,16.8425,867136000.0,093151,1
4,002150,通润装备,10.0076,14.4,405336000.0,5162650112,5230580224,8.19343,152896992.0,131439,131439,0,1/1,1,光伏设备,20250903,002150,通润装备,1,10.0076,5162650112,8.19343,405336000.0,131439,0
5,002158,汉钟精机,10.0,26.62,518144000.0,14204099584,14234399744,3.68625,67319696.0,093403,093403,0,1/1,1,通用设备,20250903,002158,汉钟精机,1,10.0,14204099584,3.68625,518144000.0,093403,0
6,002269,美邦服饰,10.0457,2.41,848412992.0,6055119872,6055119872,14.4326,76397000.0,103936,103936,0,1/1,1,纺织服装,20250903,002269,美邦服饰,1,10.0457,6055119872,14.4326,848412992.0,103936,0
7,002514,宝馨科技,9.96732,6.73,412486016.0,3728649984,4845830144,11.5151,114642000.0,130600,130600,0,1/1,1,通用设备,20250903,002514,宝馨科技,1,9.96732,3728649984,11.5151,412486016.0,130600,0
8,002547,春兴精工,10.099,5.56,198876992.0,6142730240,6272000000,3.23761,246511008.0,092500,092500,0,2/2,2,汽车零部,20250903,002547,春兴精工,2,10.099,6142730240,3.23761,198876992.0,092500,0
9,002796,世嘉科技,10.0149,14.72,511343008.0,3334759936,3715719936,15.8471,21185000.0,130554,141433,1,1/1,1,专用设备,20250903,002796,世嘉科技,1,10.0149,3334759936,15.8471,511343008.0,130554,1
10,002871,伟隆股份,9.98804,18.39,356382016.0,2819069952,4631589888,12.8866,93086096.0,094757,094757,0,1/1,1,通用设备,20250903,002871,伟隆股份,1,9.98804,2819069952,12.8866,356382016.0,094757,0
11,002905,金逸影视,10.0418,10.52,245368000.0,3676110080,3958889984,6.85359,122838000.0,101151,101336,1,1/1,1,文化传媒,20250903,002905,金逸影视,1,10.0418,3676110080,6.85359,245368000.0,101151,1
12,002975,博杰股份,10.0034,63.89,1592920064.0,6763330048,10241699840,23.8859,36692000.0,092500,145115,12,3/3,3,专用设备,20250903,002975,博杰股份,3,10.0034,6763330048,23.8859,1592920064.0,092500,12
13,300092,科新机电,20.0122,19.61,1745810048.0,4115480064,5371639808,45.2666,26705800.0,131036,135100,3,2/2,2,通用设备,20250903,300092,科新机电,2,20.0122,4115480064,45.2666,1745810048.0,131036,3
14,300277,海联讯,20.0311,15.46,1304019968.0,5276729856,5282679808,25.2722,31822400.0,094054,133624,7,1/1,1,互联网服,20250903,300277,海联讯,1,20.0311,5276729856,25.2722,1304019968.0,094054,7
