序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
1,000411,英特集团,9.97506,13.23,546753024.0,4381879808.0,6988349952.0,12.6757,7412770.0,100509,145515,10,1/1,1,医药商业,20251230,000411,英特集团,1,9.97506,4381879808.0,12.6757,546753024.0,100509,10
2,000530,冰山冷热,9.94152,7.52,605472000.0,4512309760.0,6340960256.0,14.0416,117609000.0,104518,104518,0,1/1,1,通用设备,20251230,000530,冰山冷热,1,9.94152,4512309760.0,14.0416,605472000.0,104518,0
3,000559,万向钱潮,10.0281,15.69,3446309888.0,52005199872.0,52017999872.0,7.08028,377020000.0,130154,130154,0,2/4,1,汽车零部,20251230,000559,万向钱潮,1,10.0281,52005199872.0,7.08028,3446309888.0,130154,0
4,000665,湖北广电,10.0733,6.01,458438016.0,6834089984.0,6834270208.0,6.70832,68339696.0,092500,094000,1,1/1,1,文化传媒,20251230,000665,湖北广电,1,10.0733,6834089984.0,6.70832,458438016.0,092500,1
5,000700,模塑科技,9.97625,13.89,1576560000.0,12751200256.0,12751200256.0,12.6184,69262096.0,093157,101439,3,2/2,2,汽车零部,20251230,000700,模塑科技,2,9.97625,12751200256.0,12.6184,1576560000.0,093157,3
6,000703,恒逸石化,10.02,10.98,981697984.0,39347601408.0,39556698112.0,2.56924,8073590.0,144433,144930,3,1/1,1,化纤行业,20251230,000703,恒逸石化,1,10.02,39347601408.0,2.56924,981697984.0,144433,3
7,000981,山子高科,10.1093,4.03,4466820096.0,38338801664.0,40289800192.0,12.1034,635657984.0,100106,100106,0,1/1,1,汽车零部,20251230,000981,山子高科,1,10.1093,38338801664.0,12.1034,4466820096.0,100106,0
8,001208,华菱线缆,10.0181,24.38,2571120128.0,6421640192.0,15562999808.0,40.7148,107111000.0,093515,141221,5,2/4,1,电网设备,20251230,001208,华菱线缆,1,10.0181,6421640192.0,40.7148,2571120128.0,093515,5
9,001266,宏英智能,9.98771,35.79,338569984.0,2064579968.0,3692450048.0,16.749,39633000.0,093748,094100,3,2/2,2,仪器仪表,20251230,001266,宏英智能,2,9.98771,2064579968.0,16.749,338569984.0,093748,3
10,001299,美能能源,10.0412,13.37,161146000.0,2920019968.0,3244080128.0,5.71432,44726700.0,105621,105621,0,1/1,1,燃气,20251230,001299,美能能源,1,10.0412,2920019968.0,5.71432,161146000.0,105621,0
11,002009,天奇股份,10.0,23.43,2424760064.0,8297090048.0,9424320512.0,29.6944,143631008.0,093300,101706,7,4/4,4,专用设备,20251230,002009,天奇股份,4,10.0,8297090048.0,29.6944,2424760064.0,093300,7
12,002050,三花智控,9.99372,52.5,14133699584.0,193420001280.0,220921004032.0,7.63016,819550976.0,132636,132636,0,1/1,1,家电行业,20251230,002050,三花智控,1,9.99372,193420001280.0,7.63016,14133699584.0,132636,0
13,002177,御银股份,10.0386,8.55,1267890048.0,5770560000.0,6508190208.0,22.0535,120784000.0,092500,133551,1,2/2,2,计算机设,20251230,002177,御银股份,2,10.0386,5770560000.0,22.0535,1267890048.0,092500,1
14,002196,方正电机,9.97862,15.43,1977799936.0,7534239744.0,7651299840.0,27.7654,181615008.0,132439,132439,0,2/4,1,电机,20251230,002196,方正电机,1,9.97862,7534239744.0,27.7654,1977799936.0,132439,0
15,002342,巨力索具,10.0,8.58,1612880000.0,8191240192.0,8236800000.0,20.4009,88024400.0,110151,110151,0,1/1,1,通用设备,20251230,002342,巨力索具,1,10.0,8191240192.0,20.4009,1612880000.0,110151,0
