序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
1,000070,特发信息,10.01,10.99,1697730048.0,9765659648,9894790144,18.4579,57853800.0,145209,145209,0,4/6,2,通信设备,20250814,000070,特发信息,2,10.01,9765659648,18.4579,1697730048.0,145209,0
2,000545,金浦钛业,9.89761,3.22,297407008.0,3172999936,3177600000,9.63663,101400000.0,095942,095942,0,1/1,1,化学原料,20250814,000545,金浦钛业,1,9.89761,3172999936,9.63663,297407008.0,095942,0
3,000561,烽火电子,10.0,13.75,1607330048.0,8274610176,11880299520,19.6451,90119200.0,093033,094857,3,3/3,3,通信设备,20250814,000561,烽火电子,3,10.0,8274610176,19.6451,1607330048.0,093033,3
4,000700,模塑科技,9.97758,9.81,2049479936.0,9005729792,9005729792,23.1639,3706680.0,100645,140200,8,2/2,2,汽车零部,20250814,000700,模塑科技,2,9.97758,9005729792,23.1639,2049479936.0,100645,8
5,000989,九芝堂,9.97305,12.24,931601984.0,8496439808,10476699648,11.4171,93793000.0,105415,105415,0,1/1,1,中药,20250814,000989,九芝堂,1,9.97305,8496439808,11.4171,931601984.0,105415,0
6,002104,恒宝股份,10.0163,27.02,5283509760.0,16203400192,19138799616,33.2428,259708992.0,100351,133024,4,3/3,3,通信设备,20250814,002104,恒宝股份,3,10.0163,16203400192,33.2428,5283509760.0,100351,4
7,002173,创新医疗,10.0221,24.92,2609349888.0,10374299648,10996799488,25.7252,106942000.0,102230,133021,2,5/8,3,医疗服务,20250814,002173,创新医疗,3,10.0221,10374299648,25.7252,2609349888.0,102230,2
8,002259,升达林业,10.0478,4.6,88889104.0,3460709888,3460709888,2.61063,123161000.0,093436,093436,0,1/1,1,燃气,20250814,002259,升达林业,1,10.0478,3460709888,2.61063,88889104.0,093436,0
9,002342,巨力索具,9.94695,8.29,2251820032.0,7914379776,7958400000,29.5231,16365100.0,131033,144709,12,1/1,1,通用设备,20250814,002342,巨力索具,1,9.94695,7914379776,29.5231,2251820032.0,131033,12
10,002418,康盛股份,9.92908,4.65,401046016.0,5284239872,5284259840,7.62384,60261200.0,093012,093012,0,2/4,1,家电行业,20250814,002418,康盛股份,1,9.92908,5284239872,7.62384,401046016.0,093012,0
11,002491,通鼎互联,10.0592,5.58,309694016.0,6564700160,6863370240,4.83845,149700000.0,093748,093748,0,1/1,1,通信设备,20250814,002491,通鼎互联,1,10.0592,6564700160,4.83845,309694016.0,093748,0
12,002492,恒基达鑫,10.0143,7.69,371252000.0,3059350016,3114449920,12.5897,5903230.0,135045,141751,8,1/1,1,物流行业,20250814,002492,恒基达鑫,1,10.0143,3059350016,12.5897,371252000.0,135045,8
13,002536,飞龙股份,10.0082,26.93,2922540032.0,14661199872,15479000064,20.7571,135780992.0,132239,132239,0,2/2,2,汽车零部,20250814,002536,飞龙股份,2,10.0082,14661199872,20.7571,2922540032.0,132239,0
14,002598,山东章鼓,10.0457,12.05,423952000.0,3399119872,3760059904,12.7473,81885800.0,094112,094112,0,1/1,1,通用设备,20250814,002598,山东章鼓,1,10.0457,3399119872,12.7473,423952000.0,094112,0
15,002657,中科金财,9.99355,34.12,1308019968.0,11476500480,11602599936,11.4758,160964000.0,093130,132806,2,1/1,1,互联网服,20250814,002657,中科金财,1,9.99355,11476500480,11.4758,1308019968.0,093130,2
16,002871,伟隆股份,10.0,12.87,112704000.0,1972889984,3241359872,5.79571,64056400.0,093200,093200,0,1/1,1,通用设备,20250814,002871,伟隆股份,1,10.0,1972889984,5.79571,112704000.0,093200,0
17,002939,长城证券,10.0402,10.96,4737569792.0,38224297984,44217298944,12.6416,69623904.0,095021,150000,6,2/2,2,证券,20250814,002939,长城证券,2,10.0402,38224297984,12.6416,4737569792.0,095021,6
18,002951,金时科技,9.99343,16.73,217335008.0,6775620096,6775649792,3.31369,89349904.0,095524,095524,0,1/1,1,电源设备,20250814,002951,金时科技,1,9.99343,6775620096,3.31369,217335008.0,095524,0
