序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
532,000554,泰山石油,10.0699,7.87,468372992.0,2854080000,3783840000,16.6857,90108096.0,093018,093142,2,2/2,2,石油行业,20250616,000554,泰山石油,2,10.0699,2854080000,16.6857,468372992.0,093018,2
533,000590,启迪药业,10.0432,10.19,158880000.0,2439190016,2440209920,6.75314,60956600.0,144630,144630,0,1/1,1,中药,20250616,000590,启迪药业,1,10.0432,2439190016,6.75314,158880000.0,144630,0
534,000766,通化金马,10.0,27.61,1964850048.0,26671499264,26684899328,7.51287,32182200.0,102254,143909,7,1/1,1,化学制药,20250616,000766,通化金马,1,10.0,26671499264,7.51287,1964850048.0,102254,7
535,000788,北大医药,10.0334,6.58,293649984.0,3921600000,3921600000,7.65397,64317700.0,094303,095530,1,1/1,1,化学制药,20250616,000788,北大医药,1,10.0334,3921600000,7.65397,293649984.0,094303,1
536,001236,弘业期货,10.0,11.0,333655008.0,3590789888,11085599744,9.36747,54685400.0,093112,093112,0,1/1,1,多元金融,20250616,001236,弘业期货,1,10.0,3590789888,9.36747,333655008.0,093112,0
537,001296,长江材料,10.0162,20.32,275947008.0,1561619968,3039689984,18.3569,44257400.0,131806,131806,0,1/1,1,非金属材,20250616,001296,长江材料,1,10.0162,1561619968,18.3569,275947008.0,131806,0
538,002015,协鑫能科,9.95893,10.71,620520000.0,17385799680,17385799680,3.57288,233236000.0,092500,093027,1,2/2,2,电力行业,20250616,002015,协鑫能科,2,9.95893,17385799680,3.57288,620520000.0,092500,1
539,002017,东信和平,10.0332,13.27,580867008.0,7697739776,7702329856,7.64938,100026000.0,093100,093257,1,3/6,1,通信设备,20250616,002017,东信和平,1,10.0332,7697739776,7.64938,580867008.0,093100,1
540,002104,恒宝股份,9.97547,13.45,3554160128.0,8065699840,9526909952,44.6203,105046000.0,093412,132845,15,6/12,1,通信设备,20250616,002104,恒宝股份,1,9.97547,8065699840,44.6203,3554160128.0,093412,15
541,002115,三维通信,10.0245,9.0,1271730048.0,6769760256,7298919936,19.1257,83857696.0,095027,100233,1,1/1,1,互联网服,20250616,002115,三维通信,1,10.0245,6769760256,19.1257,1271730048.0,095027,1
542,002207,准油股份,10.0583,7.55,44656000.0,1969100032,1978520064,2.26784,258290000.0,092500,092500,0,2/2,2,采掘行业,20250616,002207,准油股份,2,10.0583,1969100032,2.26784,44656000.0,092500,0
543,002208,合肥城建,9.98532,7.49,555776000.0,6015099904,6016659968,9.47092,56489700.0,111854,111854,0,1/1,1,房地产开,20250616,002208,合肥城建,1,9.98532,6015099904,9.47092,555776000.0,111854,0
544,002269,美邦服饰,10.1695,1.95,489536992.0,4899380224,4899380224,10.2594,104659000.0,111251,111251,0,1/1,1,纺织服装,20250616,002269,美邦服饰,1,10.1695,4899380224,10.2594,489536992.0,111251,0
545,002291,遥望科技,9.95406,7.18,791830976.0,6301660160,6778729984,12.9864,120278000.0,102330,102330,0,1/1,1,互联网服,20250616,002291,遥望科技,1,9.95406,6301660160,12.9864,791830976.0,102330,0
546,002348,高乐股份,10.0775,4.26,695116992.0,3849050112,4035069952,18.1732,14005600.0,093012,112630,5,2/3,1,家用轻工,20250616,002348,高乐股份,1,10.0775,3849050112,18.1732,695116992.0,093012,5
547,002384,东山精密,10.0159,34.6,8139319808.0,47966699520,59024601088,17.3834,19322400.0,095533,150000,1,1/1,1,电子元件,20250616,002384,东山精密,1,10.0159,47966699520,17.3834,8139319808.0,095533,1
548,002490,山东墨龙,10.1149,4.79,33211900.0,2594330112,3821690112,1.28017,176630000.0,092500,092500,0,2/2,2,专用设备,20250616,002490,山东墨龙,2,10.1149,2594330112,1.28017,33211900.0,092500,0
549,002537,海联金汇,10.0257,8.56,1273709952.0,10049599488,10049599488,12.8506,115218000.0,093206,101715,1,1/1,1,汽车零部,20250616,002537,海联金汇,1,10.0257,10049599488,12.8506,1273709952.0,093206,1
550,002593,日上集团,9.95763,5.19,427577984.0,2960590080,4172019968,14.8542,51276400.0,135909,135909,0,1/1,1,汽车零部,20250616,002593,日上集团,1,9.95763,2960590080,14.8542,427577984.0,135909,0
551,002657,中科金财,10.0173,25.37,2032109952.0,8533360128,8627120128,24.5562,167692992.0,143051,143051,0,1/1,1,互联网服,20250616,002657,中科金财,1,10.0173,8533360128,24.5562,2032109952.0,143051,0
552,002678,珠江钢琴,10.0196,5.6,368772992.0,7602420224,7614929920,5.10177,39822600.0,100930,105233,1,1/1,1,家用轻工,20250616,002678,珠江钢琴,1,10.0196,7602420224,5.10177,368772992.0,100930,1
553,002731,萃华珠宝,9.99363,17.28,532780992.0,3968460032,4426379776,13.9396,80055000.0,094027,094027,0,2/2,2,珠宝首饰,20250616,002731,萃华珠宝,2,9.99363,3968460032,13.9396,532780992.0,094027,0
554,002734,利民股份,9.98062,22.7,2524150016.0,8603480064,9562139648,31.1769,79981504.0,145209,145209,0,2/4,1,农药兽药,20250616,002734,利民股份,1,9.98062,8603480064,31.1769,2524150016.0,145209,0
555,002828,贝肯能源,10.0099,11.1,72398096.0,2152359936,2230960128,3.36367,200064000.0,092500,092500,0,2/2,2,采掘行业,20250616,002828,贝肯能源,2,10.0099,2152359936,3.36367,72398096.0,092500,0
556,002878,元隆雅图,9.98797,27.42,1955960064.0,6422000128,7183490048,31.0822,70103904.0,093433,103612,7,8/12,4,文化传媒,20250616,002878,元隆雅图,4,9.98797,6422000128,31.0822,1955960064.0,093433,7
557,002887,绿茵生态,10.0122,9.01,100733000.0,1753350016,2756940032,5.93796,92512200.0,093103,093103,0,2/3,1,环保行业,20250616,002887,绿茵生态,1,10.0122,1753350016,5.93796,100733000.0,093103,0
558,002940,昂利康,10.019,28.99,784060992.0,5371140096,5848099840,15.3928,24240500.0,134903,134903,0,6/10,1,化学制药,20250616,002940,昂利康,1,10.019,5371140096,15.3928,784060992.0,134903,0
559,002951,金时科技,10.0287,15.36,567192000.0,6220780032,6220800000,9.68982,34302500.0,132509,132509,0,7/10,2,电源设备,20250616,002951,金时科技,2,10.0287,6220780032,9.68982,567192000.0,132509,0
560,003017,大洋生物,9.99632,29.93,313145984.0,2069910016,2514119936,15.2396,48760000.0,093033,094236,1,2/2,2,化学原料,20250616,003017,大洋生物,2,9.99632,2069910016,15.2396,313145984.0,093033,1
561,003036,泰坦股份,10.0402,13.7,95909696.0,2959759872,2959759872,3.33492,65709300.0,101857,101857,0,1/1,1,专用设备,20250616,003036,泰坦股份,1,10.0402,2959759872,3.33492,95909696.0,101857,0
562,300164,通源石油,19.9605,6.07,1987510016.0,3540090112,3571940096,59.1404,32381300.0,150000,150000,0,2/2,2,采掘行业,20250616,300164,通源石油,2,19.9605,3540090112,59.1404,1987510016.0,150000,0
563,300251,光线传媒,19.9783,22.1,5763829760.0,61466800128,64832700416,9.96517,395016992.0,105657,105657,0,1/1,1,文化传媒,20250616,300251,光线传媒,1,19.9783,61466800128,9.96517,5763829760.0,105657,0
564,300468,四方精创,19.9869,36.68,5622660096.0,19432800256,19464200192,31.0586,222863008.0,144715,144715,0,1/1,1,软件开发,20250616,300468,四方精创,1,19.9869,19432800256,31.0586,5622660096.0,144715,0
565,300682,朗新集团,19.9883,20.47,2195889920.0,21167400960,22112700416,11.5104,100371000.0,133836,133836,0,1/1,1,软件开发,20250616,300682,朗新集团,1,19.9883,21167400960,11.5104,2195889920.0,133836,0
566,300772,运达股份,20.0,12.72,1167040000.0,8876290048,10009700352,13.6525,6423320.0,100336,145354,9,1/1,1,风电设备,20250616,300772,运达股份,1,20.0,8876290048,13.6525,1167040000.0,100336,9
567,300872,天阳科技,20.0,22.68,3076849920.0,8931749888,10430400512,35.4453,82915104.0,093415,134151,4,1/1,1,互联网服,20250616,300872,天阳科技,1,20.0,8931749888,35.4453,3076849920.0,093415,4
568,300875,捷强装备,20.0127,37.72,683601024.0,3230320128,3765769984,22.2424,49370000.0,095727,095727,0,2/2,2,专用设备,20250616,300875,捷强装备,2,20.0127,3230320128,22.2424,683601024.0,095727,0
569,301197,工大科雅,20.0108,22.19,360496992.0,1826080000,2674779904,20.5295,46939100.0,094148,094148,0,1/1,1,软件开发,20250616,301197,工大科雅,1,20.0108,1826080000,20.5295,360496992.0,094148,0
570,600259,广晟有色,10.0,61.38,2976310016.0,20650399744,20650399744,14.7449,2522720.0,101449,145646,12,1/1,1,小金属,20250616,600259,广晟有色,1,10.0,20650399744,14.7449,2976310016.0,101449,12
571,600570,恒生电子,10.018,30.53,3650980096.0,57755701248,57755701248,6.55325,212608992.0,131813,131813,0,1/1,1,软件开发,20250616,600570,恒生电子,1,10.018,57755701248,6.55325,3650980096.0,131813,0
572,600610,中毅达,10.0,14.63,1368880000.0,10368700416,15672699904,13.6119,43980700.0,144838,144838,0,1/1,1,化学原料,20250616,600610,中毅达,1,10.0,10368700416,13.6119,1368880000.0,144838,0
573,600714,金瑞矿业,9.97506,13.23,905971968.0,3812570112,3812570112,24.3076,6316000.0,092502,145520,4,2/2,2,化学原料,20250616,600714,金瑞矿业,2,9.97506,3812570112,24.3076,905971968.0,092502,4
574,600722,金牛化工,10.0694,6.34,46270700.0,4313229824,4313229824,1.07276,141448000.0,092500,092500,0,2/2,2,化学原料,20250616,600722,金牛化工,2,10.0694,4313229824,1.07276,46270700.0,092500,0
575,600759,洲际油气,9.87654,2.67,2190159872.0,11063600128,11077900288,20.1951,51612600.0,093034,145507,1,2/2,2,石油行业,20250616,600759,洲际油气,2,9.87654,11063600128,20.1951,2190159872.0,093034,1
576,600792,云煤能源,10.0271,4.06,57229000.0,4303059968,4506290176,1.32996,490536992.0,092503,092503,0,2/2,2,煤炭行业,20250616,600792,云煤能源,2,10.0271,4303059968,1.32996,57229000.0,092503,0
577,603086,先达股份,10.0437,10.08,490339008.0,4382920192,4382920192,11.4471,53523600.0,095632,095632,0,1/1,1,农药兽药,20250616,603086,先达股份,1,10.0437,4382920192,11.4471,490339008.0,095632,0
578,603585,苏利股份,10.0252,21.84,388065984.0,3931269888,4015360000,10.2803,92024096.0,130240,130240,0,1/1,1,农药兽药,20250616,603585,苏利股份,1,10.0252,3931269888,10.2803,388065984.0,130240,0
579,603587,地素时尚,9.97715,14.44,265866000.0,6845899776,6884460032,4.03492,71945800.0,104705,104705,0,2/4,1,纺织服装,20250616,603587,地素时尚,1,9.97715,6845899776,4.03492,265866000.0,104705,0
580,603688,石英股份,10.0096,34.4,1132269952.0,18633699328,18633699328,6.24385,167716992.0,130518,130518,0,1/1,1,非金属材,20250616,603688,石英股份,1,10.0096,18633699328,6.24385,1132269952.0,130518,0
581,603988,中电电机,10.0156,28.12,608014016.0,6613819904,6613819904,9.46009,12128200.0,102020,144041,10,2/2,2,电机,20250616,603988,中电电机,2,10.0156,6613819904,9.46009,608014016.0,102020,10
582,605198,安德利,10.0,54.56,206827008.0,13669199872,18615900160,1.56233,37951200.0,102341,102341,0,1/1,1,食品饮料,20250616,605198,安德利,1,10.0,13669199872,1.56233,206827008.0,102341,0
583,605398,新炬网络,10.0074,29.9,184920000.0,4865220096,4865220096,3.86352,55898000.0,094440,094725,1,1/1,1,互联网服,20250616,605398,新炬网络,1,10.0074,4865220096,3.86352,184920000.0,094440,1
584,688203,海正生材,20.0,15.54,276180000.0,1829490048,3149619968,16.3301,19030500.0,130045,130045,0,1/1,1,化纤行业,20250616,688203,海正生材,1,20.0,1829490048,16.3301,276180000.0,130045,0
585,688272,富吉瑞,20.009,26.81,170580992.0,2037560064,2037560064,9.11403,13714000.0,132444,132947,1,1/1,1,光学光电,20250616,688272,富吉瑞,1,20.009,2037560064,9.11403,170580992.0,132444,1
586,688291,金橙子,19.9926,32.53,315439008.0,1095180032,3339749888,29.2296,18699500.0,093247,093323,1,2/2,2,软件开发,20250616,688291,金橙子,2,19.9926,1095180032,29.2296,315439008.0,093247,1
