序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date,symbol,name,board_count,change_pct,circ_mv,turnover,amount,first_seal_time,open_times
1,000551,创元科技,10.0264,16.68,2166040064.0,8056150016.0,8085349888.0,27.3804,52749000.0,093236,132751,26,4/4,4,环保行业,20251225,000551,创元科技,4,10.0264,8056150016.0,27.3804,2166040064.0,093236,26
2,000559,万向钱潮,9.98363,13.44,1974540032.0,44547497984.0,44558401536.0,4.52913,173450000.0,094227,094557,1,1/1,1,汽车零部,20251225,000559,万向钱潮,1,9.98363,44547497984.0,4.52913,1974540032.0,094227,1
3,000593,德龙汇能,9.98062,11.35,306115008.0,4068780032.0,4070459904.0,7.75384,73725104.0,133803,133803,0,1/1,1,燃气,20251225,000593,德龙汇能,1,9.98062,4068780032.0,7.75384,306115008.0,133803,0
4,000777,中核科技,9.98594,23.46,1114700032.0,8994820096.0,8994979840.0,12.6841,105079000.0,101618,102609,2,1/1,1,通用设备,20251225,000777,中核科技,1,9.98594,8994820096.0,12.6841,1114700032.0,101618,2
5,000859,国风新材,9.99049,11.56,2556130048.0,10356899840.0,10357499904.0,25.9679,243215008.0,135224,135224,0,2/3,1,塑料制品,20251225,000859,国风新材,1,9.99049,10356899840.0,25.9679,2556130048.0,135224,0
6,001208,华菱线缆,10.0238,23.16,2914860032.0,6100290048.0,14784199680.0,50.409,86704096.0,135954,140924,2,1/1,1,电网设备,20251225,001208,华菱线缆,1,10.0238,6100290048.0,50.409,2914860032.0,135954,2
7,001212,中旗新材,10.0,54.23,758900992.0,9400489984.0,10870700032.0,8.35414,47180200.0,131354,132512,2,1/1,1,装修装饰,20251225,001212,中旗新材,1,10.0,9400489984.0,8.35414,758900992.0,131354,2
8,001300,三柏硕,10.013,16.92,131134000.0,4124689920.0,4124689920.0,3.23771,58230200.0,095427,095427,0,1/1,1,家用轻工,20251225,001300,三柏硕,1,10.013,4124689920.0,3.23771,131134000.0,095427,0
9,001331,胜通能源,10.0029,38.27,105550000.0,6424600064.0,10801300480.0,1.6429,330264000.0,092500,092500,0,10/10,10,物流行业,20251225,001331,胜通能源,10,10.0029,6424600064.0,1.6429,105550000.0,092500,0
10,001360,南矿集团,10.0,23.76,252087008.0,1943120000.0,4847040000.0,13.5601,119845000.0,111851,111851,0,1/1,1,专用设备,20251225,001360,南矿集团,1,10.0,1943120000.0,13.5601,252087008.0,111851,0
11,001400,江顺科技,10.003,74.56,354352992.0,1118400000.0,4473600000.0,32.4903,15702300.0,105251,140915,1,1/1,1,通用设备,20251225,001400,江顺科技,1,10.003,1118400000.0,32.4903,354352992.0,105251,1
12,002009,天奇股份,10.0,17.6,429326016.0,6232560128.0,7079300096.0,6.88844,137014000.0,092500,092500,0,1/1,1,专用设备,20251225,002009,天奇股份,1,10.0,6232560128.0,6.88844,429326016.0,092500,0
13,002082,万邦德,10.0,13.42,285632992.0,7424650240.0,8208869888.0,4.00357,88140496.0,130515,130515,0,1/1,1,化学制药,20251225,002082,万邦德,1,10.0,7424650240.0,4.00357,285632992.0,130515,0
14,002115,三维通信,10.0266,12.4,1699879936.0,9327219712.0,10056299520.0,18.9471,171354000.0,130430,130430,0,1/1,1,互联网服,20251225,002115,三维通信,1,10.0266,9327219712.0,18.9471,1699879936.0,130430,0
15,002196,方正电机,10.0,13.64,1758320000.0,6660210176.0,6763689984.0,27.0021,73557504.0,100015,131848,3,1/1,1,电机,20251225,002196,方正电机,1,10.0,6660210176.0,27.0021,1758320000.0,100015,3
16,002197,证通电子,10.0099,11.1,585436032.0,5927399936.0,6819429888.0,10.2033,50954100.0,103154,103518,1,1/1,1,计算机设,20251225,002197,证通电子,1,10.0099,5927399936.0,10.2033,585436032.0,103154,1
17,002201,九鼎新材,10.0097,11.32,73800000.0,6814909952.0,7376520192.0,1.08292,245272992.0,092500,092500,0,3/3,3,玻璃玻纤,20251225,002201,九鼎新材,3,10.0097,6814909952.0,1.08292,73800000.0,092500,0
18,002202,金风科技,9.98279,19.17,4982980096.0,64266899456.0,80994500608.0,7.95018,306151008.0,132136,132136,0,1/1,1,风电设备,20251225,002202,金风科技,1,9.98279,64266899456.0,7.95018,4982980096.0,132136,0
19,002228,合兴包装,10.084,6.55,90621696.0,7921059840.0,7947679744.0,1.14406,152928000.0,092500,092500,0,4/4,4,包装材料,20251225,002228,合兴包装,4,10.084,7921059840.0,1.14406,90621696.0,092500,0
