date,symbol,emotion_score,model_score,success
20251208,000020,1.0,0.6765439920416493,0
20251208,000571,1.0,0.3984616536783823,0
20251208,000701,1.0,0.321400159436877,0
20251208,001203,1.0,0.44616145547233976,0
20251208,001267,1.0,0.688366542084777,0
20251208,001309,1.0,0.647152511907142,0
20251208,001330,1.0,0.5232913163938084,1
20251208,002029,1.0,0.5374733753713942,0
20251208,002163,1.0,0.6547369531209807,0
20251208,002164,1.0,0.36601218504800836,0
20251208,002222,1.0,0.6899750859571654,0
20251208,002235,1.0,0.7189905104945845,1
20251208,002474,1.0,0.3892375927112676,0
20251208,002492,1.0,0.443304770952717,0
20251208,002506,1.0,0.6755644141165184,0
20251208,002512,1.0,0.68632249420716,1
20251208,002792,1.0,0.6841113188408852,0
20251208,002853,1.0,0.39058762402870906,0
20251208,002943,1.0,0.6561993975405436,0
20251208,003029,1.0,0.708686240529137,0
20251208,003031,1.0,0.7131218372088967,1
20251208,300290,1.0,0.5540466644822427,0
20251208,300337,1.0,0.6671250694291437,0
20251208,301183,1.0,0.6578693685907555,0
20251208,600250,1.0,0.45435001820297366,1
20251208,600337,1.0,0.7026464581529318,0
20251208,600493,1.0,0.5324633846494536,0
20251208,600897,1.0,0.4500798555112462,1
20251208,601231,1.0,0.4207867663877784,0
20251208,601933,1.0,0.40635984989120827,1
20251208,603023,1.0,0.5661441443273252,1
20251208,603042,1.0,0.5248247306257283,0
20251208,603228,1.0,0.38347230929257414,0
20251208,603256,1.0,0.5535976501562011,0
20251208,603278,1.0,0.5624312842724798,1
20251208,603316,1.0,0.6808955102081697,0
20251208,603528,1.0,0.7082359813118324,0
20251208,603601,1.0,0.7153240672659238,1
20251208,603667,1.0,0.3933172464135305,0
20251208,603680,1.0,0.4380548415239427,0
20251208,603686,1.0,0.6284256212713685,0
20251208,603698,1.0,0.6981243217408276,0
20251208,603738,1.0,0.6904192450123654,0
20251208,603898,1.0,0.5359165376525726,0
20251208,605136,1.0,0.5201375098556305,0
20251208,605168,1.0,0.4321250699053876,0
20251208,688719,1.0,0.5112704195162595,0
20251208,688800,1.0,0.6499736493664545,0
20251209,000823,2.0,0.5173757822443132,0
20251209,000953,2.0,0.690237226610934,0
20251209,002105,2.0,0.7030565515598524,1
20251209,002217,2.0,0.48972258702897026,0
20251209,002229,2.0,0.7067251104193321,0
20251209,002301,2.0,0.7014959039004854,0
20251209,002329,2.0,0.41684843219484785,0
20251209,002339,2.0,0.679191554189925,0
20251209,002346,2.0,0.4560820239162039,0
20251209,002413,2.0,0.5034589891873773,0
20251209,002445,2.0,0.6640057175135141,0
20251209,002725,2.0,0.6742070661365106,1
20251209,002927,2.0,0.5426778636021319,0
20251209,002995,2.0,0.6742170587218297,0
20251209,003016,2.0,0.6355576487132591,1
20251209,300056,2.0,0.6968229759410756,0
20251209,300081,2.0,0.6432807410092077,0
20251209,300959,2.0,0.5016455231769282,0
20251209,301517,2.0,0.6264710042736555,0
20251209,600058,2.0,0.6887400655921269,0
20251209,600151,2.0,0.41322895890476313,0
20251209,600280,2.0,0.5530331790757511,1
20251209,600330,2.0,0.37096316498741694,1
20251209,600573,2.0,0.3877912049935055,0
20251209,600673,2.0,0.531517497282058,0
20251209,600828,2.0,0.6723322478806092,1
20251209,600855,2.0,0.6240013927869471,0
20251209,601279,2.0,0.7083364151142233,0
20251209,601828,2.0,0.4020713282069339,1
20251209,601908,2.0,0.3781459721858957,0
20251209,603090,2.0,0.41862434884684074,0
20251209,603373,2.0,0.6903881464624118,0
20251209,603516,2.0,0.3762240094957314,0
20251209,603829,2.0,0.43220838084590524,0
20251209,603879,2.0,0.692368896753662,1
20251209,688205,2.0,0.34416674778207385,0
20251210,000002,1.0,0.395413038026711,0
20251210,000070,1.0,0.3698240079423268,0
20251210,000505,1.0,0.5203840924509536,0
20251210,000532,1.0,0.39116547448549843,0
20251210,000567,1.0,0.46150705795050845,0
20251210,000572,1.0,0.34567035445802863,0
20251210,000678,1.0,0.66667922836636,0
20251210,000735,1.0,0.6847305723035,0
20251210,000759,1.0,0.6295295657715526,0
20251210,000838,1.0,0.4219732871507006,0
20251210,000886,1.0,0.5964136590653737,0
20251210,000936,1.0,0.5460055431853441,0
20251210,000950,1.0,0.7137521420217625,1
20251210,000955,1.0,0.43320874204141613,0
20251210,001311,1.0,0.5022972631809677,0
20251210,001360,1.0,0.4967459777747865,0
20251210,001386,1.0,0.3563664846533016,0
20251210,002083,1.0,0.5488702737159942,0
20251210,002133,1.0,0.7113291332514379,0
20251210,002149,1.0,0.6093787135543846,0
20251210,002163,1.0,0.4252109428619838,0
20251210,002251,1.0,0.7036313074336611,0
20251210,002285,1.0,0.43169892975884877,0
20251210,002390,1.0,0.47588747134116455,0
20251210,002596,1.0,0.656671928013252,0
20251210,002607,1.0,0.4004845190431972,0
20251210,002633,1.0,0.7093726492731225,0
20251210,300189,1.0,0.29799958700119833,0
